QtBids,QBid1,QBid2,Tau,ForTime
3742,10697,10697,3,3
3742,10696,10698,2,4
3742,10697,10698,3,4
3742,10698,10698,4,4
3743,10699,10699,2,2
3743,10699,10700,2,3
3743,10700,10700,3,3
3743,10699,10701,2,4
3743,10700,10701,3,4
3743,10701,10701,4,4
3744,10702,10702,2,2
3744,10702,10703,2,3
3744,10703,10703,3,3
3744,10702,10704,2,4
3744,10703,10704,3,4
3744,10704,10704,4,4
3745,10705,10705,2,2
3745,10705,10706,2,3
3745,10706,10706,3,3
3745,10705,10707,2,4
3745,10706,10707,3,4
3745,10707,10707,4,4
3746,10708,10708,2,2
3746,10708,10709,2,3
3746,10709,10709,3,3
3746,10708,10710,2,4
3746,10709,10710,3,4
3746,10710,10710,4,4
3747,10711,10711,2,2
3747,10711,10712,2,3
3747,10712,10712,3,3
3747,10711,10713,2,4
3747,10712,10713,3,4
3747,10713,10713,4,4
3748,10714,10714,2,2
3748,10714,10715,2,3
3748,10715,10715,3,3
3748,10714,10716,2,4
3748,10715,10716,3,4
3748,10716,10716,4,4
3749,10717,10717,2,2
3749,10717,10718,2,3
3749,10718,10718,3,3
3749,10717,10719,2,4
3749,10718,10719,3,4
3749,10719,10719,4,4
3750,10720,10720,2,2
3750,10720,10721,2,3
3750,10721,10721,3,3
3750,10720,10722,2,4
3750,10721,10722,3,4
3750,10722,10722,4,4
3751,10723,10723,2,2
3751,10723,10724,2,3
3751,10724,10724,3,3
3751,10723,10725,2,4
3751,10724,10725,3,4
3751,10725,10725,4,4
3752,10726,10726,2,2
3752,10726,10727,2,3
3752,10727,10727,3,3
3752,10726,10728,2,4
3752,10727,10728,3,4
3752,10728,10728,4,4
3753,10729,10729,2,2
3753,10729,10730,2,3
3753,10730,10730,3,3
3753,10729,10731,2,4
3753,10730,10731,3,4
3753,10731,10731,4,4
3754,10732,10732,2,2
3754,10732,10733,2,3
3754,10733,10733,3,3
3754,10732,10734,2,4
3754,10733,10734,3,4
3754,10734,10734,4,4
3755,10735,10735,2,2
3755,10735,10736,2,3
3755,10736,10736,3,3
3755,10735,10737,2,4
3755,10736,10737,3,4
3755,10737,10737,4,4
3756,10738,10738,2,2
3756,10738,10739,2,3
3756,10739,10739,3,3
3756,10738,10740,2,4
3756,10739,10740,3,4
3756,10740,10740,4,4
3757,10741,10741,2,2
3757,10741,10742,2,3
3757,10742,10742,3,3
3757,10741,10743,2,4
3757,10742,10743,3,4
3757,10743,10743,4,4
3758,10744,10744,2,2
3758,10744,10745,2,3
3758,10745,10745,3,3
3758,10744,10746,2,4
3758,10745,10746,3,4
3758,10746,10746,4,4
3759,10747,10747,2,2
3759,10747,10748,2,3
3759,10748,10748,3,3
3759,10747,10749,2,4
3759,10748,10749,3,4
3759,10749,10749,4,4
3760,10750,10750,2,2
3760,10750,10751,2,3
3760,10751,10751,3,3
3760,10750,10752,2,4
3760,10751,10752,3,4
3760,10752,10752,4,4
3761,10753,10753,2,2
3761,10753,10754,2,3
3761,10754,10754,3,3
3761,10753,10755,2,4
3761,10754,10755,3,4
3761,10755,10755,4,4
3762,10756,10756,2,2
3762,10756,10757,2,3
3762,10757,10757,3,3
3762,10756,10758,2,4
3762,10757,10758,3,4
3762,10758,10758,4,4
3763,10759,10759,2,2
3763,10759,10760,2,3
3763,10760,10760,3,3
3763,10759,10761,2,4
3763,10760,10761,3,4
3763,10761,10761,4,4
3764,10762,10762,2,2
3764,10762,10763,2,3
3764,10763,10763,3,3
3764,10762,10764,2,4
3764,10763,10764,3,4
3764,10764,10764,4,4
3765,10765,10765,2,2
3765,10765,10766,2,3
3765,10766,10766,3,3
3765,10765,10767,2,4
3765,10766,10767,3,4
3765,10767,10767,4,4
3766,10768,10768,2,2
3766,10768,10769,2,3
3766,10769,10769,3,3
3766,10768,10770,2,4
3766,10769,10770,3,4
3766,10770,10770,4,4
3767,10771,10771,2,2
3767,10771,10772,2,3
3767,10772,10772,3,3
3767,10771,10773,2,4
3767,10772,10773,3,4
3767,10773,10773,4,4
3768,10774,10774,2,2
3768,10774,10775,2,3
3768,10775,10775,3,3
3768,10774,10776,2,4
3768,10775,10776,3,4
3768,10776,10776,4,4
3769,10777,10777,2,2
3769,10777,10778,2,3
3769,10778,10778,3,3
3769,10777,10779,2,4
3769,10778,10779,3,4
3769,10779,10779,4,4
3770,10780,10780,2,2
3770,10780,10781,2,3
3770,10781,10781,3,3
3770,10780,10782,2,4
3770,10781,10782,3,4
3770,10782,10782,4,4
3771,10783,10783,2,2
3771,10783,10784,2,3
3771,10784,10784,3,3
3771,10783,10785,2,4
3771,10784,10785,3,4
3771,10785,10785,4,4
3772,10786,10786,2,2
3772,10786,10787,2,3
3772,10787,10787,3,3
3772,10786,10788,2,4
3772,10787,10788,3,4
3772,10788,10788,4,4
3773,10789,10789,2,2
3773,10789,10790,2,3
3773,10790,10790,3,3
3773,10789,10791,2,4
3773,10790,10791,3,4
3773,10791,10791,4,4
3774,10792,10792,2,2
3774,10792,10793,2,3
3774,10793,10793,3,3
3774,10792,10794,2,4
3774,10793,10794,3,4
3774,10794,10794,4,4
3775,10795,10795,2,2
3775,10795,10796,2,3
3775,10796,10796,3,3
3775,10795,10797,2,4
3775,10796,10797,3,4
3775,10797,10797,4,4
3776,10798,10798,2,2
3776,10798,10799,2,3
3776,10799,10799,3,3
3776,10798,10800,2,4
3776,10799,10800,3,4
3776,10800,10800,4,4
3777,10801,10801,2,2
3777,10801,10802,2,3
3777,10802,10802,3,3
3777,10801,10803,2,4
3777,10802,10803,3,4
3777,10803,10803,4,4
3778,10804,10804,2,2
3778,10804,10805,2,3
3778,10805,10805,3,3
3778,10804,10806,2,4
3778,10805,10806,3,4
3778,10806,10806,4,4
3779,10807,10807,2,2
3779,10807,10808,2,3
3779,10808,10808,3,3
3779,10807,10809,2,4
3779,10808,10809,3,4
3779,10809,10809,4,4
3780,10810,10810,2,2
3780,10810,10811,2,3
3780,10811,10811,3,3
3780,10810,10812,2,4
3780,10811,10812,3,4
3780,10812,10812,4,4
3781,10813,10813,2,2
3781,10813,10814,2,3
3781,10814,10814,3,3
3781,10813,10815,2,4
3781,10814,10815,3,4
3781,10815,10815,4,4
3782,10816,10816,2,2
3782,10816,10817,2,3
3782,10817,10817,3,3
3782,10816,10818,2,4
3782,10817,10818,3,4
3782,10818,10818,4,4
3783,10819,10819,2,2
3783,10819,10820,2,3
3783,10820,10820,3,3
3783,10819,10821,2,4
3783,10820,10821,3,4
3783,10821,10821,4,4
3784,10822,10822,2,2
3784,10822,10823,2,3
3784,10823,10823,3,3
3784,10822,10824,2,4
3784,10823,10824,3,4
3784,10824,10824,4,4
3785,10825,10825,2,2
3785,10825,10826,2,3
3785,10826,10826,3,3
3785,10825,10827,2,4
3785,10826,10827,3,4
3785,10827,10827,4,4
3786,10828,10828,2,2
3786,10828,10829,2,3
3786,10829,10829,3,3
3786,10828,10830,2,4
3786,10829,10830,3,4
3786,10830,10830,4,4
3787,10831,10831,2,2
3787,10831,10832,2,3
3787,10832,10832,3,3
3787,10831,10833,2,4
3787,10832,10833,3,4
3787,10833,10833,4,4
3788,10834,10834,2,2
3788,10834,10835,2,3
3788,10835,10835,3,3
3788,10834,10836,2,4
3788,10835,10836,3,4
3788,10836,10836,4,4
3789,10837,10837,2,2
3789,10837,10838,2,3
3789,10838,10838,3,3
3789,10837,10839,2,4
3789,10838,10839,3,4
3789,10839,10839,4,4
3790,10840,10840,2,2
3790,10840,10841,2,3
3790,10841,10841,3,3
3790,10840,10842,2,4
3790,10841,10842,3,4
3790,10842,10842,4,4
3791,10843,10843,2,2
3791,10843,10844,2,3
3791,10844,10844,3,3
3791,10843,10845,2,4
3791,10844,10845,3,4
3791,10845,10845,4,4
3792,10846,10846,2,2
3792,10846,10847,2,3
3792,10847,10847,3,3
3792,10846,10848,2,4
3792,10847,10848,3,4
3792,10848,10848,4,4
3793,10849,10849,2,2
3793,10849,10850,2,3
3793,10850,10850,3,3
3793,10849,10851,2,4
3793,10850,10851,3,4
3793,10851,10851,4,4
3794,10852,10852,2,2
3794,10852,10853,2,3
3794,10853,10853,3,3
3794,10852,10854,2,4
3794,10853,10854,3,4
3794,10854,10854,4,4
3795,10855,10855,2,2
3795,10855,10856,2,3
3795,10856,10856,3,3
3795,10855,10857,2,4
3795,10856,10857,3,4
3795,10857,10857,4,4
3796,10858,10858,2,2
3796,10858,10859,2,3
3796,10859,10859,3,3
3796,10858,10860,2,4
3796,10859,10860,3,4
3796,10860,10860,4,4
3797,10861,10861,2,2
3797,10861,10862,2,3
3797,10862,10862,3,3
3797,10861,10863,2,4
3797,10862,10863,3,4
3797,10863,10863,4,4
3798,10864,10864,2,2
3798,10864,10865,2,3
3798,10865,10865,3,3
3798,10864,10866,2,4
3798,10865,10866,3,4
3798,10866,10866,4,4
3799,10867,10867,2,2
3799,10867,10868,2,3
3799,10868,10868,3,3
3799,10867,10869,2,4
3799,10868,10869,3,4
3799,10869,10869,4,4
3800,10870,10870,2,2
3800,10870,10871,2,3
3800,10871,10871,3,3
3800,10870,10872,2,4
3800,10871,10872,3,4
3800,10872,10872,4,4
3801,10873,10873,2,2
3801,10873,10874,2,3
3801,10874,10874,3,3
3801,10873,10875,2,4
3801,10874,10875,3,4
3801,10875,10875,4,4
3802,10876,10876,2,2
3802,10876,10877,2,3
3802,10877,10877,3,3
3802,10876,10878,2,4
3802,10877,10878,3,4
3802,10878,10878,4,4
3803,10879,10879,2,2
3803,10879,10880,2,3
3803,10880,10880,3,3
3803,10879,10881,2,4
3803,10880,10881,3,4
3803,10881,10881,4,4
3804,10882,10882,2,2
3804,10882,10883,2,3
3804,10883,10883,3,3
3804,10882,10884,2,4
3804,10883,10884,3,4
3804,10884,10884,4,4
3805,10885,10885,2,2
3805,10885,10886,2,3
3805,10886,10886,3,3
3805,10885,10887,2,4
3805,10886,10887,3,4
3805,10887,10887,4,4
3806,10888,10888,2,2
3806,10888,10889,2,3
3806,10889,10889,3,3
3806,10888,10890,2,4
3806,10889,10890,3,4
3806,10890,10890,4,4
3807,10891,10891,2,2
3807,10891,10892,2,3
3807,10892,10892,3,3
3807,10891,10893,2,4
3807,10892,10893,3,4
3807,10893,10893,4,4
3808,10894,10894,2,2
3808,10894,10895,2,3
3808,10895,10895,3,3
3808,10894,10896,2,4
3808,10895,10896,3,4
3808,10896,10896,4,4
3809,10897,10897,2,2
3809,10897,10898,2,3
3809,10898,10898,3,3
3809,10897,10899,2,4
3809,10898,10899,3,4
3809,10899,10899,4,4
3810,10900,10900,2,2
3810,10900,10901,2,3
3810,10901,10901,3,3
3810,10900,10902,2,4
3810,10901,10902,3,4
3810,10902,10902,4,4
3811,10903,10903,2,2
3811,10903,10904,2,3
3811,10904,10904,3,3
3811,10903,10905,2,4
3811,10904,10905,3,4
3811,10905,10905,4,4
3812,10906,10906,2,2
3812,10906,10907,2,3
3812,10907,10907,3,3
3812,10906,10908,2,4
3812,10907,10908,3,4
3812,10908,10908,4,4
3813,10909,10909,2,2
3813,10909,10910,2,3
3813,10910,10910,3,3
3813,10909,10911,2,4
3813,10910,10911,3,4
3813,10911,10911,4,4
3814,10912,10912,2,2
3814,10912,10913,2,3
3814,10913,10913,3,3
3814,10912,10914,2,4
3814,10913,10914,3,4
3814,10914,10914,4,4
3815,10915,10915,2,2
3815,10915,10916,2,3
3815,10916,10916,3,3
3815,10915,10917,2,4
3815,10916,10917,3,4
3815,10917,10917,4,4
3816,10918,10918,2,2
3816,10918,10919,2,3
3816,10919,10919,3,3
3816,10918,10920,2,4
3816,10919,10920,3,4
3816,10920,10920,4,4
3817,10921,10921,2,2
3817,10921,10922,2,3
3817,10922,10922,3,3
3817,10921,10923,2,4
3817,10922,10923,3,4
3817,10923,10923,4,4
3818,10924,10924,2,2
3818,10924,10925,2,3
3818,10925,10925,3,3
3818,10924,10926,2,4
3818,10925,10926,3,4
3818,10926,10926,4,4
3819,10927,10927,2,2
3819,10927,10928,2,3
3819,10928,10928,3,3
3819,10927,10929,2,4
3819,10928,10929,3,4
3819,10929,10929,4,4
3820,10930,10930,2,2
3820,10930,10931,2,3
3820,10931,10931,3,3
3820,10930,10932,2,4
3820,10931,10932,3,4
3820,10932,10932,4,4
3821,10933,10933,2,2
3821,10933,10934,2,3
3821,10934,10934,3,3
3821,10933,10935,2,4
3821,10934,10935,3,4
3821,10935,10935,4,4
3822,10936,10936,2,2
3822,10936,10937,2,3
3822,10937,10937,3,3
3822,10936,10938,2,4
3822,10937,10938,3,4
3822,10938,10938,4,4
3823,10939,10939,2,2
3823,10939,10940,2,3
3823,10940,10940,3,3
3823,10939,10941,2,4
3823,10940,10941,3,4
3823,10941,10941,4,4
3824,10942,10942,2,2
3824,10942,10943,2,3
3824,10943,10943,3,3
3824,10942,10944,2,4
3824,10943,10944,3,4
3824,10944,10944,4,4
3825,10945,10945,2,2
3825,10945,10946,2,3
3825,10946,10946,3,3
3825,10945,10947,2,4
3825,10946,10947,3,4
3825,10947,10947,4,4
3826,10948,10948,2,2
3826,10948,10949,2,3
3826,10949,10949,3,3
3826,10948,10950,2,4
3826,10949,10950,3,4
3826,10950,10950,4,4
3827,10951,10951,2,2
3827,10951,10952,2,3
3827,10952,10952,3,3
3827,10951,10953,2,4
3827,10952,10953,3,4
3827,10953,10953,4,4
3828,10954,10954,2,2
3828,10954,10955,2,3
3828,10955,10955,3,3
3828,10954,10956,2,4
3828,10955,10956,3,4
3828,10956,10956,4,4
3829,10957,10957,2,2
3829,10957,10958,2,3
3829,10958,10958,3,3
3829,10957,10959,2,4
3829,10958,10959,3,4
3829,10959,10959,4,4
3830,10960,10960,2,2
3830,10960,10961,2,3
3830,10961,10961,3,3
3830,10960,10962,2,4
3830,10961,10962,3,4
3830,10962,10962,4,4
3831,10963,10963,2,2
3831,10963,10964,2,3
3831,10964,10964,3,3
3831,10963,10965,2,4
3831,10964,10965,3,4
3831,10965,10965,4,4
3832,10966,10966,2,2
3832,10966,10967,2,3
3832,10967,10967,3,3
3832,10966,10968,2,4
3832,10967,10968,3,4
3832,10968,10968,4,4
3833,10969,10969,2,2
3833,10969,10970,2,3
3833,10970,10970,3,3
3833,10969,10971,2,4
3833,10970,10971,3,4
3833,10971,10971,4,4
3834,10972,10972,2,2
3834,10972,10973,2,3
3834,10973,10973,3,3
3834,10972,10974,2,4
3834,10973,10974,3,4
3834,10974,10974,4,4
3835,10975,10975,2,2
3835,10975,10976,2,3
3835,10976,10976,3,3
3835,10975,10977,2,4
3835,10976,10977,3,4
3835,10977,10977,4,4
3836,10978,10978,2,2
3836,10978,10979,2,3
3836,10979,10979,3,3
3836,10978,10980,2,4
3836,10979,10980,3,4
3836,10980,10980,4,4
3837,10981,10981,2,2
3837,10981,10982,2,3
3837,10982,10982,3,3
3837,10981,10983,2,4
3837,10982,10983,3,4
3837,10983,10983,4,4
3838,10984,10984,2,2
3838,10984,10985,2,3
3838,10985,10985,3,3
3838,10984,10986,2,4
3838,10985,10986,3,4
3838,10986,10986,4,4
3839,10987,10987,2,2
3839,10987,10988,2,3
3839,10988,10988,3,3
3839,10987,10989,2,4
3839,10988,10989,3,4
3839,10989,10989,4,4
3840,10990,10990,2,2
3840,10990,10991,2,3
3840,10991,10991,3,3
3840,10990,10992,2,4
3840,10991,10992,3,4
3840,10992,10992,4,4
3841,10993,10993,2,2
3841,10993,10994,2,3
3841,10994,10994,3,3
3841,10993,10995,2,4
3841,10994,10995,3,4
3841,10995,10995,4,4
3842,10996,10996,2,2
3842,10996,10997,2,3
3842,10997,10997,3,3
3842,10996,10998,2,4
3842,10997,10998,3,4
3842,10998,10998,4,4
3843,10999,10999,2,2
3843,10999,11000,2,3
3843,11000,11000,3,3
3843,10999,11001,2,4
3843,11000,11001,3,4
3843,11001,11001,4,4
3844,11002,11002,2,2
3844,11002,11003,2,3
3844,11003,11003,3,3
3844,11002,11004,2,4
3844,11003,11004,3,4
3844,11004,11004,4,4
3845,11005,11005,2,2
3845,11005,11006,2,3
3845,11006,11006,3,3
3845,11005,11007,2,4
3845,11006,11007,3,4
3845,11007,11007,4,4
3846,11008,11008,2,2
3846,11008,11009,2,3
3846,11009,11009,3,3
3846,11008,11010,2,4
3846,11009,11010,3,4
3846,11010,11010,4,4
3847,11011,11011,2,2
3847,11011,11012,2,3
3847,11012,11012,3,3
3847,11011,11013,2,4
3847,11012,11013,3,4
3847,11013,11013,4,4
3848,11014,11014,2,2
3848,11014,11015,2,3
3848,11015,11015,3,3
3848,11014,11016,2,4
3848,11015,11016,3,4
3848,11016,11016,4,4
3849,11017,11017,2,2
3849,11017,11018,2,3
3849,11018,11018,3,3
3849,11017,11019,2,4
3849,11018,11019,3,4
3849,11019,11019,4,4
3850,11020,11020,2,2
3850,11020,11021,2,3
3850,11021,11021,3,3
3850,11020,11022,2,4
3850,11021,11022,3,4
3850,11022,11022,4,4
3851,11023,11023,2,2
3851,11023,11024,2,3
3851,11024,11024,3,3
3851,11023,11025,2,4
3851,11024,11025,3,4
3851,11025,11025,4,4
3852,11026,11026,2,2
3852,11026,11027,2,3
3852,11027,11027,3,3
3852,11026,11028,2,4
3852,11027,11028,3,4
3852,11028,11028,4,4
3853,11029,11029,2,2
3853,11029,11030,2,3
3853,11030,11030,3,3
3853,11029,11031,2,4
3853,11030,11031,3,4
3853,11031,11031,4,4
3854,11032,11032,2,2
3854,11032,11033,2,3
3854,11033,11033,3,3
3854,11032,11034,2,4
3854,11033,11034,3,4
3854,11034,11034,4,4
3855,11035,11035,2,2
3855,11035,11036,2,3
3855,11036,11036,3,3
3855,11035,11037,2,4
3855,11036,11037,3,4
3855,11037,11037,4,4
3856,11038,11038,2,2
3856,11038,11039,2,3
3856,11039,11039,3,3
3856,11038,11040,2,4
3856,11039,11040,3,4
3856,11040,11040,4,4
3857,11041,11041,2,2
3857,11041,11042,2,3
3857,11042,11042,3,3
3857,11041,11043,2,4
3857,11042,11043,3,4
3857,11043,11043,4,4
3858,11044,11044,2,2
3858,11044,11045,2,3
3858,11045,11045,3,3
3858,11044,11046,2,4
3858,11045,11046,3,4
3858,11046,11046,4,4
3859,11047,11047,2,2
3859,11047,11048,2,3
3859,11048,11048,3,3
3859,11047,11049,2,4
3859,11048,11049,3,4
3859,11049,11049,4,4
3860,11050,11050,2,2
3860,11050,11051,2,3
3860,11051,11051,3,3
3860,11050,11052,2,4
3860,11051,11052,3,4
3860,11052,11052,4,4
3861,11053,11053,2,2
3861,11053,11054,2,3
3861,11054,11054,3,3
3861,11053,11055,2,4
3861,11054,11055,3,4
3861,11055,11055,4,4
3862,11056,11056,2,2
3862,11056,11057,2,3
3862,11057,11057,3,3
3862,11056,11058,2,4
3862,11057,11058,3,4
3862,11058,11058,4,4
3863,11059,11059,2,2
3863,11059,11060,2,3
3863,11060,11060,3,3
3863,11059,11061,2,4
3863,11060,11061,3,4
3863,11061,11061,4,4
3864,11062,11062,2,2
3864,11062,11063,2,3
3864,11063,11063,3,3
3864,11062,11064,2,4
3864,11063,11064,3,4
3864,11064,11064,4,4
3865,11065,11065,2,2
3865,11065,11066,2,3
3865,11066,11066,3,3
3865,11065,11067,2,4
3865,11066,11067,3,4
3865,11067,11067,4,4
3866,11068,11068,2,2
3866,11068,11069,2,3
3866,11069,11069,3,3
3866,11068,11070,2,4
3866,11069,11070,3,4
3866,11070,11070,4,4
3867,11071,11071,2,2
3867,11071,11072,2,3
3867,11072,11072,3,3
3867,11071,11073,2,4
3867,11072,11073,3,4
3867,11073,11073,4,4
3868,11074,11074,2,2
3868,11074,11075,2,3
3868,11075,11075,3,3
3868,11074,11076,2,4
3868,11075,11076,3,4
3868,11076,11076,4,4
3869,11077,11077,2,2
3869,11077,11078,2,3
3869,11078,11078,3,3
3869,11077,11079,2,4
3869,11078,11079,3,4
3869,11079,11079,4,4
3870,11080,11080,2,2
3870,11080,11081,2,3
3870,11081,11081,3,3
3870,11080,11082,2,4
3870,11081,11082,3,4
3870,11082,11082,4,4
3871,11083,11083,2,2
3871,11083,11084,2,3
3871,11084,11084,3,3
3871,11083,11085,2,4
3871,11084,11085,3,4
3871,11085,11085,4,4
3872,11086,11086,2,2
3872,11086,11087,2,3
3872,11087,11087,3,3
3872,11086,11088,2,4
3872,11087,11088,3,4
3872,11088,11088,4,4
3873,11089,11089,2,2
3873,11089,11090,2,3
3873,11090,11090,3,3
3873,11089,11091,2,4
3873,11090,11091,3,4
3873,11091,11091,4,4
3874,11092,11092,2,2
3874,11092,11093,2,3
3874,11093,11093,3,3
3874,11092,11094,2,4
3874,11093,11094,3,4
3874,11094,11094,4,4
3875,11095,11095,2,2
3875,11095,11096,2,3
3875,11096,11096,3,3
3875,11095,11097,2,4
3875,11096,11097,3,4
3875,11097,11097,4,4
3876,11098,11098,2,2
3876,11098,11099,2,3
3876,11099,11099,3,3
3876,11098,11100,2,4
3876,11099,11100,3,4
3876,11100,11100,4,4
3877,11101,11101,2,2
3877,11101,11102,2,3
3877,11102,11102,3,3
3877,11101,11103,2,4
3877,11102,11103,3,4
3877,11103,11103,4,4
3878,11104,11104,2,2
3878,11104,11105,2,3
3878,11105,11105,3,3
3878,11104,11106,2,4
3878,11105,11106,3,4
3878,11106,11106,4,4
3879,11107,11107,2,2
3879,11107,11108,2,3
3879,11108,11108,3,3
3879,11107,11109,2,4
3879,11108,11109,3,4
3879,11109,11109,4,4
3880,11110,11110,2,2
3880,11110,11111,2,3
3880,11111,11111,3,3
3880,11110,11112,2,4
3880,11111,11112,3,4
3880,11112,11112,4,4
3881,11113,11113,2,2
3881,11113,11114,2,3
3881,11114,11114,3,3
3881,11113,11115,2,4
3881,11114,11115,3,4
3881,11115,11115,4,4
3882,11116,11116,2,2
3882,11116,11117,2,3
3882,11117,11117,3,3
3882,11116,11118,2,4
3882,11117,11118,3,4
3882,11118,11118,4,4
3883,11119,11119,2,2
3883,11119,11120,2,3
3883,11120,11120,3,3
3883,11119,11121,2,4
3883,11120,11121,3,4
3883,11121,11121,4,4
3884,11122,11122,2,2
3884,11122,11123,2,3
3884,11123,11123,3,3
3884,11122,11124,2,4
3884,11123,11124,3,4
3884,11124,11124,4,4
3885,11125,11125,2,2
3885,11125,11126,2,3
3885,11126,11126,3,3
3885,11125,11127,2,4
3885,11126,11127,3,4
3885,11127,11127,4,4
3886,11128,11128,2,2
3886,11128,11129,2,3
3886,11129,11129,3,3
3886,11128,11130,2,4
3886,11129,11130,3,4
3886,11130,11130,4,4
3887,11131,11131,2,2
3887,11131,11132,2,3
3887,11132,11132,3,3
3887,11131,11133,2,4
3887,11132,11133,3,4
3887,11133,11133,4,4
3888,11134,11134,2,2
3888,11134,11135,2,3
3888,11135,11135,3,3
3888,11134,11136,2,4
3888,11135,11136,3,4
3888,11136,11136,4,4
3889,11137,11137,2,2
3889,11137,11138,2,3
3889,11138,11138,3,3
3889,11137,11139,2,4
3889,11138,11139,3,4
3889,11139,11139,4,4
3890,11140,11140,2,2
3890,11140,11141,2,3
3890,11141,11141,3,3
3890,11140,11142,2,4
3890,11141,11142,3,4
3890,11142,11142,4,4
3891,11143,11143,2,2
3891,11143,11144,2,3
3891,11144,11144,3,3
3891,11143,11145,2,4
3891,11144,11145,3,4
3891,11145,11145,4,4
3892,11146,11146,2,2
3892,11146,11147,2,3
3892,11147,11147,3,3
3892,11146,11148,2,4
3892,11147,11148,3,4
3892,11148,11148,4,4
3893,11149,11149,2,2
3893,11149,11150,2,3
3893,11150,11150,3,3
3893,11149,11151,2,4
3893,11150,11151,3,4
3893,11151,11151,4,4
3894,11152,11152,2,2
3894,11152,11153,2,3
3894,11153,11153,3,3
3894,11152,11154,2,4
3894,11153,11154,3,4
3894,11154,11154,4,4
3895,11155,11155,2,2
3895,11155,11156,2,3
3895,11156,11156,3,3
3895,11155,11157,2,4
3895,11156,11157,3,4
3895,11157,11157,4,4
3896,11158,11158,2,2
3896,11158,11159,2,3
3896,11159,11159,3,3
3896,11158,11160,2,4
3896,11159,11160,3,4
3896,11160,11160,4,4
3897,11161,11161,2,2
3897,11161,11162,2,3
3897,11162,11162,3,3
3897,11161,11163,2,4
3897,11162,11163,3,4
3897,11163,11163,4,4
3898,11164,11164,2,2
3898,11164,11165,2,3
3898,11165,11165,3,3
3898,11164,11166,2,4
3898,11165,11166,3,4
3898,11166,11166,4,4
3899,11167,11167,2,2
3899,11167,11168,2,3
3899,11168,11168,3,3
3899,11167,11169,2,4
3899,11168,11169,3,4
3899,11169,11169,4,4
3900,11170,11170,2,2
3900,11170,11171,2,3
3900,11171,11171,3,3
3900,11170,11172,2,4
3900,11171,11172,3,4
3900,11172,11172,4,4
3901,11173,11173,2,2
3901,11173,11174,2,3
3901,11174,11174,3,3
3901,11173,11175,2,4
3901,11174,11175,3,4
3901,11175,11175,4,4
3902,11176,11176,2,2
3902,11176,11177,2,3
3902,11177,11177,3,3
3902,11176,11178,2,4
3902,11177,11178,3,4
3902,11178,11178,4,4
3903,11179,11179,2,2
3903,11179,11180,2,3
3903,11180,11180,3,3
3903,11179,11181,2,4
3903,11180,11181,3,4
3903,11181,11181,4,4
3904,11182,11182,2,2
3904,11182,11183,2,3
3904,11183,11183,3,3
3904,11182,11184,2,4
3904,11183,11184,3,4
3904,11184,11184,4,4
3905,11185,11185,2,2
3905,11185,11186,2,3
3905,11186,11186,3,3
3905,11185,11187,2,4
3905,11186,11187,3,4
3905,11187,11187,4,4
3906,11188,11188,2,2
3906,11188,11189,2,3
3906,11189,11189,3,3
3906,11188,11190,2,4
3906,11189,11190,3,4
3906,11190,11190,4,4
3907,11191,11191,2,2
3907,11191,11192,2,3
3907,11192,11192,3,3
3907,11191,11193,2,4
3907,11192,11193,3,4
3907,11193,11193,4,4
3908,11194,11194,2,2
3908,11194,11195,2,3
3908,11195,11195,3,3
3908,11194,11196,2,4
3908,11195,11196,3,4
3908,11196,11196,4,4
3909,11197,11197,2,2
3909,11197,11198,2,3
3909,11198,11198,3,3
3909,11197,11199,2,4
3909,11198,11199,3,4
3909,11199,11199,4,4
3910,11200,11200,2,2
3910,11200,11201,2,3
3910,11201,11201,3,3
3910,11200,11202,2,4
3910,11201,11202,3,4
3910,11202,11202,4,4
3911,11203,11203,2,2
3911,11203,11204,2,3
3911,11204,11204,3,3
3911,11203,11205,2,4
3911,11204,11205,3,4
3911,11205,11205,4,4
3912,11206,11206,2,2
3912,11206,11207,2,3
3912,11207,11207,3,3
3912,11206,11208,2,4
3912,11207,11208,3,4
3912,11208,11208,4,4
3913,11209,11209,2,2
3913,11209,11210,2,3
3913,11210,11210,3,3
3913,11209,11211,2,4
3913,11210,11211,3,4
3913,11211,11211,4,4
3914,11212,11212,2,2
3914,11212,11213,2,3
3914,11213,11213,3,3
3914,11212,11214,2,4
3914,11213,11214,3,4
3914,11214,11214,4,4
3915,11215,11215,2,2
3915,11215,11216,2,3
3915,11216,11216,3,3
3915,11215,11217,2,4
3915,11216,11217,3,4
3915,11217,11217,4,4
3916,11218,11218,2,2
3916,11218,11219,2,3
3916,11219,11219,3,3
3916,11218,11220,2,4
3916,11219,11220,3,4
3916,11220,11220,4,4
3917,11221,11221,2,2
3917,11221,11222,2,3
3917,11222,11222,3,3
3917,11221,11223,2,4
3917,11222,11223,3,4
3917,11223,11223,4,4
3918,11224,11224,2,2
3918,11224,11225,2,3
3918,11225,11225,3,3
3918,11224,11226,2,4
3918,11225,11226,3,4
3918,11226,11226,4,4
3919,11227,11227,2,2
3919,11227,11228,2,3
3919,11228,11228,3,3
3919,11227,11229,2,4
3919,11228,11229,3,4
3919,11229,11229,4,4
3920,11230,11230,2,2
3920,11230,11231,2,3
3920,11231,11231,3,3
3920,11230,11232,2,4
3920,11231,11232,3,4
3920,11232,11232,4,4
3921,11233,11233,2,2
3921,11233,11234,2,3
3921,11234,11234,3,3
