QtBid,ID,QPHPFrom,QPHPTo,QPHPSlope,QPHPOffset,QPHPConstr
3014,1447,-1,-1,0.05,0,0
3014,1448,-1,-1,0.05,0,0
3014,1449,-1,-1,0.05,0,0
3015,1450,-1,-1,0.05,0,0
3015,1451,-1,-1,0.05,0,0
3015,1452,-1,-1,0.05,0,0
3016,1453,-1,-1,0.05,0,0
3016,1454,-1,-1,0.05,0,0
3016,1455,-1,-1,0.05,0,0
3017,1456,-1,-1,0.05,0,0
3017,1457,-1,-1,0.05,0,0
3017,1458,-1,-1,0.05,0,0
3018,1459,-1,-1,0.05,0,0
3018,1460,-1,-1,0.05,0,0
3018,1461,-1,-1,0.05,0,0
3019,1462,-1,-1,0.05,0,0
3019,1463,-1,-1,0.05,0,0
3019,1464,-1,-1,0.05,0,0
3020,1465,-1,-1,0.05,0,0
3020,1466,-1,-1,0.05,0,0
3020,1467,-1,-1,0.05,0,0
3021,1468,-1,-1,0.05,0,0
3021,1469,-1,-1,0.05,0,0
3021,1470,-1,-1,0.05,0,0
3022,1471,-1,-1,0.05,0,0
3022,1472,-1,-1,0.05,0,0
3022,1473,-1,-1,0.05,0,0
3023,1474,-1,-1,0.05,0,0
3023,1475,-1,-1,0.05,0,0
3023,1476,-1,-1,0.05,0,0
3024,1477,-1,-1,0.05,0,0
3024,1478,-1,-1,0.05,0,0
3024,1479,-1,-1,0.05,0,0
3025,1480,-1,-1,0.05,0,0
3025,1481,-1,-1,0.05,0,0
3025,1482,-1,-1,0.05,0,0
3026,1483,-1,-1,0.05,0,0
3026,1484,-1,-1,0.05,0,0
3026,1485,-1,-1,0.05,0,0
3027,1486,-1,-1,0.05,0,0
3027,1487,-1,-1,0.05,0,0
3027,1488,-1,-1,0.05,0,0
3028,1489,-1,-1,0.05,0,0
3028,1490,-1,-1,0.05,0,0
3028,1491,-1,-1,0.05,0,0
3029,1492,-1,-1,0.05,0,0
3029,1493,-1,-1,0.05,0,0
3029,1494,-1,-1,0.05,0,0
3030,1495,-1,-1,0.05,0,0
3030,1496,-1,-1,0.05,0,0
3030,1497,-1,-1,0.05,0,0
3031,1498,-1,-1,0.05,0,0
3031,1499,-1,-1,0.05,0,0
3031,1500,-1,-1,0.05,0,0
3032,1501,-1,-1,0.05,0,0
3032,1502,-1,-1,0.05,0,0
3032,1503,-1,-1,0.05,0,0
3033,1504,-1,-1,0.05,0,0
3033,1505,-1,-1,0.05,0,0
3033,1506,-1,-1,0.05,0,0
3034,1507,-1,-1,0.05,0,0
3034,1508,-1,-1,0.05,0,0
3034,1509,-1,-1,0.05,0,0
3035,1510,-1,-1,0.05,0,0
3035,1511,-1,-1,0.05,0,0
3035,1512,-1,-1,0.05,0,0
3036,1513,-1,-1,0.05,0,0
3036,1514,-1,-1,0.05,0,0
3036,1515,-1,-1,0.05,0,0
3037,1516,-1,-1,0.05,0,0
3037,1517,-1,-1,0.05,0,0
3037,1518,-1,-1,0.05,0,0
3038,1519,-1,-1,0.05,0,0
3038,1520,-1,-1,0.05,0,0
3038,1521,-1,-1,0.05,0,0
3039,1522,-1,-1,0.05,0,0
3039,1523,-1,-1,0.05,0,0
3039,1524,-1,-1,0.05,0,0
3040,1525,-1,-1,0.05,0,0
3040,1526,-1,-1,0.05,0,0
3040,1527,-1,-1,0.05,0,0
3041,1528,-1,-1,0.05,0,0
3041,1529,-1,-1,0.05,0,0
3041,1530,-1,-1,0.05,0,0
3042,1531,-1,-1,0.05,0,0
3042,1532,-1,-1,0.05,0,0
3042,1533,-1,-1,0.05,0,0
3043,1534,-1,-1,0.05,0,0
3043,1535,-1,-1,0.05,0,0
3043,1536,-1,-1,0.05,0,0
3044,1537,-1,-1,0.05,0,0
3044,1538,-1,-1,0.05,0,0
3044,1539,-1,-1,0.05,0,0
3045,1540,-1,-1,0.05,0,0
3045,1541,-1,-1,0.05,0,0
3045,1542,-1,-1,0.05,0,0
3046,1543,-1,-1,0.05,0,0
3046,1544,-1,-1,0.05,0,0
3046,1545,-1,-1,0.05,0,0
3047,1546,-1,-1,0.05,0,0
3047,1547,-1,-1,0.05,0,0
3047,1548,-1,-1,0.05,0,0
3048,1549,-1,-1,0.05,0,0
3048,1550,-1,-1,0.05,0,0
3048,1551,-1,-1,0.05,0,0
3049,1552,-1,-1,0.05,0,0
3049,1553,-1,-1,0.05,0,0
3049,1554,-1,-1,0.05,0,0
3050,1555,-1,-1,0.05,0,0
3050,1556,-1,-1,0.05,0,0
3050,1557,-1,-1,0.05,0,0
3051,1558,-1,-1,0.05,0,0
3051,1559,-1,-1,0.05,0,0
3051,1560,-1,-1,0.05,0,0
3052,1561,-1,-1,0.05,0,0
3052,1562,-1,-1,0.05,0,0
3052,1563,-1,-1,0.05,0,0
3053,1564,-1,-1,0.05,0,0
3053,1565,-1,-1,0.05,0,0
3053,1566,-1,-1,0.05,0,0
3054,1567,-1,-1,0.05,0,0
3054,1568,-1,-1,0.05,0,0
3054,1569,-1,-1,0.05,0,0
3055,1570,-1,-1,0.05,0,0
3055,1571,-1,-1,0.05,0,0
3055,1572,-1,-1,0.05,0,0
3056,1573,-1,-1,0.05,0,0
3056,1574,-1,-1,0.05,0,0
3056,1575,-1,-1,0.05,0,0
3057,1576,-1,-1,0.05,0,0
3057,1577,-1,-1,0.05,0,0
3057,1578,-1,-1,0.05,0,0
3058,1579,-1,-1,0.05,0,0
3058,1580,-1,-1,0.05,0,0
3058,1581,-1,-1,0.05,0,0
3059,1582,-1,-1,0.05,0,0
3059,1583,-1,-1,0.05,0,0
3059,1584,-1,-1,0.05,0,0
3060,1585,-1,-1,0.05,0,0
3060,1586,-1,-1,0.05,0,0
3060,1587,-1,-1,0.05,0,0
3061,1588,-1,-1,0.05,0,0
3061,1589,-1,-1,0.05,0,0
3061,1590,-1,-1,0.05,0,0
3062,1591,-1,-1,0.05,0,0
3062,1592,-1,-1,0.05,0,0
3062,1593,-1,-1,0.05,0,0
3063,1594,-1,-1,0.05,0,0
3063,1595,-1,-1,0.05,0,0
3063,1596,-1,-1,0.05,0,0
3064,1597,-1,-1,0.05,0,0
3064,1598,-1,-1,0.05,0,0
3064,1599,-1,-1,0.05,0,0
3065,1600,-1,-1,0.05,0,0
3065,1601,-1,-1,0.05,0,0
3065,1602,-1,-1,0.05,0,0
3066,1603,-1,-1,0.05,0,0
3066,1604,-1,-1,0.05,0,0
3066,1605,-1,-1,0.05,0,0
3067,1606,-1,-1,0.05,0,0
3067,1607,-1,-1,0.05,0,0
3067,1608,-1,-1,0.05,0,0
3068,1609,-1,-1,0.05,0,0
3068,1610,-1,-1,0.05,0,0
3068,1611,-1,-1,0.05,0,0
3069,1612,-1,-1,0.05,0,0
3069,1613,-1,-1,0.05,0,0
3069,1614,-1,-1,0.05,0,0
3070,1615,-1,-1,0.05,0,0
3070,1616,-1,-1,0.05,0,0
3070,1617,-1,-1,0.05,0,0
3071,1618,-1,-1,0.05,0,0
3071,1619,-1,-1,0.05,0,0
3071,1620,-1,-1,0.05,0,0
3072,1621,-1,-1,0.05,0,0
3072,1622,-1,-1,0.05,0,0
3072,1623,-1,-1,0.05,0,0
3073,1624,-1,-1,0.05,0,0
3073,1625,-1,-1,0.05,0,0
3073,1626,-1,-1,0.05,0,0
3074,1627,-1,-1,0.05,0,0
3074,1628,-1,-1,0.05,0,0
3074,1629,-1,-1,0.05,0,0
3075,1630,-1,-1,0.05,0,0
3075,1631,-1,-1,0.05,0,0
3075,1632,-1,-1,0.05,0,0
3076,1633,-1,-1,0.05,0,0
3076,1634,-1,-1,0.05,0,0
3076,1635,-1,-1,0.05,0,0
3077,1636,-1,-1,0.05,0,0
3077,1637,-1,-1,0.05,0,0
3077,1638,-1,-1,0.05,0,0
3078,1639,-1,-1,0.05,0,0
3078,1640,-1,-1,0.05,0,0
3078,1641,-1,-1,0.05,0,0
3079,1642,-1,-1,0.05,0,0
3079,1643,-1,-1,0.05,0,0
3079,1644,-1,-1,0.05,0,0
3080,1645,-1,-1,0.05,0,0
3080,1646,-1,-1,0.05,0,0
3080,1647,-1,-1,0.05,0,0
3081,1648,-1,-1,0.05,0,0
3081,1649,-1,-1,0.05,0,0
3081,1650,-1,-1,0.05,0,0
3082,1651,-1,-1,0.05,0,0
3082,1652,-1,-1,0.05,0,0
3082,1653,-1,-1,0.05,0,0
3083,1654,-1,-1,0.05,0,0
3083,1655,-1,-1,0.05,0,0
3083,1656,-1,-1,0.05,0,0
3084,1657,-1,-1,0.05,0,0
3084,1658,-1,-1,0.05,0,0
3084,1659,-1,-1,0.05,0,0
3085,1660,-1,-1,0.05,0,0
3085,1661,-1,-1,0.05,0,0
3085,1662,-1,-1,0.05,0,0
3086,1663,-1,-1,0.05,0,0
3086,1664,-1,-1,0.05,0,0
3086,1665,-1,-1,0.05,0,0
3087,1666,-1,-1,0.05,0,0
3087,1667,-1,-1,0.05,0,0
3087,1668,-1,-1,0.05,0,0
3088,1669,-1,-1,0.05,0,0
3088,1670,-1,-1,0.05,0,0
3088,1671,-1,-1,0.05,0,0
3089,1672,-1,-1,0.05,0,0
3089,1673,-1,-1,0.05,0,0
3089,1674,-1,-1,0.05,0,0
3090,1675,-1,-1,0.05,0,0
3090,1676,-1,-1,0.05,0,0
3090,1677,-1,-1,0.05,0,0
3091,1678,-1,-1,0.05,0,0
3091,1679,-1,-1,0.05,0,0
3091,1680,-1,-1,0.05,0,0
3092,1681,-1,-1,0.05,0,0
3092,1682,-1,-1,0.05,0,0
3092,1683,-1,-1,0.05,0,0
3093,1684,-1,-1,0.05,0,0
3093,1685,-1,-1,0.05,0,0
3093,1686,-1,-1,0.05,0,0
3094,1687,-1,-1,0.05,0,0
3094,1688,-1,-1,0.05,0,0
3094,1689,-1,-1,0.05,0,0
3095,1690,-1,-1,0.05,0,0
3095,1691,-1,-1,0.05,0,0
3095,1692,-1,-1,0.05,0,0
3096,1693,-1,-1,0.05,0,0
3096,1694,-1,-1,0.05,0,0
3096,1695,-1,-1,0.05,0,0
3097,1696,-1,-1,0.05,0,0
3097,1697,-1,-1,0.05,0,0
3097,1698,-1,-1,0.05,0,0
3098,1699,-1,-1,0.05,0,0
3098,1700,-1,-1,0.05,0,0
3098,1701,-1,-1,0.05,0,0
3099,1702,-1,-1,0.05,0,0
3099,1703,-1,-1,0.05,0,0
3099,1704,-1,-1,0.05,0,0
3100,1705,-1,-1,0.05,0,0
3100,1706,-1,-1,0.05,0,0
3100,1707,-1,-1,0.05,0,0
3101,1708,-1,-1,0.05,0,0
3101,1709,-1,-1,0.05,0,0
3101,1710,-1,-1,0.05,0,0
3102,1711,-1,-1,0.05,0,0
3102,1712,-1,-1,0.05,0,0
3102,1713,-1,-1,0.05,0,0
3103,1714,-1,-1,0.05,0,0
3103,1715,-1,-1,0.05,0,0
3103,1716,-1,-1,0.05,0,0
3104,1717,-1,-1,0.05,0,0
3104,1718,-1,-1,0.05,0,0
3104,1719,-1,-1,0.05,0,0
3105,1720,-1,-1,0.05,0,0
3105,1721,-1,-1,0.05,0,0
3105,1722,-1,-1,0.05,0,0
3106,1723,-1,-1,0.05,0,0
3106,1724,-1,-1,0.05,0,0
3106,1725,-1,-1,0.05,0,0
3107,1726,-1,-1,0.05,0,0
3107,1727,-1,-1,0.05,0,0
3107,1728,-1,-1,0.05,0,0
3108,1729,-1,-1,0.05,0,0
3108,1730,-1,-1,0.05,0,0
3108,1731,-1,-1,0.05,0,0
3109,1732,-1,-1,0.05,0,0
3109,1733,-1,-1,0.05,0,0
3109,1734,-1,-1,0.05,0,0
3110,1735,-1,-1,0.05,0,0
3110,1736,-1,-1,0.05,0,0
3110,1737,-1,-1,0.05,0,0
3111,1738,-1,-1,0.05,0,0
3111,1739,-1,-1,0.05,0,0
3111,1740,-1,-1,0.05,0,0
3112,1741,-1,-1,0.05,0,0
3112,1742,-1,-1,0.05,0,0
3112,1743,-1,-1,0.05,0,0
3113,1744,-1,-1,0.05,0,0
3113,1745,-1,-1,0.05,0,0
3113,1746,-1,-1,0.05,0,0
3114,1747,-1,-1,0.05,0,0
3114,1748,-1,-1,0.05,0,0
3114,1749,-1,-1,0.05,0,0
3115,1750,-1,-1,0.05,0,0
3115,1751,-1,-1,0.05,0,0
3115,1752,-1,-1,0.05,0,0
3116,1753,-1,-1,0.05,0,0
3116,1754,-1,-1,0.05,0,0
3116,1755,-1,-1,0.05,0,0
3117,1756,-1,-1,0.05,0,0
3117,1757,-1,-1,0.05,0,0
3117,1758,-1,-1,0.05,0,0
3118,1759,-1,-1,0.05,0,0
3118,1760,-1,-1,0.05,0,0
3118,1761,-1,-1,0.05,0,0
3119,1762,-1,-1,0.05,0,0
3119,1763,-1,-1,0.05,0,0
3119,1764,-1,-1,0.05,0,0
3120,1765,-1,-1,0.05,0,0
3120,1766,-1,-1,0.05,0,0
3120,1767,-1,-1,0.05,0,0
3121,1768,-1,-1,0.05,0,0
3121,1769,-1,-1,0.05,0,0
3121,1770,-1,-1,0.05,0,0
3122,1771,-1,-1,0.05,0,0
3122,1772,-1,-1,0.05,0,0
3122,1773,-1,-1,0.05,0,0
3123,1774,-1,-1,0.05,0,0
3123,1775,-1,-1,0.05,0,0
3123,1776,-1,-1,0.05,0,0
3124,1777,-1,-1,0.05,0,0
3124,1778,-1,-1,0.05,0,0
3124,1779,-1,-1,0.05,0,0
3125,1780,-1,-1,0.05,0,0
3125,1781,-1,-1,0.05,0,0
3125,1782,-1,-1,0.05,0,0
3126,1783,-1,-1,0.05,0,0
3126,1784,-1,-1,0.05,0,0
3126,1785,-1,-1,0.05,0,0
3127,1786,-1,-1,0.05,0,0
3127,1787,-1,-1,0.05,0,0
3127,1788,-1,-1,0.05,0,0
3128,1789,-1,-1,0.05,0,0
3128,1790,-1,-1,0.05,0,0
3128,1791,-1,-1,0.05,0,0
3129,1792,-1,-1,0.05,0,0
3129,1793,-1,-1,0.05,0,0
3129,1794,-1,-1,0.05,0,0
3130,1795,-1,-1,0.05,0,0
3130,1796,-1,-1,0.05,0,0
3130,1797,-1,-1,0.05,0,0
3131,1798,-1,-1,0.05,0,0
3131,1799,-1,-1,0.05,0,0
3131,1800,-1,-1,0.05,0,0
3132,1801,-1,-1,0.05,0,0
3132,1802,-1,-1,0.05,0,0
3132,1803,-1,-1,0.05,0,0
3133,1804,-1,-1,0.05,0,0
3133,1805,-1,-1,0.05,0,0
3133,1806,-1,-1,0.05,0,0
3134,1807,-1,-1,0.05,0,0
3134,1808,-1,-1,0.05,0,0
3134,1809,-1,-1,0.05,0,0
3135,1810,-1,-1,0.05,0,0
3135,1811,-1,-1,0.05,0,0
3135,1812,-1,-1,0.05,0,0
3136,1813,-1,-1,0.05,0,0
3136,1814,-1,-1,0.05,0,0
3136,1815,-1,-1,0.05,0,0
3137,1816,-1,-1,0.05,0,0
3137,1817,-1,-1,0.05,0,0
3137,1818,-1,-1,0.05,0,0
3138,1819,-1,-1,0.05,0,0
3138,1820,-1,-1,0.05,0,0
3138,1821,-1,-1,0.05,0,0
3139,1822,-1,-1,0.05,0,0
3139,1823,-1,-1,0.05,0,0
3139,1824,-1,-1,0.05,0,0
3140,1825,-1,-1,0.05,0,0
3140,1826,-1,-1,0.05,0,0
3140,1827,-1,-1,0.05,0,0
3141,1828,-1,-1,0.05,0,0
3141,1829,-1,-1,0.05,0,0
3141,1830,-1,-1,0.05,0,0
3142,1831,-1,-1,0.05,0,0
3142,1832,-1,-1,0.05,0,0
3142,1833,-1,-1,0.05,0,0
3143,1834,-1,-1,0.05,0,0
3143,1835,-1,-1,0.05,0,0
3143,1836,-1,-1,0.05,0,0
3144,1837,-1,-1,0.05,0,0
3144,1838,-1,-1,0.05,0,0
3144,1839,-1,-1,0.05,0,0
3145,1840,-1,-1,0.05,0,0
3145,1841,-1,-1,0.05,0,0
3145,1842,-1,-1,0.05,0,0
3146,1843,-1,-1,0.05,0,0
3146,1844,-1,-1,0.05,0,0
3146,1845,-1,-1,0.05,0,0
3147,1846,-1,-1,0.05,0,0
3147,1847,-1,-1,0.05,0,0
3147,1848,-1,-1,0.05,0,0
3148,1849,-1,-1,0.05,0,0
3148,1850,-1,-1,0.05,0,0
3148,1851,-1,-1,0.05,0,0
3149,1852,-1,-1,0.05,0,0
3149,1853,-1,-1,0.05,0,0
3149,1854,-1,-1,0.05,0,0
3150,1855,-1,-1,0.05,0,0
3150,1856,-1,-1,0.05,0,0
3150,1857,-1,-1,0.05,0,0
3151,1858,-1,-1,0.05,0,0
3151,1859,-1,-1,0.05,0,0
3151,1860,-1,-1,0.05,0,0
3152,1861,-1,-1,0.05,0,0
3152,1862,-1,-1,0.05,0,0
3152,1863,-1,-1,0.05,0,0
3153,1864,-1,-1,0.05,0,0
3153,1865,-1,-1,0.05,0,0
3153,1866,-1,-1,0.05,0,0
3154,1867,-1,-1,0.05,0,0
3154,1868,-1,-1,0.05,0,0
3154,1869,-1,-1,0.05,0,0
3155,1870,-1,-1,0.05,0,0
3155,1871,-1,-1,0.05,0,0
3155,1872,-1,-1,0.05,0,0
3156,1873,-1,-1,0.05,0,0
3156,1874,-1,-1,0.05,0,0
3156,1875,-1,-1,0.05,0,0
3157,1876,-1,-1,0.05,0,0
3157,1877,-1,-1,0.05,0,0
3157,1878,-1,-1,0.05,0,0
3158,1879,-1,-1,0.05,0,0
3158,1880,-1,-1,0.05,0,0
3158,1881,-1,-1,0.05,0,0
3159,1882,-1,-1,0.05,0,0
3159,1883,-1,-1,0.05,0,0
3159,1884,-1,-1,0.05,0,0
3160,1885,-1,-1,0.05,0,0
3160,1886,-1,-1,0.05,0,0
3160,1887,-1,-1,0.05,0,0
3161,1888,-1,-1,0.05,0,0
3161,1889,-1,-1,0.05,0,0
3161,1890,-1,-1,0.05,0,0
3162,1891,-1,-1,0.05,0,0
3162,1892,-1,-1,0.05,0,0
3162,1893,-1,-1,0.05,0,0
3163,1894,-1,-1,0.05,0,0
3163,1895,-1,-1,0.05,0,0
3163,1896,-1,-1,0.05,0,0
3164,1897,-1,-1,0.05,0,0
3164,1898,-1,-1,0.05,0,0
3164,1899,-1,-1,0.05,0,0
3165,1900,-1,-1,0.05,0,0
3165,1901,-1,-1,0.05,0,0
3165,1902,-1,-1,0.05,0,0
3166,1903,-1,-1,0.05,0,0
3166,1904,-1,-1,0.05,0,0
3166,1905,-1,-1,0.05,0,0
3167,1906,-1,-1,0.05,0,0
3167,1907,-1,-1,0.05,0,0
3167,1908,-1,-1,0.05,0,0
3168,1909,-1,-1,0.05,0,0
3168,1910,-1,-1,0.05,0,0
3168,1911,-1,-1,0.05,0,0
3169,1912,-1,-1,0.05,0,0
3169,1913,-1,-1,0.05,0,0
3169,1914,-1,-1,0.05,0,0
3170,1915,-1,-1,0.05,0,0
3170,1916,-1,-1,0.05,0,0
3170,1917,-1,-1,0.05,0,0
3171,1918,-1,-1,0.05,0,0
3171,1919,-1,-1,0.05,0,0
3171,1920,-1,-1,0.05,0,0
3172,1921,-1,-1,0.05,0,0
3172,1922,-1,-1,0.05,0,0
3172,1923,-1,-1,0.05,0,0
3173,1924,-1,-1,0.05,0,0
3173,1925,-1,-1,0.05,0,0
3173,1926,-1,-1,0.05,0,0
3174,1927,-1,-1,0.05,0,0
3174,1928,-1,-1,0.05,0,0
3174,1929,-1,-1,0.05,0,0
3175,1930,-1,-1,0.05,0,0
3175,1931,-1,-1,0.05,0,0
3175,1932,-1,-1,0.05,0,0
3176,1933,-1,-1,0.05,0,0
3176,1934,-1,-1,0.05,0,0
3176,1935,-1,-1,0.05,0,0
3177,1936,-1,-1,0.05,0,0
3177,1937,-1,-1,0.05,0,0
3177,1938,-1,-1,0.05,0,0
3178,1939,-1,-1,0.05,0,0
3178,1940,-1,-1,0.05,0,0
3178,1941,-1,-1,0.05,0,0
3179,1942,-1,-1,0.05,0,0
3179,1943,-1,-1,0.05,0,0
3179,1944,-1,-1,0.05,0,0
3180,1945,-1,-1,0.05,0,0
3180,1946,-1,-1,0.05,0,0
3180,1947,-1,-1,0.05,0,0
3181,1948,-1,-1,0.05,0,0
3181,1949,-1,-1,0.05,0,0
3181,1950,-1,-1,0.05,0,0
3182,1951,-1,-1,0.05,0,0
3182,1952,-1,-1,0.05,0,0
3182,1953,-1,-1,0.05,0,0
3183,1954,-1,-1,0.05,0,0
3183,1955,-1,-1,0.05,0,0
3183,1956,-1,-1,0.05,0,0
3184,1957,-1,-1,0.05,0,0
3184,1958,-1,-1,0.05,0,0
3184,1959,-1,-1,0.05,0,0
3185,1960,-1,-1,0.05,0,0
3185,1961,-1,-1,0.05,0,0
3185,1962,-1,-1,0.05,0,0
3186,1963,-1,-1,0.05,0,0
3186,1964,-1,-1,0.05,0,0
3186,1965,-1,-1,0.05,0,0
3187,1966,-1,-1,0.05,0,0
3187,1967,-1,-1,0.05,0,0
3187,1968,-1,-1,0.05,0,0
3188,1969,-1,-1,0.05,0,0
3188,1970,-1,-1,0.05,0,0
3188,1971,-1,-1,0.05,0,0
3189,1972,-1,-1,0.05,0,0
3189,1973,-1,-1,0.05,0,0
3189,1974,-1,-1,0.05,0,0
3190,1975,-1,-1,0.05,0,0
3190,1976,-1,-1,0.05,0,0
3190,1977,-1,-1,0.05,0,0
3191,1978,-1,-1,0.05,0,0
3191,1979,-1,-1,0.05,0,0
3191,1980,-1,-1,0.05,0,0
3192,1981,-1,-1,0.05,0,0
3192,1982,-1,-1,0.05,0,0
3192,1983,-1,-1,0.05,0,0
3193,1984,-1,-1,0.05,0,0
3193,1985,-1,-1,0.05,0,0
3193,1986,-1,-1,0.05,0,0
3194,1987,-1,-1,0.05,0,0
3194,1988,-1,-1,0.05,0,0
3194,1989,-1,-1,0.05,0,0
3195,1990,-1,-1,0.05,0,0
3195,1991,-1,-1,0.05,0,0
3195,1992,-1,-1,0.05,0,0
3196,1993,-1,-1,0.05,0,0
3196,1994,-1,-1,0.05,0,0
3196,1995,-1,-1,0.05,0,0
3197,1996,-1,-1,0.05,0,0
3197,1997,-1,-1,0.05,0,0
3197,1998,-1,-1,0.05,0,0
3198,1999,-1,-1,0.05,0,0
3198,2000,-1,-1,0.05,0,0
3198,2001,-1,-1,0.05,0,0
3199,2002,-1,-1,0.05,0,0
3199,2003,-1,-1,0.05,0,0
3199,2004,-1,-1,0.05,0,0
3200,2005,-1,-1,0.05,0,0
3200,2006,-1,-1,0.05,0,0
3200,2007,-1,-1,0.05,0,0
3201,2008,-1,-1,0.05,0,0
3201,2009,-1,-1,0.05,0,0
3201,2010,-1,-1,0.05,0,0
3202,2011,-1,-1,0.05,0,0
3202,2012,-1,-1,0.05,0,0
3202,2013,-1,-1,0.05,0,0
3203,2014,-1,-1,0.05,0,0
3203,2015,-1,-1,0.05,0,0
3203,2016,-1,-1,0.05,0,0
3204,2017,-1,-1,0.05,0,0
3204,2018,-1,-1,0.05,0,0
3204,2019,-1,-1,0.05,0,0
3205,2020,-1,-1,0.05,0,0
3205,2021,-1,-1,0.05,0,0
3205,2022,-1,-1,0.05,0,0
3206,2023,-1,-1,0.05,0,0
3206,2024,-1,-1,0.05,0,0
3206,2025,-1,-1,0.05,0,0
3207,2026,-1,-1,0.05,0,0
3207,2027,-1,-1,0.05,0,0
3207,2028,-1,-1,0.05,0,0
3208,2029,-1,-1,0.05,0,0
3208,2030,-1,-1,0.05,0,0
3208,2031,-1,-1,0.05,0,0
3209,2032,-1,-1,0.05,0,0
3209,2033,-1,-1,0.05,0,0
3209,2034,-1,-1,0.05,0,0
3210,2035,-1,-1,0.05,0,0
3210,2036,-1,-1,0.05,0,0
3210,2037,-1,-1,0.05,0,0
3211,2038,-1,-1,0.05,0,0
3211,2039,-1,-1,0.05,0,0
3211,2040,-1,-1,0.05,0,0
3212,2041,-1,-1,0.05,0,0
3212,2042,-1,-1,0.05,0,0
3212,2043,-1,-1,0.05,0,0
3213,2044,-1,-1,0.05,0,0
3213,2045,-1,-1,0.05,0,0
3213,2046,-1,-1,0.05,0,0
3214,2047,-1,-1,0.05,0,0
3214,2048,-1,-1,0.05,0,0
3214,2049,-1,-1,0.05,0,0
3215,2050,-1,-1,0.05,0,0
3215,2051,-1,-1,0.05,0,0
3215,2052,-1,-1,0.05,0,0
3216,2053,-1,-1,0.05,0,0
3216,2054,-1,-1,0.05,0,0
3216,2055,-1,-1,0.05,0,0
3217,2056,-1,-1,0.05,0,0
3217,2057,-1,-1,0.05,0,0
3217,2058,-1,-1,0.05,0,0
3218,2059,-1,-1,0.05,0,0
3218,2060,-1,-1,0.05,0,0
3218,2061,-1,-1,0.05,0,0
3219,2062,-1,-1,0.05,0,0
3219,2063,-1,-1,0.05,0,0
3219,2064,-1,-1,0.05,0,0
3220,2065,-1,-1,0.05,0,0
3220,2066,-1,-1,0.05,0,0
3220,2067,-1,-1,0.05,0,0
3221,2068,-1,-1,0.05,0,0
3221,2069,-1,-1,0.05,0,0
3221,2070,-1,-1,0.05,0,0
3222,2071,-1,-1,0.05,0,0
3222,2072,-1,-1,0.05,0,0
3222,2073,-1,-1,0.05,0,0
3223,2074,-1,-1,0.05,0,0
3223,2075,-1,-1,0.05,0,0
3223,2076,-1,-1,0.05,0,0
3224,2077,-1,-1,0.05,0,0
3224,2078,-1,-1,0.05,0,0
3224,2079,-1,-1,0.05,0,0
3225,2080,-1,-1,0.05,0,0
3225,2081,-1,-1,0.05,0,0
3225,2082,-1,-1,0.05,0,0
3226,2083,-1,-1,0.05,0,0
3226,2084,-1,-1,0.05,0,0
3226,2085,-1,-1,0.05,0,0
3227,2086,-1,-1,0.05,0,0
3227,2087,-1,-1,0.05,0,0
3227,2088,-1,-1,0.05,0,0
3228,2089,-1,-1,0.05,0,0
3228,2090,-1,-1,0.05,0,0
3228,2091,-1,-1,0.05,0,0
3229,2092,-1,-1,0.05,0,0
3229,2093,-1,-1,0.05,0,0
3229,2094,-1,-1,0.05,0,0
3230,2095,-1,-1,0.05,0,0
3230,2096,-1,-1,0.05,0,0
3230,2097,-1,-1,0.05,0,0
3231,2098,-1,-1,0.05,0,0
3231,2099,-1,-1,0.05,0,0
3231,2100,-1,-1,0.05,0,0
3232,2101,-1,-1,0.05,0,0
3232,2102,-1,-1,0.05,0,0
3232,2103,-1,-1,0.05,0,0
3233,2104,-1,-1,0.05,0,0
3233,2105,-1,-1,0.05,0,0
3233,2106,-1,-1,0.05,0,0
3234,2107,-1,-1,0.05,0,0
3234,2108,-1,-1,0.05,0,0
3234,2109,-1,-1,0.05,0,0
3235,2110,-1,-1,0.05,0,0
3235,2111,-1,-1,0.05,0,0
3235,2112,-1,-1,0.05,0,0
3236,2113,-1,-1,0.05,0,0
3236,2114,-1,-1,0.05,0,0
3236,2115,-1,-1,0.05,0,0
3237,2116,-1,-1,0.05,0,0
3237,2117,-1,-1,0.05,0,0
3237,2118,-1,-1,0.05,0,0
3238,2119,-1,-1,0.05,0,0
3238,2120,-1,-1,0.05,0,0
3238,2121,-1,-1,0.05,0,0
3239,2122,-1,-1,0.05,0,0
3239,2123,-1,-1,0.05,0,0
3239,2124,-1,-1,0.05,0,0
3240,2125,-1,-1,0.05,0,0
3240,2126,-1,-1,0.05,0,0
3240,2127,-1,-1,0.05,0,0
3241,2128,-1,-1,0.05,0,0
3241,2129,-1,-1,0.05,0,0
3241,2130,-1,-1,0.05,0,0
3242,2131,-1,-1,0.05,0,0
3242,2132,-1,-1,0.05,0,0
3242,2133,-1,-1,0.05,0,0
3243,2134,-1,-1,0.05,0,0
3243,2135,-1,-1,0.05,0,0
3243,2136,-1,-1,0.05,0,0
3244,2137,-1,-1,0.05,0,0
3244,2138,-1,-1,0.05,0,0
3244,2139,-1,-1,0.05,0,0
3245,2140,-1,-1,0.05,0,0
3245,2141,-1,-1,0.05,0,0
3245,2142,-1,-1,0.05,0,0
3246,2143,-1,-1,0.05,0,0
