QtBids,QBid,RampConstr,RCFrom,RCTo,RCRealPowerIncr,RCMin
2396,6660,345,-1,-1,11,0
2396,6658,346,-1,-1,-11,1
2396,6659,346,-1,-1,-11,1
2396,6660,346,-1,-1,-11,1
2397,6661,347,-1,-1,61,0
2397,6662,347,-1,-1,61,0
2397,6663,347,-1,-1,61,0
2397,6661,348,-1,-1,-61,1
2397,6662,348,-1,-1,-61,1
2397,6663,348,-1,-1,-61,1
2478,6904,507,-1,-1,23.2,0
2478,6905,507,-1,-1,23.2,0
2478,6906,507,-1,-1,23.2,0
2478,6904,508,-1,-1,-23.2,1
2478,6905,508,-1,-1,-23.2,1
2478,6906,508,-1,-1,-23.2,1
2267,6271,87,-1,-1,94.5,0
2267,6272,87,-1,-1,94.5,0
2267,6273,87,-1,-1,94.5,0
2267,6271,88,-1,-1,-94.5,1
2267,6272,88,-1,-1,-94.5,1
2267,6273,88,-1,-1,-94.5,1
2479,6907,509,-1,-1,24,0
2479,6908,509,-1,-1,24,0
2479,6909,509,-1,-1,24,0
2479,6907,510,-1,-1,-24,1
2479,6908,510,-1,-1,-24,1
2479,6909,510,-1,-1,-24,1
2428,6754,409,-1,-1,38,0
2428,6755,409,-1,-1,38,0
2428,6756,409,-1,-1,38,0
2428,6754,410,-1,-1,-38,1
2428,6755,410,-1,-1,-38,1
2428,6756,410,-1,-1,-38,1
2237,6181,27,-1,-1,35,0
2237,6182,27,-1,-1,35,0
2237,6183,27,-1,-1,35,0
2237,6181,28,-1,-1,-35,1
2237,6182,28,-1,-1,-35,1
2237,6183,28,-1,-1,-35,1
2429,6757,411,-1,-1,13,0
2429,6758,411,-1,-1,13,0
2429,6759,411,-1,-1,13,0
2429,6757,412,-1,-1,-13,1
2429,6758,412,-1,-1,-13,1
2429,6759,412,-1,-1,-13,1
2430,6760,413,-1,-1,4.7,0
2430,6761,413,-1,-1,4.7,0
2430,6762,413,-1,-1,4.7,0
2430,6760,414,-1,-1,-4.7,1
2430,6761,414,-1,-1,-4.7,1
2430,6762,414,-1,-1,-4.7,1
2480,6910,511,-1,-1,34,0
2480,6911,511,-1,-1,34,0
2480,6912,511,-1,-1,34,0
2480,6910,512,-1,-1,-34,1
2480,6911,512,-1,-1,-34,1
2480,6912,512,-1,-1,-34,1
2481,6913,513,-1,-1,0.4,0
2481,6914,513,-1,-1,0.4,0
2481,6915,513,-1,-1,0.4,0
2481,6913,514,-1,-1,-0.4,1
2481,6914,514,-1,-1,-0.4,1
2481,6915,514,-1,-1,-0.4,1
2431,6763,415,-1,-1,5.2,0
2431,6764,415,-1,-1,5.2,0
2431,6765,415,-1,-1,5.2,0
2431,6763,416,-1,-1,-5.2,1
2431,6764,416,-1,-1,-5.2,1
2431,6765,416,-1,-1,-5.2,1
2432,6766,417,-1,-1,95,0
2432,6767,417,-1,-1,95,0
2432,6768,417,-1,-1,95,0
2432,6766,418,-1,-1,-95,1
2432,6767,418,-1,-1,-95,1
2432,6768,418,-1,-1,-95,1
2433,6769,419,-1,-1,11,0
2433,6770,419,-1,-1,11,0
2433,6771,419,-1,-1,11,0
2433,6769,420,-1,-1,-11,1
2433,6770,420,-1,-1,-11,1
2433,6771,420,-1,-1,-11,1
2434,6772,421,-1,-1,87,0
2434,6773,421,-1,-1,87,0
2434,6774,421,-1,-1,87,0
2434,6772,422,-1,-1,-87,1
2434,6773,422,-1,-1,-87,1
2434,6774,422,-1,-1,-87,1
2482,6916,515,-1,-1,48,0
2482,6917,515,-1,-1,48,0
2482,6918,515,-1,-1,48,0
2482,6916,516,-1,-1,-48,1
2482,6917,516,-1,-1,-48,1
2482,6918,516,-1,-1,-48,1
2289,6337,131,-1,-1,32,0
2289,6338,131,-1,-1,32,0
2289,6339,131,-1,-1,32,0
2289,6337,132,-1,-1,-32,1
2289,6338,132,-1,-1,-32,1
2289,6339,132,-1,-1,-32,1
2435,6775,423,-1,-1,39,0
2435,6776,423,-1,-1,39,0
2435,6777,423,-1,-1,39,0
2435,6775,424,-1,-1,-39,1
2435,6776,424,-1,-1,-39,1
2435,6777,424,-1,-1,-39,1
2436,6778,425,-1,-1,121,0
2436,6779,425,-1,-1,121,0
2436,6780,425,-1,-1,121,0
2436,6778,426,-1,-1,-121,1
2436,6779,426,-1,-1,-121,1
2436,6780,426,-1,-1,-121,1
2483,6919,517,-1,-1,17,0
2483,6920,517,-1,-1,17,0
2483,6921,517,-1,-1,17,0
2483,6919,518,-1,-1,-17,1
2483,6920,518,-1,-1,-17,1
2483,6921,518,-1,-1,-17,1
2484,6922,519,-1,-1,24,0
2484,6923,519,-1,-1,24,0
2484,6924,519,-1,-1,24,0
2484,6922,520,-1,-1,-24,1
2484,6923,520,-1,-1,-24,1
2484,6924,520,-1,-1,-24,1
2485,6925,521,-1,-1,27,0
2485,6926,521,-1,-1,27,0
2485,6927,521,-1,-1,27,0
2485,6925,522,-1,-1,-27,1
2485,6926,522,-1,-1,-27,1
2485,6927,522,-1,-1,-27,1
2486,6928,523,-1,-1,31,0
2486,6929,523,-1,-1,31,0
2486,6930,523,-1,-1,31,0
2486,6928,524,-1,-1,-31,1
2486,6929,524,-1,-1,-31,1
2486,6930,524,-1,-1,-31,1
2437,6781,427,-1,-1,220,0
2437,6782,427,-1,-1,220,0
2437,6783,427,-1,-1,220,0
2437,6781,428,-1,-1,-220,1
2437,6782,428,-1,-1,-220,1
2437,6783,428,-1,-1,-220,1
2438,6784,429,-1,-1,58,0
2438,6785,429,-1,-1,58,0
2438,6786,429,-1,-1,58,0
2438,6784,430,-1,-1,-58,1
2438,6785,430,-1,-1,-58,1
2438,6786,430,-1,-1,-58,1
2290,6340,133,-1,-1,11,0
2290,6341,133,-1,-1,11,0
2290,6342,133,-1,-1,11,0
2290,6340,134,-1,-1,-11,1
2290,6341,134,-1,-1,-11,1
2290,6342,134,-1,-1,-11,1
2487,6931,525,-1,-1,240,0
2487,6932,525,-1,-1,240,0
2487,6933,525,-1,-1,240,0
2487,6931,526,-1,-1,-240,1
2487,6932,526,-1,-1,-240,1
2487,6933,526,-1,-1,-240,1
2488,6934,527,-1,-1,10.5,0
2488,6935,527,-1,-1,10.5,0
2488,6936,527,-1,-1,10.5,0
2488,6934,528,-1,-1,-10.5,1
2488,6935,528,-1,-1,-10.5,1
2488,6936,528,-1,-1,-10.5,1
2268,6274,89,-1,-1,8.4,0
2268,6275,89,-1,-1,8.4,0
2268,6276,89,-1,-1,8.4,0
2268,6274,90,-1,-1,-8.4,1
2268,6275,90,-1,-1,-8.4,1
2268,6276,90,-1,-1,-8.4,1
2269,6277,91,-1,-1,244,0
2269,6278,91,-1,-1,244,0
2269,6279,91,-1,-1,244,0
2269,6277,92,-1,-1,-244,1
2269,6278,92,-1,-1,-244,1
2269,6279,92,-1,-1,-244,1
2489,6937,529,-1,-1,13,0
2489,6938,529,-1,-1,13,0
2489,6939,529,-1,-1,13,0
2489,6937,530,-1,-1,-13,1
2489,6938,530,-1,-1,-13,1
2489,6939,530,-1,-1,-13,1
2439,6787,431,-1,-1,120,0
2439,6788,431,-1,-1,120,0
2439,6789,431,-1,-1,120,0
2439,6787,432,-1,-1,-120,1
2439,6788,432,-1,-1,-120,1
2439,6789,432,-1,-1,-120,1
2440,6790,433,-1,-1,28,0
2440,6791,433,-1,-1,28,0
2440,6792,433,-1,-1,28,0
2440,6790,434,-1,-1,-28,1
2440,6791,434,-1,-1,-28,1
2440,6792,434,-1,-1,-28,1
2427,6751,407,-1,-1,8,0
2427,6752,407,-1,-1,8,0
2427,6753,407,-1,-1,8,0
2427,6751,408,-1,-1,-8,1
2427,6752,408,-1,-1,-8,1
2427,6753,408,-1,-1,-8,1
2490,6940,531,-1,-1,0.5,0
2490,6941,531,-1,-1,0.5,0
2490,6942,531,-1,-1,0.5,0
2490,6940,532,-1,-1,-0.5,1
2490,6941,532,-1,-1,-0.5,1
2490,6942,532,-1,-1,-0.5,1
2441,6793,435,-1,-1,15.2,0
2441,6794,435,-1,-1,15.2,0
2441,6795,435,-1,-1,15.2,0
2441,6793,436,-1,-1,-15.2,1
2441,6794,436,-1,-1,-15.2,1
2441,6795,436,-1,-1,-15.2,1
2442,6796,437,-1,-1,12,0
2442,6797,437,-1,-1,12,0
2442,6798,437,-1,-1,12,0
2442,6796,438,-1,-1,-12,1
2442,6797,438,-1,-1,-12,1
2442,6798,438,-1,-1,-12,1
2491,6943,533,-1,-1,17,0
2491,6944,533,-1,-1,17,0
2491,6945,533,-1,-1,17,0
2491,6943,534,-1,-1,-17,1
2491,6944,534,-1,-1,-17,1
2491,6945,534,-1,-1,-17,1
2492,6946,535,-1,-1,2.7,0
2492,6947,535,-1,-1,2.7,0
2492,6948,535,-1,-1,2.7,0
2492,6946,536,-1,-1,-2.7,1
2492,6947,536,-1,-1,-2.7,1
2492,6948,536,-1,-1,-2.7,1
2238,6184,29,-1,-1,58.8,0
2238,6185,29,-1,-1,58.8,0
2238,6186,29,-1,-1,58.8,0
2238,6184,30,-1,-1,-58.8,1
2238,6185,30,-1,-1,-58.8,1
2238,6186,30,-1,-1,-58.8,1
2493,6949,537,-1,-1,65,0
2493,6950,537,-1,-1,65,0
2493,6951,537,-1,-1,65,0
2493,6949,538,-1,-1,-65,1
2493,6950,538,-1,-1,-65,1
2493,6951,538,-1,-1,-65,1
2494,6952,539,-1,-1,110,0
2494,6953,539,-1,-1,110,0
2494,6954,539,-1,-1,110,0
2494,6952,540,-1,-1,-110,1
2494,6953,540,-1,-1,-110,1
2494,6954,540,-1,-1,-110,1
2495,6955,541,-1,-1,32,0
2495,6956,541,-1,-1,32,0
2495,6957,541,-1,-1,32,0
2495,6955,542,-1,-1,-32,1
2495,6956,542,-1,-1,-32,1
2495,6957,542,-1,-1,-32,1
2291,6343,135,-1,-1,5,0
2291,6344,135,-1,-1,5,0
2291,6345,135,-1,-1,5,0
2291,6343,136,-1,-1,-5,1
2291,6344,136,-1,-1,-5,1
2291,6345,136,-1,-1,-5,1
2292,6346,137,-1,-1,21,0
2292,6347,137,-1,-1,21,0
2292,6348,137,-1,-1,21,0
2292,6346,138,-1,-1,-21,1
2292,6347,138,-1,-1,-21,1
2292,6348,138,-1,-1,-21,1
2496,6958,543,-1,-1,8.7,0
2496,6959,543,-1,-1,8.7,0
2496,6960,543,-1,-1,8.7,0
2496,6958,544,-1,-1,-8.7,1
2496,6959,544,-1,-1,-8.7,1
2496,6960,544,-1,-1,-8.7,1
2443,6799,439,-1,-1,15,0
2443,6800,439,-1,-1,15,0
2443,6801,439,-1,-1,15,0
2443,6799,440,-1,-1,-15,1
2443,6800,440,-1,-1,-15,1
2443,6801,440,-1,-1,-15,1
2497,6961,545,-1,-1,30,0
2497,6962,545,-1,-1,30,0
2497,6963,545,-1,-1,30,0
2497,6961,546,-1,-1,-30,1
2497,6962,546,-1,-1,-30,1
2497,6963,546,-1,-1,-30,1
2444,6802,441,-1,-1,16,0
2444,6803,441,-1,-1,16,0
2444,6804,441,-1,-1,16,0
2444,6802,442,-1,-1,-16,1
2444,6803,442,-1,-1,-16,1
2444,6804,442,-1,-1,-16,1
2445,6805,443,-1,-1,72,0
2445,6806,443,-1,-1,72,0
2445,6807,443,-1,-1,72,0
2445,6805,444,-1,-1,-72,1
2445,6806,444,-1,-1,-72,1
2445,6807,444,-1,-1,-72,1
2446,6808,445,-1,-1,22,0
2446,6809,445,-1,-1,22,0
2446,6810,445,-1,-1,22,0
2446,6808,446,-1,-1,-22,1
2446,6809,446,-1,-1,-22,1
2446,6810,446,-1,-1,-22,1
2447,6811,447,-1,-1,135,0
2447,6812,447,-1,-1,135,0
2447,6813,447,-1,-1,135,0
2447,6811,448,-1,-1,-135,1
2447,6812,448,-1,-1,-135,1
2447,6813,448,-1,-1,-135,1
2498,6964,547,-1,-1,9,0
2498,6965,547,-1,-1,9,0
2498,6966,547,-1,-1,9,0
2498,6964,548,-1,-1,-9,1
2498,6965,548,-1,-1,-9,1
2498,6966,548,-1,-1,-9,1
2293,6349,139,-1,-1,11.7,0
2293,6350,139,-1,-1,11.7,0
2293,6351,139,-1,-1,11.7,0
2293,6349,140,-1,-1,-11.7,1
2293,6350,140,-1,-1,-11.7,1
2293,6351,140,-1,-1,-11.7,1
2294,6352,141,-1,-1,18.2,0
2294,6353,141,-1,-1,18.2,0
2294,6354,141,-1,-1,18.2,0
2294,6352,142,-1,-1,-18.2,1
2294,6353,142,-1,-1,-18.2,1
2294,6354,142,-1,-1,-18.2,1
2448,6814,449,-1,-1,17.2,0
2448,6815,449,-1,-1,17.2,0
2448,6816,449,-1,-1,17.2,0
2448,6814,450,-1,-1,-17.2,1
2448,6815,450,-1,-1,-17.2,1
2448,6816,450,-1,-1,-17.2,1
2449,6817,451,-1,-1,30,0
2449,6818,451,-1,-1,30,0
2449,6819,451,-1,-1,30,0
2449,6817,452,-1,-1,-30,1
2449,6818,452,-1,-1,-30,1
2449,6819,452,-1,-1,-30,1
2499,6967,549,-1,-1,13,0
2499,6968,549,-1,-1,13,0
2499,6969,549,-1,-1,13,0
2499,6967,550,-1,-1,-13,1
2499,6968,550,-1,-1,-13,1
2499,6969,550,-1,-1,-13,1
2295,6355,143,-1,-1,343,0
2295,6356,143,-1,-1,343,0
2295,6357,143,-1,-1,343,0
2295,6355,144,-1,-1,-343,1
2295,6356,144,-1,-1,-343,1
2295,6357,144,-1,-1,-343,1
2500,6970,551,-1,-1,40,0
2500,6971,551,-1,-1,40,0
2500,6972,551,-1,-1,40,0
2500,6970,552,-1,-1,-40,1
2500,6971,552,-1,-1,-40,1
2500,6972,552,-1,-1,-40,1
2501,6973,553,-1,-1,217,0
2501,6974,553,-1,-1,217,0
2501,6975,553,-1,-1,217,0
2501,6973,554,-1,-1,-217,1
2501,6974,554,-1,-1,-217,1
2501,6975,554,-1,-1,-217,1
2502,6976,555,-1,-1,210,0
2502,6977,555,-1,-1,210,0
2502,6978,555,-1,-1,210,0
2502,6976,556,-1,-1,-210,1
2502,6977,556,-1,-1,-210,1
2502,6978,556,-1,-1,-210,1
2503,6979,557,-1,-1,29.5,0
2503,6980,557,-1,-1,29.5,0
2503,6981,557,-1,-1,29.5,0
2503,6979,558,-1,-1,-29.5,1
2503,6980,558,-1,-1,-29.5,1
2503,6981,558,-1,-1,-29.5,1
2450,6820,453,-1,-1,20,0
2450,6821,453,-1,-1,20,0
2450,6822,453,-1,-1,20,0
2450,6820,454,-1,-1,-20,1
2450,6821,454,-1,-1,-20,1
2450,6822,454,-1,-1,-20,1
2451,6823,455,-1,-1,124,0
2451,6824,455,-1,-1,124,0
2451,6825,455,-1,-1,124,0
2451,6823,456,-1,-1,-124,1
2451,6824,456,-1,-1,-124,1
2451,6825,456,-1,-1,-124,1
2452,6826,457,-1,-1,56,0
2452,6827,457,-1,-1,56,0
2452,6828,457,-1,-1,56,0
2452,6826,458,-1,-1,-56,1
2452,6827,458,-1,-1,-56,1
2452,6828,458,-1,-1,-56,1
2296,6358,145,-1,-1,10.2,0
2296,6359,145,-1,-1,10.2,0
2296,6360,145,-1,-1,10.2,0
2296,6358,146,-1,-1,-10.2,1
2296,6359,146,-1,-1,-10.2,1
2296,6360,146,-1,-1,-10.2,1
2504,6982,559,-1,-1,16.3,0
2504,6983,559,-1,-1,16.3,0
2504,6984,559,-1,-1,16.3,0
2504,6982,560,-1,-1,-16.3,1
2504,6983,560,-1,-1,-16.3,1
2504,6984,560,-1,-1,-16.3,1
