QtBids,QBid1,QBid2,Tau,ForTime
230661,767634,767634,92,92
230662,767635,767635,89,89
230662,767635,767636,89,90
230662,767636,767636,90,90
230662,767635,767637,89,91
230662,767636,767637,90,91
230662,767637,767637,91,91
230662,767635,767638,89,92
230662,767636,767638,90,92
230662,767637,767638,91,92
230662,767638,767638,92,92
230663,767639,767639,89,89
230663,767639,767640,89,90
230663,767640,767640,90,90
230663,767639,767641,89,91
230663,767640,767641,90,91
230663,767641,767641,91,91
230663,767639,767642,89,92
230663,767640,767642,90,92
230663,767641,767642,91,92
230663,767642,767642,92,92
230664,767643,767643,89,89
230664,767643,767644,89,90
230664,767644,767644,90,90
230665,767645,767645,89,89
230665,767645,767646,89,90
230665,767646,767646,90,90
230665,767645,767647,89,91
230665,767646,767647,90,91
230665,767647,767647,91,91
230666,767648,767648,89,89
230666,767648,767649,89,90
230666,767649,767649,90,90
230666,767648,767650,89,91
230666,767649,767650,90,91
230666,767650,767650,91,91
230666,767648,767651,89,92
230666,767649,767651,90,92
230666,767650,767651,91,92
230666,767651,767651,92,92
230667,767652,767652,89,89
230667,767652,767653,89,90
230667,767653,767653,90,90
230667,767652,767654,89,91
230667,767653,767654,90,91
230667,767654,767654,91,91
230667,767652,767655,89,92
230667,767653,767655,90,92
230667,767654,767655,91,92
230667,767655,767655,92,92
230668,767656,767656,89,89
230668,767656,767657,89,90
230668,767657,767657,90,90
230668,767656,767658,89,91
230668,767657,767658,90,91
230668,767658,767658,91,91
230668,767656,767659,89,92
230668,767657,767659,90,92
230668,767658,767659,91,92
230668,767659,767659,92,92
230669,767660,767660,89,89
230669,767660,767661,89,90
230669,767661,767661,90,90
230669,767660,767662,89,91
230669,767661,767662,90,91
230669,767662,767662,91,91
230669,767660,767663,89,92
230669,767661,767663,90,92
230669,767662,767663,91,92
230669,767663,767663,92,92
230670,767664,767664,89,89
230670,767664,767665,89,90
230670,767665,767665,90,90
230671,767666,767666,89,89
230671,767666,767667,89,90
230671,767667,767667,90,90
230671,767666,767668,89,91
230671,767667,767668,90,91
230671,767668,767668,91,91
230672,767669,767669,89,89
230672,767669,767670,89,90
230672,767670,767670,90,90
230672,767669,767671,89,91
230672,767670,767671,90,91
230672,767671,767671,91,91
230672,767669,767672,89,92
230672,767670,767672,90,92
230672,767671,767672,91,92
230672,767672,767672,92,92
230673,767673,767673,89,89
230673,767673,767674,89,90
230673,767674,767674,90,90
230673,767673,767675,89,91
230673,767674,767675,90,91
230673,767675,767675,91,91
230673,767673,767676,89,92
230673,767674,767676,90,92
230673,767675,767676,91,92
230673,767676,767676,92,92
230674,767677,767677,89,89
230674,767677,767678,89,90
230674,767678,767678,90,90
230674,767677,767679,89,91
230674,767678,767679,90,91
230674,767679,767679,91,91
230674,767677,767680,89,92
230674,767678,767680,90,92
230674,767679,767680,91,92
230674,767680,767680,92,92
230675,767681,767681,89,89
230675,767681,767682,89,90
230675,767682,767682,90,90
230676,767683,767683,89,89
230676,767683,767684,89,90
230676,767684,767684,90,90
230676,767683,767685,89,91
230676,767684,767685,90,91
230676,767685,767685,91,91
230676,767683,767686,89,92
230676,767684,767686,90,92
230676,767685,767686,91,92
230676,767686,767686,92,92
230677,767687,767687,89,89
230677,767687,767688,89,90
230677,767688,767688,90,90
230677,767687,767689,89,91
230677,767688,767689,90,91
230677,767689,767689,91,91
230677,767687,767690,89,92
230677,767688,767690,90,92
230677,767689,767690,91,92
230677,767690,767690,92,92
230678,767691,767691,89,89
230678,767691,767692,89,90
230678,767692,767692,90,90
230678,767691,767693,89,91
230678,767692,767693,90,91
230678,767693,767693,91,91
230678,767691,767694,89,92
230678,767692,767694,90,92
230678,767693,767694,91,92
230678,767694,767694,92,92
230679,767695,767695,89,89
230679,767695,767696,89,90
230679,767696,767696,90,90
230679,767695,767697,89,91
230679,767696,767697,90,91
230679,767697,767697,91,91
230679,767695,767698,89,92
230679,767696,767698,90,92
230679,767697,767698,91,92
230679,767698,767698,92,92
230680,767699,767699,89,89
230680,767699,767700,89,90
230680,767700,767700,90,90
230681,767701,767701,89,89
230681,767701,767702,89,90
230681,767702,767702,90,90
230681,767701,767703,89,91
230681,767702,767703,90,91
230681,767703,767703,91,91
230681,767701,767704,89,92
230681,767702,767704,90,92
230681,767703,767704,91,92
230681,767704,767704,92,92
230682,767705,767705,89,89
230682,767705,767706,89,90
230682,767706,767706,90,90
230682,767705,767707,89,91
230682,767706,767707,90,91
230682,767707,767707,91,91
230682,767705,767708,89,92
230682,767706,767708,90,92
230682,767707,767708,91,92
230682,767708,767708,92,92
230683,767709,767709,89,89
230683,767709,767710,89,90
230683,767710,767710,90,90
230683,767709,767711,89,91
230683,767710,767711,90,91
230683,767711,767711,91,91
230683,767709,767712,89,92
230683,767710,767712,90,92
230683,767711,767712,91,92
230683,767712,767712,92,92
230684,767713,767713,89,89
230684,767713,767714,89,90
230684,767714,767714,90,90
230685,767715,767715,89,89
230685,767715,767716,89,90
230685,767716,767716,90,90
230685,767715,767717,89,91
230685,767716,767717,90,91
230685,767717,767717,91,91
230685,767715,767718,89,92
230685,767716,767718,90,92
230685,767717,767718,91,92
230685,767718,767718,92,92
230686,767719,767719,89,89
230686,767719,767720,89,90
230686,767720,767720,90,90
230686,767719,767721,89,91
230686,767720,767721,90,91
230686,767721,767721,91,91
230687,767722,767722,89,89
230687,767722,767723,89,90
230687,767723,767723,90,90
230687,767722,767724,89,91
230687,767723,767724,90,91
230687,767724,767724,91,91
230687,767722,767725,89,92
230687,767723,767725,90,92
230687,767724,767725,91,92
230687,767725,767725,92,92
230688,767726,767726,89,89
230688,767726,767727,89,90
230688,767727,767727,90,90
230688,767726,767728,89,91
230688,767727,767728,90,91
230688,767728,767728,91,91
230688,767726,767729,89,92
230688,767727,767729,90,92
230688,767728,767729,91,92
230688,767729,767729,92,92
230689,767730,767730,89,89
230689,767730,767731,89,90
230689,767731,767731,90,90
230689,767730,767732,89,91
230689,767731,767732,90,91
230689,767732,767732,91,91
230689,767730,767733,89,92
230689,767731,767733,90,92
230689,767732,767733,91,92
230689,767733,767733,92,92
230690,767734,767734,89,89
230690,767734,767735,89,90
230690,767735,767735,90,90
230691,767736,767736,89,89
230691,767736,767737,89,90
230691,767737,767737,90,90
230691,767736,767738,89,91
230691,767737,767738,90,91
230691,767738,767738,91,91
230691,767736,767739,89,92
230691,767737,767739,90,92
230691,767738,767739,91,92
230691,767739,767739,92,92
230692,767740,767740,89,89
230692,767740,767741,89,90
230692,767741,767741,90,90
230692,767740,767742,89,91
230692,767741,767742,90,91
230692,767742,767742,91,91
230692,767740,767743,89,92
230692,767741,767743,90,92
230692,767742,767743,91,92
230692,767743,767743,92,92
230693,767744,767744,89,89
230693,767744,767745,89,90
230693,767745,767745,90,90
230693,767744,767746,89,91
230693,767745,767746,90,91
230693,767746,767746,91,91
230693,767744,767747,89,92
230693,767745,767747,90,92
230693,767746,767747,91,92
230693,767747,767747,92,92
230694,767748,767748,89,89
230694,767748,767749,89,90
230694,767749,767749,90,90
230694,767748,767750,89,91
230694,767749,767750,90,91
230694,767750,767750,91,91
230694,767748,767751,89,92
230694,767749,767751,90,92
230694,767750,767751,91,92
230694,767751,767751,92,92
230695,767752,767752,89,89
230695,767752,767753,89,90
230695,767753,767753,90,90
230695,767752,767754,89,91
230695,767753,767754,90,91
230695,767754,767754,91,91
230697,767756,767756,89,89
230697,767756,767757,89,90
230697,767757,767757,90,90
230697,767756,767758,89,91
230697,767757,767758,90,91
230697,767758,767758,91,91
230697,767756,767759,89,92
230697,767757,767759,90,92
230697,767758,767759,91,92
230697,767759,767759,92,92
230698,767760,767760,89,89
230698,767760,767761,89,90
230698,767761,767761,90,90
230699,767762,767762,89,89
230699,767762,767763,89,90
230699,767763,767763,90,90
230699,767762,767764,89,91
230699,767763,767764,90,91
230699,767764,767764,91,91
230699,767762,767765,89,92
230699,767763,767765,90,92
230699,767764,767765,91,92
230699,767765,767765,92,92
230700,767766,767766,89,89
230700,767766,767767,89,90
230700,767767,767767,90,90
230700,767766,767768,89,91
230700,767767,767768,90,91
230700,767768,767768,91,91
230701,767769,767769,89,89
230701,767769,767770,89,90
230701,767770,767770,90,90
230702,767771,767771,89,89
230702,767771,767772,89,90
230702,767772,767772,90,90
230702,767771,767773,89,91
230702,767772,767773,90,91
230702,767773,767773,91,91
230702,767771,767774,89,92
230702,767772,767774,90,92
230702,767773,767774,91,92
230702,767774,767774,92,92
230703,767775,767775,89,89
230703,767775,767776,89,90
230703,767776,767776,90,90
230703,767775,767777,89,91
230703,767776,767777,90,91
230703,767777,767777,91,91
230703,767775,767778,89,92
230703,767776,767778,90,92
230703,767777,767778,91,92
230703,767778,767778,92,92
230704,767779,767779,89,89
230704,767779,767780,89,90
230704,767780,767780,90,90
230704,767779,767781,89,91
230704,767780,767781,90,91
230704,767781,767781,91,91
230704,767779,767782,89,92
230704,767780,767782,90,92
230704,767781,767782,91,92
230704,767782,767782,92,92
230705,767783,767783,89,89
230705,767783,767784,89,90
230705,767784,767784,90,90
230705,767783,767785,89,91
230705,767784,767785,90,91
230705,767785,767785,91,91
230705,767783,767786,89,92
230705,767784,767786,90,92
230705,767785,767786,91,92
230705,767786,767786,92,92
230706,767787,767787,89,89
230706,767787,767788,89,90
230706,767788,767788,90,90
230706,767787,767789,89,91
230706,767788,767789,90,91
230706,767789,767789,91,91
230706,767787,767790,89,92
230706,767788,767790,90,92
230706,767789,767790,91,92
230706,767790,767790,92,92
230707,767791,767791,89,89
230707,767791,767792,89,90
230707,767792,767792,90,90
230708,767793,767793,89,89
230708,767793,767794,89,90
230708,767794,767794,90,90
230708,767793,767795,89,91
230708,767794,767795,90,91
230708,767795,767795,91,91
230708,767793,767796,89,92
230708,767794,767796,90,92
230708,767795,767796,91,92
230708,767796,767796,92,92
230709,767797,767797,89,89
230709,767797,767798,89,90
230709,767798,767798,90,90
230709,767797,767799,89,91
230709,767798,767799,90,91
230709,767799,767799,91,91
230709,767797,767800,89,92
230709,767798,767800,90,92
230709,767799,767800,91,92
230709,767800,767800,92,92
230710,767801,767801,89,89
230710,767801,767802,89,90
230710,767802,767802,90,90
230710,767801,767803,89,91
230710,767802,767803,90,91
230710,767803,767803,91,91
230711,767804,767804,89,89
230711,767804,767805,89,90
230711,767805,767805,90,90
230711,767804,767806,89,91
230711,767805,767806,90,91
230711,767806,767806,91,91
230711,767804,767807,89,92
230711,767805,767807,90,92
230711,767806,767807,91,92
230711,767807,767807,92,92
230712,767808,767808,89,89
230712,767808,767809,89,90
230712,767809,767809,90,90
230712,767808,767810,89,91
230712,767809,767810,90,91
230712,767810,767810,91,91
230712,767808,767811,89,92
230712,767809,767811,90,92
230712,767810,767811,91,92
230712,767811,767811,92,92
230713,767812,767812,89,89
230713,767812,767813,89,90
230713,767813,767813,90,90
230713,767812,767814,89,91
230713,767813,767814,90,91
230713,767814,767814,91,91
230713,767812,767815,89,92
230713,767813,767815,90,92
230713,767814,767815,91,92
230713,767815,767815,92,92
230714,767816,767816,89,89
230714,767816,767817,89,90
230714,767817,767817,90,90
230714,767816,767818,89,91
230714,767817,767818,90,91
230714,767818,767818,91,91
230715,767819,767819,89,89
230715,767819,767820,89,90
230715,767820,767820,90,90
230715,767819,767821,89,91
230715,767820,767821,90,91
230715,767821,767821,91,91
230715,767819,767822,89,92
230715,767820,767822,90,92
230715,767821,767822,91,92
230715,767822,767822,92,92
230717,767824,767824,89,89
230717,767824,767825,89,90
230717,767825,767825,90,90
230717,767824,767826,89,91
230717,767825,767826,90,91
230717,767826,767826,91,91
230717,767824,767827,89,92
230717,767825,767827,90,92
230717,767826,767827,91,92
230717,767827,767827,92,92
230718,767828,767828,89,89
230718,767828,767829,89,90
230718,767829,767829,90,90
230718,767828,767830,89,91
230718,767829,767830,90,91
230718,767830,767830,91,91
230718,767828,767831,89,92
230718,767829,767831,90,92
230718,767830,767831,91,92
230718,767831,767831,92,92
230719,767832,767832,89,89
230719,767832,767833,89,90
230719,767833,767833,90,90
230719,767832,767834,89,91
230719,767833,767834,90,91
230719,767834,767834,91,91
230719,767832,767835,89,92
230719,767833,767835,90,92
230719,767834,767835,91,92
230719,767835,767835,92,92
230720,767836,767836,89,89
230720,767836,767837,89,90
230720,767837,767837,90,90
230720,767836,767838,89,91
230720,767837,767838,90,91
230720,767838,767838,91,91
230720,767836,767839,89,92
230720,767837,767839,90,92
230720,767838,767839,91,92
230720,767839,767839,92,92
230721,767840,767840,89,89
230721,767840,767841,89,90
230721,767841,767841,90,90
230721,767840,767842,89,91
230721,767841,767842,90,91
230721,767842,767842,91,91
230721,767840,767843,89,92
230721,767841,767843,90,92
230721,767842,767843,91,92
230721,767843,767843,92,92
230722,767844,767844,89,89
230722,767844,767845,89,90
230722,767845,767845,90,90
230722,767844,767846,89,91
230722,767845,767846,90,91
230722,767846,767846,91,91
230722,767844,767847,89,92
230722,767845,767847,90,92
230722,767846,767847,91,92
230722,767847,767847,92,92
230723,767848,767848,89,89
230723,767848,767849,89,90
230723,767849,767849,90,90
230723,767848,767850,89,91
230723,767849,767850,90,91
230723,767850,767850,91,91
230723,767848,767851,89,92
230723,767849,767851,90,92
230723,767850,767851,91,92
230723,767851,767851,92,92
230724,767852,767852,89,89
230724,767852,767853,89,90
230724,767853,767853,90,90
230724,767852,767854,89,91
230724,767853,767854,90,91
230724,767854,767854,91,91
230724,767852,767855,89,92
230724,767853,767855,90,92
230724,767854,767855,91,92
230724,767855,767855,92,92
230653,767599,767599,89,89
230653,767599,767600,89,90
230653,767600,767600,90,90
230653,767599,767601,89,91
230653,767600,767601,90,91
230653,767601,767601,91,91
230653,767599,767602,89,92
230653,767600,767602,90,92
230653,767601,767602,91,92
230653,767602,767602,92,92
230654,767603,767603,89,89
230654,767603,767604,89,90
230654,767604,767604,90,90
230654,767603,767605,89,91
230654,767604,767605,90,91
230654,767605,767605,91,91
230654,767603,767606,89,92
230654,767604,767606,90,92
230654,767605,767606,91,92
230654,767606,767606,92,92
230655,767607,767607,89,89
230655,767607,767608,89,90
230655,767608,767608,90,90
230655,767607,767609,89,91
230655,767608,767609,90,91
230655,767609,767609,91,91
230655,767607,767610,89,92
230655,767608,767610,90,92
230655,767609,767610,91,92
230655,767610,767610,92,92
230656,767611,767611,89,89
230656,767611,767612,89,90
230656,767612,767612,90,90
230656,767611,767613,89,91
230656,767612,767613,90,91
230656,767613,767613,91,91
230656,767611,767614,89,92
230656,767612,767614,90,92
230656,767613,767614,91,92
230656,767614,767614,92,92
230657,767615,767615,89,89
230657,767615,767616,89,90
230657,767616,767616,90,90
230657,767615,767617,89,91
230657,767616,767617,90,91
230657,767617,767617,91,91
230657,767615,767618,89,92
230657,767616,767618,90,92
230657,767617,767618,91,92
230657,767618,767618,92,92
230658,767619,767619,89,89
230658,767619,767620,89,90
230658,767620,767620,90,90
230658,767619,767621,89,91
230658,767620,767621,90,91
230658,767621,767621,91,91
230658,767619,767622,89,92
230658,767620,767622,90,92
230658,767621,767622,91,92
230658,767622,767622,92,92
230659,767623,767623,89,89
230659,767623,767624,89,90
230659,767624,767624,90,90
230659,767623,767625,89,91
230659,767624,767625,90,91
230659,767625,767625,91,91
230659,767623,767626,89,92
230659,767624,767626,90,92
230659,767625,767626,91,92
230659,767626,767626,92,92
230660,767627,767627,89,89
230660,767627,767628,89,90
230660,767628,767628,90,90
230660,767627,767629,89,91
230660,767628,767629,90,91
230660,767629,767629,91,91
230660,767627,767630,89,92
230660,767628,767630,90,92
230660,767629,767630,91,92
230660,767630,767630,92,92
230729,767871,767871,89,89
230729,767871,767872,89,90
230729,767872,767872,90,90
230729,767871,767873,89,91
230729,767872,767873,90,91
230729,767873,767873,91,91
230730,767874,767874,89,89
230730,767874,767875,89,90
230730,767875,767875,90,90
230731,767876,767876,89,89
230731,767876,767877,89,90
230731,767877,767877,90,90
230731,767876,767878,89,91
230731,767877,767878,90,91
230731,767878,767878,91,91
230731,767876,767879,89,92
230731,767877,767879,90,92
230731,767878,767879,91,92
230731,767879,767879,92,92
230732,767880,767880,89,89
230732,767880,767881,89,90
230732,767881,767881,90,90
230732,767880,767882,89,91
230732,767881,767882,90,91
230732,767882,767882,91,91
230733,767883,767883,89,89
230733,767883,767884,89,90
230733,767884,767884,90,90
230734,767885,767885,89,89
230734,767885,767886,89,90
230734,767886,767886,90,90
230734,767885,767887,89,91
230734,767886,767887,90,91
230734,767887,767887,91,91
230734,767885,767888,89,92
230734,767886,767888,90,92
230734,767887,767888,91,92
230734,767888,767888,92,92
230735,767889,767889,89,89
230735,767889,767890,89,90
230735,767890,767890,90,90
230735,767889,767891,89,91
230735,767890,767891,90,91
230735,767891,767891,91,91
230735,767889,767892,89,92
230735,767890,767892,90,92
230735,767891,767892,91,92
230735,767892,767892,92,92
230736,767893,767893,89,89
230736,767893,767894,89,90
230736,767894,767894,90,90
230736,767893,767895,89,91
230736,767894,767895,90,91
230736,767895,767895,91,91
230736,767893,767896,89,92
230736,767894,767896,90,92
230736,767895,767896,91,92
230736,767896,767896,92,92
230737,767897,767897,89,89
230737,767897,767898,89,90
230737,767898,767898,90,90
230738,767899,767899,89,89
230738,767899,767900,89,90
230738,767900,767900,90,90
230738,767899,767901,89,91
230738,767900,767901,90,91
230738,767901,767901,91,91
230738,767899,767902,89,92
230738,767900,767902,90,92
230738,767901,767902,91,92
230738,767902,767902,92,92
230739,767903,767903,89,89
230739,767903,767904,89,90
230739,767904,767904,90,90
230739,767903,767905,89,91
230739,767904,767905,90,91
230739,767905,767905,91,91
230740,767906,767906,89,89
230740,767906,767907,89,90
230740,767907,767907,90,90
230740,767906,767908,89,91
230740,767907,767908,90,91
230740,767908,767908,91,91
230740,767906,767909,89,92
230740,767907,767909,90,92
230740,767908,767909,91,92
230740,767909,767909,92,92
230741,767910,767910,89,89
230741,767910,767911,89,90
230741,767911,767911,90,90
230741,767910,767912,89,91
230741,767911,767912,90,91
230741,767912,767912,91,91
230741,767910,767913,89,92
230741,767911,767913,90,92
230741,767912,767913,91,92
230741,767913,767913,92,92
230742,767914,767914,89,89
230742,767914,767915,89,90
230742,767915,767915,90,90
230743,767916,767916,89,89
230743,767916,767917,89,90
230743,767917,767917,90,90
230743,767916,767918,89,91
230743,767917,767918,90,91
230743,767918,767918,91,91
230744,767919,767919,89,89
230744,767919,767920,89,90
230744,767920,767920,90,90
230744,767919,767921,89,91
230744,767920,767921,90,91
230744,767921,767921,91,91
230744,767919,767922,89,92
230744,767920,767922,90,92
230744,767921,767922,91,92
230744,767922,767922,92,92
230745,767923,767923,89,89
230745,767923,767924,89,90
230745,767924,767924,90,90
230745,767923,767925,89,91
230745,767924,767925,90,91
230745,767925,767925,91,91
230745,767923,767926,89,92
230745,767924,767926,90,92
230745,767925,767926,91,92
230745,767926,767926,92,92
230746,767927,767927,89,89
230746,767927,767928,89,90
230746,767928,767928,90,90
230747,767929,767929,89,89
230747,767929,767930,89,90
230747,767930,767930,90,90
230747,767929,767931,89,91
230747,767930,767931,90,91
230747,767931,767931,91,91
230748,767932,767932,89,89
230748,767932,767933,89,90
230748,767933,767933,90,90
230748,767932,767934,89,91
230748,767933,767934,90,91
230748,767934,767934,91,91
230748,767932,767935,89,92
230748,767933,767935,90,92
230748,767934,767935,91,92
230748,767935,767935,92,92
230749,767936,767936,89,89
230749,767936,767937,89,90
230749,767937,767937,90,90
230750,767938,767938,89,89
230750,767938,767939,89,90
230750,767939,767939,90,90
230750,767938,767940,89,91
230750,767939,767940,90,91
230750,767940,767940,91,91
230750,767938,767941,89,92
230750,767939,767941,90,92
230750,767940,767941,91,92
230750,767941,767941,92,92
230751,767942,767942,89,89
230751,767942,767943,89,90
230751,767943,767943,90,90
230751,767942,767944,89,91
230751,767943,767944,90,91
230751,767944,767944,91,91
230752,767945,767945,89,89
230752,767945,767946,89,90
230752,767946,767946,90,90
230752,767945,767947,89,91
230752,767946,767947,90,91
230752,767947,767947,91,91
230752,767945,767948,89,92
230752,767946,767948,90,92
230752,767947,767948,91,92
230752,767948,767948,92,92
230753,767949,767949,89,89
230753,767949,767950,89,90
230753,767950,767950,90,90
230753,767949,767951,89,91
230753,767950,767951,90,91
230753,767951,767951,91,91
230753,767949,767952,89,92
230753,767950,767952,90,92
230753,767951,767952,91,92
230753,767952,767952,92,92
230754,767953,767953,89,89
230754,767953,767954,89,90
230754,767954,767954,90,90
230754,767953,767955,89,91
230754,767954,767955,90,91
230754,767955,767955,91,91
230755,767956,767956,89,89
230755,767956,767957,89,90
230755,767957,767957,90,90
230755,767956,767958,89,91
230755,767957,767958,90,91
230755,767958,767958,91,91
230755,767956,767959,89,92
230755,767957,767959,90,92
230755,767958,767959,91,92
230755,767959,767959,92,92
230756,767960,767960,89,89
230756,767960,767961,89,90
230756,767961,767961,90,90
230756,767960,767962,89,91
230756,767961,767962,90,91
230756,767962,767962,91,91
230756,767960,767963,89,92
230756,767961,767963,90,92
230756,767962,767963,91,92
230756,767963,767963,92,92
230757,767964,767964,89,89
230757,767964,767965,89,90
230757,767965,767965,90,90
230758,767966,767966,89,89
230758,767966,767967,89,90
230758,767967,767967,90,90
230758,767966,767968,89,91
230758,767967,767968,90,91
230758,767968,767968,91,91
230758,767966,767969,89,92
230758,767967,767969,90,92
230758,767968,767969,91,92
230758,767969,767969,92,92
230759,767970,767970,89,89
230759,767970,767971,89,90
230759,767971,767971,90,90
230759,767970,767972,89,91
230759,767971,767972,90,91
230759,767972,767972,91,91
230760,767973,767973,89,89
230760,767973,767974,89,90
230760,767974,767974,90,90
230761,767975,767975,89,89
230761,767975,767976,89,90
230761,767976,767976,90,90
230761,767975,767977,89,91
230761,767976,767977,90,91
230761,767977,767977,91,91
230762,767978,767978,89,89
230762,767978,767979,89,90
230762,767979,767979,90,90
230762,767978,767980,89,91
230762,767979,767980,90,91
230762,767980,767980,91,91
230762,767978,767981,89,92
230762,767979,767981,90,92
230762,767980,767981,91,92
230762,767981,767981,92,92
230763,767982,767982,89,89
230763,767982,767983,89,90
230763,767983,767983,90,90
230763,767982,767984,89,91
230763,767983,767984,90,91
230763,767984,767984,91,91
230764,767985,767985,89,89
230764,767985,767986,89,90
230764,767986,767986,90,90
230764,767985,767987,89,91
230764,767986,767987,90,91
230764,767987,767987,91,91
230764,767985,767988,89,92
230764,767986,767988,90,92
230764,767987,767988,91,92
230764,767988,767988,92,92
230765,767989,767989,89,89
230765,767989,767990,89,90
230765,767990,767990,90,90
230765,767989,767991,89,91
230765,767990,767991,90,91
230765,767991,767991,91,91
230765,767989,767992,89,92
230765,767990,767992,90,92
230765,767991,767992,91,92
230765,767992,767992,92,92
230766,767993,767993,89,89
230766,767993,767994,89,90
230766,767994,767994,90,90
230767,767995,767995,89,89
230767,767995,767996,89,90
230767,767996,767996,90,90
230768,767997,767997,89,89
230768,767997,767998,89,90
230768,767998,767998,90,90
230768,767997,767999,89,91
230768,767998,767999,90,91
230768,767999,767999,91,91
230768,767997,768000,89,92
230768,767998,768000,90,92
230768,767999,768000,91,92
230768,768000,768000,92,92
230769,768001,768001,89,89
230769,768001,768002,89,90
230769,768002,768002,90,90
230769,768001,768003,89,91
230769,768002,768003,90,91
230769,768003,768003,91,91
230769,768001,768004,89,92
230769,768002,768004,90,92
230769,768003,768004,91,92
230769,768004,768004,92,92
230770,768005,768005,89,89
230770,768005,768006,89,90
230770,768006,768006,90,90
230770,768005,768007,89,91
230770,768006,768007,90,91
230770,768007,768007,91,91
230770,768005,768008,89,92
230770,768006,768008,90,92
230770,768007,768008,91,92
230770,768008,768008,92,92
230771,768009,768009,89,89
230771,768009,768010,89,90
230771,768010,768010,90,90
230771,768009,768011,89,91
230771,768010,768011,90,91
230771,768011,768011,91,91
230772,768012,768012,89,89
230772,768012,768013,89,90
230772,768013,768013,90,90
230772,768012,768014,89,91
230772,768013,768014,90,91
230772,768014,768014,91,91
230772,768012,768015,89,92
230772,768013,768015,90,92
230772,768014,768015,91,92
230772,768015,768015,92,92
230725,767856,767856,89,89
230725,767856,767857,89,90
230725,767857,767857,90,90
230725,767856,767858,89,91
230725,767857,767858,90,91
230725,767858,767858,91,91
230725,767856,767859,89,92
230725,767857,767859,90,92
230725,767858,767859,91,92
230725,767859,767859,92,92
230726,767860,767860,89,89
230726,767860,767861,89,90
230726,767861,767861,90,90
230726,767860,767862,89,91
230726,767861,767862,90,91
230726,767862,767862,91,91
230726,767860,767863,89,92
230726,767861,767863,90,92
230726,767862,767863,91,92
230726,767863,767863,92,92
230727,767864,767864,89,89
230727,767864,767865,89,90
230727,767865,767865,90,90
230727,767864,767866,89,91
230727,767865,767866,90,91
230727,767866,767866,91,91
230727,767864,767867,89,92
230727,767865,767867,90,92
230727,767866,767867,91,92
230727,767867,767867,92,92
230728,767868,767868,89,89
230728,767868,767869,89,90
230728,767869,767869,90,90
230728,767868,767870,89,91
230728,767869,767870,90,91
230728,767870,767870,91,91
230781,768048,768048,89,89
230781,768048,768049,89,90
230781,768049,768049,90,90
230781,768048,768050,89,91
230781,768049,768050,90,91
230781,768050,768050,91,91
230781,768048,768051,89,92
230781,768049,768051,90,92
230781,768050,768051,91,92
230781,768051,768051,92,92
230782,768052,768052,89,89
230782,768052,768053,89,90
230782,768053,768053,90,90
230782,768052,768054,89,91
230782,768053,768054,90,91
230782,768054,768054,91,91
230782,768052,768055,89,92
230782,768053,768055,90,92
230782,768054,768055,91,92
230782,768055,768055,92,92
230783,768056,768056,89,89
230783,768056,768057,89,90
230783,768057,768057,90,90
230783,768056,768058,89,91
230783,768057,768058,90,91
230783,768058,768058,91,91
230783,768056,768059,89,92
230783,768057,768059,90,92
230783,768058,768059,91,92
230783,768059,768059,92,92
230784,768060,768060,89,89
230784,768060,768061,89,90
230784,768061,768061,90,90
230784,768060,768062,89,91
230784,768061,768062,90,91
230784,768062,768062,91,91
230784,768060,768063,89,92
230784,768061,768063,90,92
230784,768062,768063,91,92
230784,768063,768063,92,92
230785,768064,768064,89,89
230785,768064,768065,89,90
230785,768065,768065,90,90
230786,768066,768066,89,89
230786,768066,768067,89,90
230786,768067,768067,90,90
230787,768068,768068,89,89
230787,768068,768069,89,90
230787,768069,768069,90,90
230787,768068,768070,89,91
230787,768069,768070,90,91
230787,768070,768070,91,91
230787,768068,768071,89,92
230787,768069,768071,90,92
230787,768070,768071,91,92
230787,768071,768071,92,92
230788,768072,768072,89,89
230788,768072,768073,89,90
230788,768073,768073,90,90
230788,768072,768074,89,91
230788,768073,768074,90,91
230788,768074,768074,91,91
230789,768075,768075,89,89
230789,768075,768076,89,90
230789,768076,768076,90,90
230789,768075,768077,89,91
230789,768076,768077,90,91
230789,768077,768077,91,91
230789,768075,768078,89,92
230789,768076,768078,90,92
230789,768077,768078,91,92
230789,768078,768078,92,92
230790,768079,768079,89,89
230790,768079,768080,89,90
230790,768080,768080,90,90
230791,768081,768081,89,89
230791,768081,768082,89,90
230791,768082,768082,90,90
230791,768081,768083,89,91
230791,768082,768083,90,91
230791,768083,768083,91,91
230792,768084,768084,89,89
230792,768084,768085,89,90
230792,768085,768085,90,90
230792,768084,768086,89,91
230792,768085,768086,90,91
230792,768086,768086,91,91
230792,768084,768087,89,92
230792,768085,768087,90,92
230792,768086,768087,91,92
230792,768087,768087,92,92
230793,768088,768088,89,89
230793,768088,768089,89,90
230793,768089,768089,90,90
230793,768088,768090,89,91
230793,768089,768090,90,91
230793,768090,768090,91,91
230793,768088,768091,89,92
230793,768089,768091,90,92
230793,768090,768091,91,92
230793,768091,768091,92,92
230794,768092,768092,89,89
230794,768092,768093,89,90
230794,768093,768093,90,90
230795,768094,768094,89,89
230795,768094,768095,89,90
230795,768095,768095,90,90
230795,768094,768096,89,91
230795,768095,768096,90,91
230795,768096,768096,91,91
230796,768097,768097,89,89
230796,768097,768098,89,90
230796,768098,768098,90,90
