Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,status
22790029,229340,763613,851248,90,0,1.053238433,0.132332764,1.053238433,1,1,1
22790029,229340,763614,851249,91,0,1.135461552,0.13213422,1.135461552,1,1,1
22790029,229340,763615,851250,92,0,1.203096128,0.132002687,1.203096128,1,1,1
22790029,229341,763616,851251,89,0,0.936481553,-0.130540411,0.936481553,1,1,1
22790029,229341,763617,851252,90,0,1.047239023,-0.130667236,1.047239023,1,1,1
22790029,229341,763618,851253,91,0,1.127178213,-0.13086578,1.127178213,1,1,1
22790029,229341,763619,851254,92,0,1.193087588,-0.130997313,1.193087588,1,1,1
22790029,229342,763620,851255,89,0,0.691530248,0.132459589,0.691530248,1,1,1
22790029,229342,763621,851256,90,0,0.804911498,0.132332764,0.804911498,1,1,1
22790029,229342,763622,851257,91,0,0.887134617,0.13213422,0.887134617,1,1,1
22790029,229342,763623,851258,92,0,0,-0.130076704,0,1,1,1
22790029,229343,763624,851259,89,0,0.178716663,-0.130540411,0.178716663,1,1,1
22790029,229343,763625,851260,90,0,0.289474133,-0.130667236,0.289474133,1,1,1
22790029,229343,763626,851261,91,0,0.369413323,-0.13086578,0.369413323,1,1,1
22790029,229343,763627,851262,92,0,0,0.131306357,0,1,1,1
22790029,229344,763628,851263,89,0,0.379941757,0.132459589,0.379941757,1,1,1
22790029,229344,763629,851264,90,0,0,-0.08328421,0,1,1,1
22790029,229344,763630,851265,91,0,0,-0.008021722,0,1,1,1
22790029,229344,763631,851266,92,0,0,-0.006568974,0,1,1,1
22800110,229345,763632,851267,89,0,0.913973755,-3.034436338,0.913973755,1,1,1
22800110,229345,763633,851268,90,0,1.018603053,-3.03131879,1.018603053,1,1,1
22800110,229345,763634,851269,91,0,1.097582983,-3.02822693,1.097582983,1,1,1
22800110,229345,763635,851270,92,0,1.16321468,-3.024915032,1.16321468,1,1,1
22800110,229346,763636,851271,89,0,0.326916005,3.399563662,0.326916005,1,1,1
22800110,229346,763637,851272,90,0,0,-2.343503302,0,1,1,1
22800110,229346,763638,851273,91,0,0,-0.155220985,0,1,1,1
22800110,229346,763639,851274,92,0,0,-0.126069595,0,1,1,1
22800110,229347,763640,851275,89,0,0.156208865,-3.034436338,0.156208865,1,1,1
22800110,229347,763641,851276,90,0,0.260838163,-3.03131879,0.260838163,1,1,1
22800110,229347,763642,851277,91,0,0.339818093,-3.02822693,0.339818093,1,1,1
22800110,229347,763643,851278,92,0,0,3.403178522,0,1,1,1
22800110,229348,763644,851279,89,0,0.688163975,3.399563662,0.688163975,1,1,1
22800110,229348,763645,851280,90,0,0.792473742,3.40268121,0.792473742,1,1,1
22800110,229348,763646,851281,91,0,0.871456858,3.40577307,0.871456858,1,1,1
22800110,229348,763647,851282,92,0,0,-3.015131884,0,1,1,1
22800110,229349,763648,851283,89,0,0.911984221,3.399563662,0.911984221,1,1,1
22800110,229349,763649,851284,90,0,1.016293987,3.40268121,1.016293987,1,1,1
22800110,229349,763650,851285,91,0,1.095277104,3.40577307,1.095277104,1,1,1
22800110,229349,763651,851286,92,0,1.160755898,3.409084968,1.160755898,1,1,1
22800110,229350,763652,851287,89,0,0.156208865,-3.034436338,0.156208865,1,1,1
22800110,229350,763653,851288,90,0,0.260838163,-3.03131879,0.260838163,1,1,1
22800110,229350,763654,851289,91,0,0,3.29734712,0,1,1,1
22800110,229350,763655,851290,92,0,0,0.584785272,0,1,1,1
22800110,229351,763656,851291,89,0,0.44444987,3.399563662,0.44444987,1,1,1
22800110,229351,763657,851292,90,0,0.548759636,3.40268121,0.548759636,1,1,1
22800110,229351,763658,851293,91,0,0,-2.910298414,0,1,1,1
22800110,229351,763659,851294,92,0,0,-1.286627548,0,1,1,1
22800110,229352,763660,851295,89,0,0.156208865,-3.034436338,0.156208865,1,1,1
22800110,229352,763661,851296,90,0,0,2.070168232,0,1,1,1
22800110,229352,763662,851297,91,0,0,0.14177491,0,1,1,1
22800110,229352,763663,851298,92,0,0,0.118130707,0,1,1,1
22800002,229353,763664,851299,89,0,0.183865947,-0.007194473,0.183865947,1,1,1
22800002,229353,763665,851300,90,0,0,0.005084397,0,1,1,1
22800002,229354,763666,851301,89,0,0.183865947,-0.007194473,0.183865947,1,1,1
22800002,229354,763667,851302,90,0,0.313420252,-0.007185556,0.313420252,1,1,1
22800002,229354,763668,851303,91,0,0.413105919,-0.007176839,0.413105919,1,1,1
22800002,229354,763669,851304,92,0,0,0.008832459,0,1,1,1
22800002,229355,763670,851305,89,0,0.472988755,0.008805527,0.472988755,1,1,1
22800002,229355,763671,851306,90,0,0.602173398,0.008814444,0.602173398,1,1,1
22800002,229355,763672,851307,91,0,0,-0.007176839,0,1,1,1
22800002,229355,763673,851308,92,0,0,-0.003718103,0,1,1,1
22800002,229356,763674,851309,89,0,0.183865947,-0.007194473,0.183865947,1,1,1
22800002,229356,763675,851310,90,0,0.313420252,-0.007185556,0.313420252,1,1,1
22800002,229356,763676,851311,91,0,0,0.008591444,0,1,1,1
22800002,229356,763677,851312,92,0,0,0.001092358,0,1,1,1
22800002,229357,763678,851313,89,0,0.736141005,0.008805527,0.736141005,1,1,1
22800002,229357,763679,851314,90,0,0.865325649,0.008814444,0.865325649,1,1,1
22800002,229357,763680,851315,91,0,0.964510661,0.008823161,0.964510661,1,1,1
22800002,229357,763681,851316,92,0,0,-0.007167541,0,1,1,1
22800002,229358,763682,851317,89,0,0.406081508,0.008805527,0.406081508,1,1,1
22800002,229358,763683,851318,90,0,0,-0.006222203,0,1,1,1
22800002,229359,763684,851319,89,0,0.941630837,-0.007194473,0.941630837,1,1,1
22800002,229359,763685,851320,90,0,1.071185142,-0.007185556,1.071185142,1,1,1
22800002,229359,763686,851321,91,0,1.170870809,-0.007176839,1.170870809,1,1,1
22800002,229359,763687,851322,92,0,1.254069699,-0.007167541,1.254069699,1,1,1
22800002,229360,763688,851323,89,0,0.941536926,0.008805527,0.941536926,1,1,1
22800002,229360,763689,851324,90,0,1.070721569,0.008814444,1.070721569,1,1,1
22800002,229360,763690,851325,91,0,1.169906582,0.008823161,1.169906582,1,1,1
22800002,229360,763691,851326,92,0,1.252460017,0.008832459,1.252460017,1,1,1
22800006,229361,763692,851327,89,0,0.187927392,-0.017255421,0.187927392,1,1,1
22800006,229361,763693,851328,90,0,0,0.010805464,0,1,1,1
22800006,229362,763694,851329,89,0,0.715875842,0.018744579,0.715875842,1,1,1
22800006,229362,763695,851330,90,0,0.834702229,0.018763639,0.834702229,1,1,1
22800006,229362,763696,851331,91,0,0.920735987,0.018782441,0.920735987,1,1,1
22800006,229362,763697,851332,92,0,0,-0.017197641,0,1,1,1
22800006,229363,763698,851333,89,0,0.427272801,0.018744579,0.427272801,1,1,1
22800006,229363,763699,851334,90,0,0,-0.011788703,0,1,1,1
22800006,229363,763700,851335,91,0,0,-0.001077125,0,1,1,1
22800006,229364,763701,851336,89,0,0.947384385,0.018744579,0.947384385,1,1,1
22800006,229364,763702,851337,90,0,1.066210772,0.018763639,1.066210772,1,1,1
22800006,229364,763703,851338,91,0,1.15224453,0.018782441,1.15224453,1,1,1
22800006,229364,763704,851339,92,0,1.222658814,0.018802359,1.222658814,1,1,1
22800006,229365,763705,851340,89,0,0.187927392,-0.017255421,0.187927392,1,1,1
22800006,229365,763706,851341,90,0,0.305517411,-0.017236361,0.305517411,1,1,1
22800006,229365,763707,851342,91,0,0.390623471,-0.017217559,0.390623471,1,1,1
22800006,229365,763708,851343,92,0,0,0.018802359,0,1,1,1
22800006,229366,763709,851344,89,0,0.187927392,-0.017255421,0.187927392,1,1,1
22800006,229366,763710,851345,90,0,0.305517411,-0.017236361,0.305517411,1,1,1
22800006,229366,763711,851346,91,0,0,0.017173454,0,1,1,1
22800006,229366,763712,851347,92,0,0,0.003348719,0,1,1,1
22800006,229367,763713,851348,89,0,0.945692282,-0.017255421,0.945692282,1,1,1
22800006,229367,763714,851349,90,0,1.063282301,-0.017236361,1.063282301,1,1,1
22800006,229367,763715,851350,91,0,1.148388361,-0.017217559,1.148388361,1,1,1
22800006,229367,763716,851351,92,0,1.218133796,-0.017197641,1.218133796,1,1,1
22800006,229368,763717,851352,89,0,0.509829035,0.018744579,0.509829035,1,1,1
22800006,229368,763718,851353,90,0,0.628655422,0.018763639,0.628655422,1,1,1
22800006,229368,763719,851354,91,0,0,-0.016434667,0,1,1,1
22800006,229368,763720,851355,92,0,0,-0.005223663,0,1,1,1
22800013,229369,763721,851356,89,0,0.941778868,-0.01050063,0.941778868,1,1,1
22800013,229369,763722,851357,90,0,1.058163755,-0.010487975,1.058163755,1,1,1
22800013,229369,763723,851358,91,0,1.144421362,-0.010475622,1.144421362,1,1,1
22800013,229369,763724,851359,92,0,1.216723612,-0.010462648,1.216723612,1,1,1
22800013,229370,763725,851360,89,0,0.939950903,0.01149937,0.939950903,1,1,1
22800013,229370,763726,851361,90,0,1.054784247,0.011512025,1.054784247,1,1,1
22800013,229370,763727,851362,91,0,1.139790384,0.011524378,1.139790384,1,1,1
22800013,229370,763728,851363,92,0,1.210925992,0.011537352,1.210925992,1,1,1
22800013,229371,763729,851364,89,0,0.452481371,0.01149937,0.452481371,1,1,1
22800013,229371,763730,851365,90,0,0,-0.007397536,0,1,1,1
22800013,229372,763731,851366,89,0,0.184013978,-0.01050063,0.184013978,1,1,1
22800013,229372,763732,851367,90,0,0,0.006737691,0,1,1,1
22800013,229373,763733,851368,89,0,0.710385251,0.01149937,0.710385251,1,1,1
22800013,229373,763734,851369,90,0,0.825218596,0.011512025,0.825218596,1,1,1
22800013,229373,763735,851370,91,0,0.910224732,0.011524378,0.910224732,1,1,1
22800013,229373,763736,851371,92,0,0,-0.010462648,0,1,1,1
22800013,229374,763737,851372,89,0,0.482273584,0.01149937,0.482273584,1,1,1
22800013,229374,763738,851373,90,0,0.597106928,0.011512025,0.597106928,1,1,1
22800013,229374,763739,851374,91,0,0,-0.010475622,0,1,1,1
22800013,229374,763740,851375,92,0,0,-0.003422876,0,1,1,1
22800013,229375,763741,851376,89,0,0.184013978,-0.01050063,0.184013978,1,1,1
22800013,229375,763742,851377,90,0,0.300398865,-0.010487975,0.300398865,1,1,1
22800013,229375,763743,851378,91,0,0,0.010832324,0,1,1,1
22800013,229375,763744,851379,92,0,0,0.002152822,0,1,1,1
22800013,229376,763745,851380,89,0,0.184013978,-0.01050063,0.184013978,1,1,1
22800013,229376,763746,851381,90,0,0.300398865,-0.010487975,0.300398865,1,1,1
22800013,229376,763747,851382,91,0,0.386656472,-0.010475622,0.386656472,1,1,1
22800013,229376,763748,851383,92,0,0,0.011372582,0,1,1,1
22800015,229377,763749,851384,89,0,0.474847851,0.015956377,0.474847851,1,1,1
22800015,229377,763750,851385,90,0,0,-0.00998395,0,1,1,1
22800015,229378,763751,851386,89,0,0.188710697,-0.016043623,0.188710697,1,1,1
22800015,229378,763752,851387,90,0,0,0.009971841,0,1,1,1
22800015,229379,763753,851388,89,0,0.188710697,-0.016043623,0.188710697,1,1,1
22800015,229379,763754,851389,90,0,0.30597765,-0.016027798,0.30597765,1,1,1
22800015,229379,763755,851390,91,0,0,0.015627749,0,1,1,1
22800015,229379,763756,851391,92,0,0,0.003255793,0,1,1,1
22800015,229380,763757,851392,89,0,0.7003988,0.015956377,0.7003988,1,1,1
22800015,229380,763758,851393,90,0,0.819832497,0.015972202,0.819832497,1,1,1
22800015,229380,763759,851394,91,0,0.905787121,0.015987889,0.905787121,1,1,1
22800015,229380,763760,851395,92,0,0,-0.015718993,0,1,1,1
22800015,229381,763761,851396,89,0,0.948983501,0.015956377,0.948983501,1,1,1
22800015,229381,763762,851397,90,0,1.068417198,0.015972202,1.068417198,1,1,1
22800015,229381,763763,851398,91,0,1.154371823,0.015987889,1.154371823,1,1,1
22800015,229381,763764,851399,92,0,1.224360886,0.016004615,1.224360886,1,1,1
22800015,229382,763765,851400,89,0,0.188710697,-0.016043623,0.188710697,1,1,1
22800015,229382,763766,851401,90,0,0.30597765,-0.016027798,0.30597765,1,1,1
22800015,229382,763767,851402,91,0,0.390369282,-0.016012111,0.390369282,1,1,1
22800015,229382,763768,851403,92,0,0,0.016004615,0,1,1,1
22800015,229383,763769,851404,89,0,0.946475587,-0.016043623,0.946475587,1,1,1
22800015,229383,763770,851405,90,0,1.06374254,-0.016027798,1.06374254,1,1,1
22800015,229383,763771,851406,91,0,1.148134172,-0.016012111,1.148134172,1,1,1
22800015,229383,763772,851407,92,0,1.217098717,-0.015995385,1.217098717,1,1,1
22800015,229384,763773,851408,89,0,0.504981769,0.015956377,0.504981769,1,1,1
22800015,229384,763774,851409,90,0,0.624415466,0.015972202,0.624415466,1,1,1
22800015,229384,763775,851410,91,0,0,-0.015096126,0,1,1,1
22800015,229384,763776,851411,92,0,0,-0.003611978,0,1,1,1
22800023,229385,763777,851412,89,0,0.90763714,0.010697378,0.90763714,1,1,1
22800023,229385,763778,851413,90,0,1.011297679,0.010707625,1.011297679,1,1,1
22800023,229385,763779,851414,91,0,1.090116717,0.010717745,1.090116717,1,1,1
22800023,229385,763780,851415,92,0,1.155318087,0.010728573,1.155318087,1,1,1
22800023,229386,763781,851416,89,0,0.430683766,0.010697378,0.430683766,1,1,1
22800023,229386,763782,851417,90,0,0.534344306,0.010707625,0.534344306,1,1,1
22800023,229386,763783,851418,91,0,0,-0.010391349,0,1,1,1
22800023,229386,763784,851419,92,0,0,-0.003081416,0,1,1,1
22800023,229387,763785,851420,89,0,0.150038231,-0.011302622,0.150038231,1,1,1
22800023,229387,763786,851421,90,0,0.253016852,-0.011292375,0.253016852,1,1,1
22800023,229387,763787,851422,91,0,0.331225832,-0.011282255,0.331225832,1,1,1
22800023,229387,763788,851423,92,0,0,0.010728573,0,1,1,1
22800023,229388,763789,851424,89,0,0.150038231,-0.011302622,0.150038231,1,1,1
22800023,229388,763790,851425,90,0,0,0.007735891,0,1,1,1
22800023,229389,763791,851426,89,0,0.384015681,0.010697378,0.384015681,1,1,1
22800023,229389,763792,851427,90,0,0,-0.007391972,0,1,1,1
22800023,229390,763793,851428,89,0,0.907803121,-0.011302622,0.907803121,1,1,1
22800023,229390,763794,851429,90,0,1.010781742,-0.011292375,1.010781742,1,1,1
22800023,229390,763795,851430,91,0,1.088990722,-0.011282255,1.088990722,1,1,1
22800023,229390,763796,851431,92,0,1.153928613,-0.011271427,1.153928613,1,1,1
22800023,229391,763797,851432,89,0,0.150038231,-0.011302622,0.150038231,1,1,1
22800023,229391,763798,851433,90,0,0.253016852,-0.011292375,0.253016852,1,1,1
22800023,229391,763799,851434,91,0,0,0.010548401,0,1,1,1
22800023,229391,763800,851435,92,0,0,0.003404765,0,1,1,1
22800023,229392,763801,851436,89,0,0.641747932,0.010697378,0.641747932,1,1,1
22800023,229392,763802,851437,90,0,0.745408471,0.010707625,0.745408471,1,1,1
22800023,229392,763803,851438,91,0,0.824227509,0.010717745,0.824227509,1,1,1
22800023,229392,763804,851439,92,0,0,-0.011271427,0,1,1,1
22800027,229393,763805,851440,89,0,0.946632172,0.00755461,0.946632172,1,1,1
22800027,229393,763806,851441,90,0,1.066809098,0.007562721,1.066809098,1,1,1
22800027,229393,763807,851442,91,0,1.155483124,0.007570671,1.155483124,1,1,1
22800027,229393,763808,851443,92,0,1.228988601,0.007579041,1.228988601,1,1,1
22800027,229394,763809,851444,89,0,0.483041956,0.00755461,0.483041956,1,1,1
22800027,229394,763810,851445,90,0,0.603218882,0.007562721,0.603218882,1,1,1
22800027,229394,763811,851446,91,0,0,-0.007705204,0,1,1,1
22800027,229394,763812,851447,92,0,0,-0.001543372,0,1,1,1
22800027,229395,763813,851448,89,0,0.188294322,-0.00844539,0.188294322,1,1,1
22800027,229395,763814,851449,90,0,0.307278025,-0.008437279,0.307278025,1,1,1
22800027,229395,763815,851450,91,0,0,0.007570671,0,1,1,1
22800027,229395,763816,851451,92,0,0,0.002341105,0,1,1,1
22800027,229396,763817,851452,89,0,0.946059212,-0.00844539,0.946059212,1,1,1
22800027,229396,763818,851453,90,0,1.065042915,-0.008437279,1.065042915,1,1,1
22800027,229396,763819,851454,91,0,1.152902399,-0.008429329,1.152902399,1,1,1
22800027,229396,763820,851455,92,0,1.226074627,-0.008420959,1.226074627,1,1,1
22800027,229397,763821,851456,89,0,0.465502377,0.00755461,0.465502377,1,1,1
22800027,229397,763822,851457,90,0,0,-0.00479667,0,1,1,1
22800027,229398,763823,851458,89,0,0.670592432,0.00755461,0.670592432,1,1,1
22800027,229398,763824,851459,90,0,0.790769358,0.007562721,0.790769358,1,1,1
22800027,229398,763825,851460,91,0,0.879443384,0.007570671,0.879443384,1,1,1
22800027,229398,763826,851461,92,0,0,-0.00826482,0,1,1,1
22800027,229399,763827,851462,89,0,0.188294322,-0.00844539,0.188294322,1,1,1
22800027,229399,763828,851463,90,0,0.307278025,-0.008437279,0.307278025,1,1,1
22800027,229399,763829,851464,91,0,0.395137509,-0.008429329,0.395137509,1,1,1
22800027,229399,763830,851465,92,0,0,0.007579041,0,1,1,1
22800027,229400,763831,851466,89,0,0.188294322,-0.00844539,0.188294322,1,1,1
22800027,229400,763832,851467,90,0,0,0.005311571,0,1,1,1
22800037,229401,763833,851468,89,0,0.171439609,-0.019707169,0.171439609,1,1,1
22800037,229401,763834,851469,90,0,0.284160256,-0.019688321,0.284160256,1,1,1
22800037,229401,763835,851470,91,0,0,0.018916917,0,1,1,1
22800037,229401,763836,851471,92,0,0,0.005014372,0,1,1,1
22800037,229402,763837,851472,89,0,0.932933434,0.019292831,0.932933434,1,1,1
22800037,229402,763838,851473,90,0,1.048785023,0.019311679,1.048785023,1,1,1
22800037,229402,763839,851474,91,0,1.134767579,0.019330304,1.134767579,1,1,1
22800037,229402,763840,851475,92,0,1.205272175,0.019350172,1.205272175,1,1,1
22800037,229403,763841,851476,89,0,0.929204499,-0.019707169,0.929204499,1,1,1
22800037,229403,763842,851477,90,0,1.041925146,-0.019688321,1.041925146,1,1,1
22800037,229403,763843,851478,91,0,1.125642062,-0.019669696,1.125642062,1,1,1
22800037,229403,763844,851479,92,0,1.194614672,-0.019649828,1.194614672,1,1,1
22800037,229404,763845,851480,89,0,0.171439609,-0.019707169,0.171439609,1,1,1
22800037,229404,763846,851481,90,0,0.284160256,-0.019688321,0.284160256,1,1,1
22800037,229404,763847,851482,91,0,0.367877172,-0.019669696,0.367877172,1,1,1
22800037,229404,763848,851483,92,0,0,0.019350172,0,1,1,1
22800037,229405,763849,851484,89,0,0.171439609,-0.019707169,0.171439609,1,1,1
22800037,229405,763850,851485,90,0,0,0.012967161,0,1,1,1
22800037,229405,763851,851486,91,0,0,0.001023046,0,1,1,1
22800037,229406,763852,851487,89,0,0.471015912,0.019292831,0.471015912,1,1,1
22800037,229406,763853,851488,90,0,0.5868675,0.019311679,0.5868675,1,1,1
22800037,229406,763854,851489,91,0,0,-0.01840749,0,1,1,1
22800037,229406,763855,851490,92,0,0,-0.005125007,0,1,1,1
22800037,229407,763856,851491,89,0,0.678858885,0.019292831,0.678858885,1,1,1
22800037,229407,763857,851492,90,0,0.794710473,0.019311679,0.794710473,1,1,1
22800037,229407,763858,851493,91,0,0.88069303,0.019330304,0.88069303,1,1,1
22800037,229407,763859,851494,92,0,0,-0.019425236,0,1,1,1
22800037,229408,763860,851495,89,0,0.430672929,0.019292831,0.430672929,1,1,1
22800037,229408,763861,851496,90,0,0,-0.012787643,0,1,1,1
22800043,229409,763862,851497,89,0,0.919869704,-0.015189392,0.919869704,1,1,1
22800043,229409,763863,851498,90,0,1.017013087,-0.015174833,1.017013087,1,1,1
22800043,229409,763864,851499,91,0,1.086698574,-0.01516063,1.086698574,1,1,1
22800043,229409,763865,851500,92,0,1.144599972,-0.015145814,1.144599972,1,1,1
22800043,229410,763866,851501,89,0,0.921038025,0.012810608,0.921038025,1,1,1
22800043,229410,763867,851502,90,0,1.019351476,0.012825167,1.019351476,1,1,1
22800043,229410,763868,851503,91,0,1.090238722,0.01283937,1.090238722,1,1,1
22800043,229410,763869,851504,92,0,1.149313065,0.012854186,1.149313065,1,1,1
22800043,229411,763870,851505,89,0,0.162104814,-0.015189392,0.162104814,1,1,1
22800043,229411,763871,851506,90,0,0.259248197,-0.015174833,0.259248197,1,1,1
22800043,229411,763872,851507,91,0,0,0.012599914,0,1,1,1
22800043,229411,763873,851508,92,0,0,0.004292192,0,1,1,1
22800043,229412,763874,851509,89,0,0.474514673,0.012810608,0.474514673,1,1,1
22800043,229412,763875,851510,90,0,0.572828124,0.012825167,0.572828124,1,1,1
22800043,229412,763876,851511,91,0,0,-0.01241367,0,1,1,1
22800043,229412,763877,851512,92,0,0,-0.002692562,0,1,1,1
22800043,229413,763878,851513,89,0,0.162104814,-0.015189392,0.162104814,1,1,1
22800043,229413,763879,851514,90,0,0,0.009102017,0,1,1,1
22800043,229413,763880,851515,91,0,0,0.001029756,0,1,1,1
22800043,229414,763881,851516,89,0,0.162104814,-0.015189392,0.162104814,1,1,1
22800043,229414,763882,851517,90,0,0.259248197,-0.015174833,0.259248197,1,1,1
22800043,229414,763883,851518,91,0,0.328933684,-0.01516063,0.328933684,1,1,1
22800043,229414,763884,851519,92,0,0,0.012854186,0,1,1,1
22800043,229415,763885,851520,89,0,0.464233378,0.012810608,0.464233378,1,1,1
22800043,229415,763886,851521,90,0,0,-0.00772264,0,1,1,1
22800043,229416,763887,851522,89,0,0.628313061,0.012810608,0.628313061,1,1,1
22800043,229416,763888,851523,90,0,0.726626511,0.012825167,0.726626511,1,1,1
22800043,229416,763889,851524,91,0,0.797513758,0.01283937,0.797513758,1,1,1
22800043,229416,763890,851525,92,0,0,-0.014862968,0,1,1,1
22800048,229417,763891,851526,89,0,0.189167164,-0.023740534,0.189167164,1,1,1
22800048,229417,763892,851527,90,0,0,0.015219701,0,1,1,1
22800048,229417,763893,851528,91,0,0,0.001352447,0,1,1,1
22800048,229417,763894,851529,92,0,0,0.001115934,0,1,1,1
22800048,229418,763895,851530,89,0,0.501035984,0.026259466,0.501035984,1,1,1
22800048,229418,763896,851531,90,0,0.621903585,0.026287103,0.621903585,1,1,1
22800048,229418,763897,851532,91,0,0,-0.023349892,0,1,1,1
22800048,229418,763898,851533,92,0,0,-0.007638529,0,1,1,1
22800048,229419,763899,851534,89,0,0.383029273,0.026259466,0.383029273,1,1,1
22800048,229419,763900,851535,90,0,0,-0.016850782,0,1,1,1
22800048,229419,763901,851536,91,0,0,-0.001493162,0,1,1,1
22800048,229419,763902,851537,92,0,0,-0.001231502,0,1,1,1
22800048,229420,763903,851538,89,0,0.946932054,-0.023740534,0.946932054,1,1,1
22800048,229420,763904,851539,90,0,1.06736376,-0.023712897,1.06736376,1,1,1
22800048,229420,763905,851540,91,0,1.155780648,-0.023685776,1.155780648,1,1,1
22800048,229420,763906,851541,92,0,1.228965357,-0.023657102,1.228965357,1,1,1
22800048,229421,763907,851542,89,0,0.189167164,-0.023740534,0.189167164,1,1,1
22800048,229421,763908,851543,90,0,0.30959887,-0.023712897,0.30959887,1,1,1
22800048,229421,763909,851544,91,0,0,0.02450109,0,1,1,1
22800048,229421,763910,851545,92,0,0,0.004636438,0,1,1,1
22800048,229422,763911,851546,89,0,0.72059603,0.026259466,0.72059603,1,1,1
22800048,229422,763912,851547,90,0,0.841463631,0.026287103,0.841463631,1,1,1
22800048,229422,763913,851548,91,0,0.930023111,0.026314224,0.930023111,1,1,1
22800048,229422,763914,851549,92,0,0,-0.023657102,0,1,1,1
22800048,229423,763915,851550,89,0,0.189167164,-0.023740534,0.189167164,1,1,1
22800048,229423,763916,851551,90,0,0.30959887,-0.023712897,0.30959887,1,1,1
22800048,229423,763917,851552,91,0,0.398015758,-0.023685776,0.398015758,1,1,1
22800048,229423,763918,851553,92,0,0,0.026342898,0,1,1,1
22800048,229424,763919,851554,89,0,0.947914581,0.026259466,0.947914581,1,1,1
22800048,229424,763920,851555,90,0,1.068782182,0.026287103,1.068782182,1,1,1
22800048,229424,763921,851556,91,0,1.157341662,0.026314224,1.157341662,1,1,1
22800048,229424,763922,851557,92,0,1.230436375,0.026342898,1.230436375,1,1,1
22800054,229425,763923,851558,89,0,0.183286826,-0.023133937,0.183286826,1,1,1
22800054,229425,763924,851559,90,0,0,0.014248752,0,1,1,1
22800054,229425,763925,851560,91,0,0,0.001455688,0,1,1,1
22800054,229425,763926,851561,92,0,0,0.001192505,0,1,1,1
22800054,229426,763927,851562,89,0,0.943827572,0.023866063,0.943827572,1,1,1
22800054,229426,763928,851563,90,0,1.059236579,0.023891053,1.059236579,1,1,1
22800054,229426,763929,851564,91,0,1.142750452,0.02391565,1.142750452,1,1,1
22800054,229426,763930,851565,92,0,1.211380304,0.023941622,1.211380304,1,1,1
22800054,229427,763931,851566,89,0,0.183286826,-0.023133937,0.183286826,1,1,1
22800054,229427,763932,851567,90,0,0.296304373,-0.023108947,0.296304373,1,1,1
22800054,229427,763933,851568,91,0,0,0.022756415,0,1,1,1
22800054,229427,763934,851569,92,0,0,0.004632626,0,1,1,1
22800054,229428,763935,851570,89,0,0.183286826,-0.023133937,0.183286826,1,1,1
22800054,229428,763936,851571,90,0,0.296304373,-0.023108947,0.296304373,1,1,1
22800054,229428,763937,851572,91,0,0.378161093,-0.02308435,0.378161093,1,1,1
22800054,229428,763938,851573,92,0,0,0.023941622,0,1,1,1
22800054,229429,763939,851574,89,0,0.502526965,0.023866063,0.502526965,1,1,1
22800054,229429,763940,851575,90,0,0.617935972,0.023891053,0.617935972,1,1,1
22800054,229429,763941,851576,91,0,0,-0.021738492,0,1,1,1
22800054,229429,763942,851577,92,0,0,-0.006073886,0,1,1,1
22800054,229430,763943,851578,89,0,0.941051716,-0.023133937,0.941051716,1,1,1
22800054,229430,763944,851579,90,0,1.054069263,-0.023108947,1.054069263,1,1,1
22800054,229430,763945,851580,91,0,1.135925983,-0.02308435,1.135925983,1,1,1
22800054,229430,763946,851581,92,0,1.20355425,-0.023058378,1.20355425,1,1,1
22800054,229431,763947,851582,89,0,0.389260675,0.023866063,0.389260675,1,1,1
22800054,229431,763948,851583,90,0,0,-0.014815532,0,1,1,1
22800054,229431,763949,851584,91,0,0,-0.001454995,0,1,1,1
22800054,229431,763950,851585,92,0,0,-0.001195745,0,1,1,1
22800054,229432,763951,851586,89,0,0.702415916,0.023866063,0.702415916,1,1,1
22800054,229432,763952,851587,90,0,0.817824923,0.023891053,0.817824923,1,1,1
22800054,229432,763953,851588,91,0,0.901338796,0.02391565,0.901338796,1,1,1
22800054,229432,763954,851589,92,0,0,-0.022833786,0,1,1,1
22800062,229433,763955,851590,89,0,0.177308782,-0.011046119,0.177308782,1,1,1
22800062,229433,763956,851591,90,0,0.298748857,-0.011034519,0.298748857,1,1,1
22800062,229433,763957,851592,91,0,0,0.011755866,0,1,1,1
22800062,229433,763958,851593,92,0,0,0.002265944,0,1,1,1
22800062,229434,763959,851594,89,0,0.177308782,-0.011046119,0.177308782,1,1,1
22800062,229434,763960,851595,90,0,0,0.007542793,0,1,1,1
22800062,229435,763961,851596,89,0,0.468469278,0.011953881,0.468469278,1,1,1
22800062,229435,763962,851597,90,0,0.590018415,0.011965481,0.590018415,1,1,1
22800062,229435,763963,851598,91,0,0,-0.011023075,0,1,1,1
22800062,229435,763964,851599,92,0,0,-0.003708056,0,1,1,1
22800062,229436,763965,851600,89,0,0.177308782,-0.011046119,0.177308782,1,1,1
22800062,229436,763966,851601,90,0,0.298748857,-0.011034519,0.298748857,1,1,1
22800062,229436,763967,851602,91,0,0.390343937,-0.011023075,0.390343937,1,1,1
22800062,229436,763968,851603,92,0,0,0.011989175,0,1,1,1
22800062,229437,763969,851604,89,0,0.416455709,0.011953881,0.416455709,1,1,1
