ID,NodeFrom,NodeTo,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,Charge,Tap,Shift
22900059,22900024,22900040,0.01009,0,0.00168,0,0,0,0,0,3.1099,0,1,0
22900060,22900029,22900073,0.0057,0,0.00095,0,0,0,0,0,3.1099,0,1,0
22900061,22900056,22900030,0.0089,0,0.00098,0,0,0,0,0,2.1096,0,1,0
22900062,22900073,22900030,0.00506,0,0.00065,0,0,0,0,0,2.4734,0,1,0
22900063,22900044,22900045,0.00221,0,0.00037,0,0,0,0,0,3.1099,0,1,0
22900064,22900045,22900070,0.00385,0,0.00167,0,0,0,0,0,5.656,0,1,0
22900065,22900075,22900045,0.00198,0,0.00086,0,0,0,0,0,5.656,0,1,0
22900066,22900060,22900050,0.00184,0,0.0008,0,0,0,0,0,5.656,0,1,0
22900067,22900049,22900084,0.00188,0,0.00081,0,0,0,0,0,5.656,0,1,0
22900068,22900061,22900002,0.00192,0,0.00045,0,0,0,0,0,3.7464,0,1,0
22900069,22900028,22900002,0.00737,0,0.00196,0,0,0,0,0,3.1099,0,1,0
22900070,22900031,22900002,0.00145,0,0.00034,0,0,0,0,0,3.7464,0,1,0
22900071,22900002,22900038,0.00158,0,0.00069,0,0,0,0,0,5.656,0,1,0
22900072,22900007,22900039,0.00392,0,0.00066,0,0,0,0,0,3.1099,0,1,0
22900073,22900065,22900008,0.00512,0,0.00085,0,0,0,0,0,3.1099,0,1,0
22900074,22900071,22900008,0.00289,0,0.00088,0,0,0,0,0,4.383,0,1,0
22900075,22900008,22900028,0.00459,0,0.0014,0,0,0,0,0,4.383,0,1,0
22900076,22900038,22900011,0.00289,0,0.00125,0,0,0,0,0,5.656,0,1,0
22900077,22900011,22900049,0.00187,0,0.00081,0,0,0,0,0,5.656,0,1,0
22900078,22900022,22900061,0.00406,0,0.00124,0,0,0,0,0,4.383,0,1,0
22900079,22900072,22900022,0.01297,0,0.00144,0,0,0,0,0,2.1096,0,1,0
22900080,22900023,22900071,0.00338,0,0.00104,0,0,0,0,0,4.383,0,1,0
22900081,22900078,22900023,0.00718,0,0.00106,0,0,0,0,0,2.4734,0,1,0
22900082,22900042,22900023,0.00438,0,0.00134,0,0,0,0,0,4.383,0,1,0
22900083,22900066,22900028,0.00555,0,0.00081,0,0,0,0,0,2.4734,0,1,0
22900084,22900052,22900031,0.00527,0,0.00088,0,0,0,0,0,3.1099,0,1,0
22900085,22900039,22900078,0.00375,0,0.00048,0,0,0,0,0,2.4734,0,1,0
22900086,22900057,22900061,0.00221,0,0.00068,0,0,0,0,0,4.383,0,1,0
22900087,22900086,1290,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22910001,22910040,1291,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22910002,22910007,22910000,0.00282,0,0.00086,0,0,0,0,0,4.383,0,1,0
22910003,22910000,22910042,0.00406,0,0.00124,0,0,0,0,0,4.383,0,1,0
22910004,22910020,22910006,0.00446,0,0.00074,0,0,0,0,0,3.1099,0,1,0
22910005,22910006,22910004,0.00308,0,0.00094,0,0,0,0,0,4.383,0,1,0
22910006,22910039,22910009,0.00375,0,0.00115,0,0,0,0,0,4.383,0,1,0
22910007,22910015,22910039,0.0032,0,0.00098,0,0,0,0,0,4.383,0,1,0
22910008,22910014,22910007,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
22910009,22910010,22910008,0.00324,0,0.00099,0,0,0,0,0,4.383,0,1,0
22910010,22910009,22910022,0.0015,0,0.00065,0,0,0,0,0,5.656,0,1,0
22910011,22910018,22910010,0.00475,0,0.00146,0,0,0,0,0,4.383,0,1,0
22910012,22910042,22910012,0.00253,0,0.00077,0,0,0,0,0,4.383,0,1,0
22910013,22910012,22910018,0.00283,0,0.00087,0,0,0,0,0,4.383,0,1,0
22910014,22910001,22910039,0.00251,0,0.00077,0,0,0,0,0,4.383,0,1,0
22910015,22910021,22910001,0.00234,0,0.00072,0,0,0,0,0,4.383,0,1,0
22910016,22910016,22910003,0.00409,0,0.00068,0,0,0,0,0,3.1099,0,1,0
22910017,22910011,22910017,0.00286,0,0.00087,0,0,0,0,0,4.383,0,1,0
22910018,22910024,22910017,0.00501,0,0.00084,0,0,0,0,0,3.1099,0,1,0
22910019,22910013,22910002,0.00842,0,0.00141,0,0,0,0,0,3.1099,0,1,0
22910020,22910002,22910015,0.00392,0,0.0012,0,0,0,0,0,4.383,0,1,0
22910021,22910017,22910002,0.00213,0,0.00065,0,0,0,0,0,4.383,0,1,0
22910022,22910003,22910018,0.00833,0,0.00139,0,0,0,0,0,3.1099,0,1,0
22910023,22910008,22910020,0.00296,0,0.00091,0,0,0,0,0,4.383,0,1,0
22910024,22910022,22910040,0.00026,0,0.00011,0,0,0,0,0,5.656,0,1,0
22910025,22910004,22910011,0.0017,0,0.00052,0,0,0,0,0,4.383,0,1,0
22910026,22910019,22910004,0.00166,0,0.00051,0,0,0,0,0,4.383,0,1,0
22910027,22910038,22910007,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
22910028,22910041,22910011,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
22910029,22910023,22910040,0.00457,0,0.003,0,0,0,0,0,7.2928,0,1,0
22910030,22910025,22910026,0.00099,0,0.00017,0,0,0,0,0,3.1099,0,1,0
22910031,22910026,22910027,0.00097,0,0.00016,0,0,0,0,0,3.1099,0,1,0
22910032,22910028,22910029,0.00073,0,0.00022,0,0,0,0,0,4.383,0,1,0
22910033,22910029,22910030,0.00074,0,0.00023,0,0,0,0,0,4.383,0,1,0
22910034,22910030,22910031,0.00057,0,0.00018,0,0,0,0,0,4.383,0,1,0
22910035,22910031,22910032,0.00057,0,0.00017,0,0,0,0,0,4.383,0,1,0
22910036,22910034,22910033,0.0012,0,0.0002,0,0,0,0,0,3.1099,0,1,0
22910037,22910035,22910040,0.00276,0,0.00119,0,0,0,0,0,5.656,0,1,0
22910038,22910027,22910035,0.01586,0,0.00265,0,0,0,0,0,3.1099,0,1,0
22910039,22910032,22910035,0.00281,0,0.00086,0,0,0,0,0,4.383,0,1,0
22910040,22910033,22910035,0.0061,0,0.00102,0,0,0,0,0,3.1099,0,1,0
22910041,22910036,22910040,0.00082,0,0.00036,0,0,0,0,0,5.656,0,1,0
22910042,22910037,22910040,0.00003,0,0.00001,0,0,0,0,0,4.383,0,1,0
22910043,22910005,22910040,0.00151,0,0.00065,0,0,0,0,0,5.656,0,1,0
22910044,22910043,1291,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22930001,22930024,1293,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
22930002,22930017,22930024,0.00039,0,0.00008,0,0,0,0,0,3.1826,0,1,0
22930003,22930021,22930022,0.00085,0,0.00037,0,0,0,0,0,5.656,0,1,0
22930004,22930022,22930024,0.00412,0,0.00141,0,0,0,0,0,4.7467,0,1,0
22930005,22930023,22930004,0.00134,0,0.00032,0,0,0,0,0,3.7464,0,1,0
22930006,22930018,22930000,0.00196,0,0.0006,0,0,0,0,0,4.383,0,1,0
22930007,22930010,22930000,0.00407,0,0.0012,0,0,0,0,0,3.1099,0,1,0
22930008,22930000,22930014,0.00337,0,0.00103,0,0,0,0,0,4.383,0,1,0
22930009,22930002,22930009,0.00779,0,0.0013,0,0,0,0,0,3.1099,0,1,0
22930010,22930013,22930002,0.0043,0,0.00055,0,0,0,0,0,2.4734,0,1,0
22930011,22930003,22930019,0.00233,0,0.0003,0,0,0,0,0,2.4734,0,1,0
22930012,22930008,22930003,0.00407,0,0.00052,0,0,0,0,0,2.4734,0,1,0
22930013,22930004,22930018,0.00377,0,0.00116,0,0,0,0,0,4.383,0,1,0
22930014,22930019,22930005,0.00137,0,0.00047,0,0,0,0,0,4.7467,0,1,0
22930015,22930005,22930022,0.00074,0,0.00025,0,0,0,0,0,4.7467,0,1,0
22930016,22930006,22930019,0.00287,0,0.00078,0,0,0,0,0,2.4734,0,1,0
22930017,22930007,22930006,0.00747,0,0.00125,0,0,0,0,0,3.1099,0,1,0
22930018,22930014,22930006,0.00237,0,0.00072,0,0,0,0,0,4.383,0,1,0
22930019,22930020,22930008,0.00191,0,0.00045,0,0,0,0,0,3.7464,0,1,0
22930020,22930009,22930018,0.00526,0,0.00067,0,0,0,0,0,2.4734,0,1,0
22930021,22930012,22930010,0.00528,0,0.00162,0,0,0,0,0,4.383,0,1,0
22930022,22930016,22930010,0.00465,0,0.00078,0,0,0,0,0,3.1099,0,1,0
22930023,22930011,22930016,0.00541,0,0.0009,0,0,0,0,0,3.1099,0,1,0
22930024,22930001,22930024,0.0026,0,0.00112,0,0,0,0,0,5.656,0,1,0
22930025,22930015,22930024,0.00188,0,0.00081,0,0,0,0,0,5.656,0,1,0
22930026,22930025,1293,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22940001,22940024,1294,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22940002,22940017,22940024,0.00266,0,0.00174,0,0,0,0,0,7.2928,0,1,0
22940003,22940018,22940024,0.00567,0,0.00432,0,0,0,0,0,3.7464,0,1,0
22940004,22940003,22940024,0.00205,0,0.0007,0,0,0,0,0,4.7467,0,1,0
22940005,22940002,22940000,0.0036,0,0.00048,0,0,0,0,0,2.1824,0,1,0
22940006,22940000,22940010,0.00278,0,0.00037,0,0,0,0,0,2.1824,0,1,0
22940007,22940015,22940000,0.001,0,0.00034,0,0,0,0,0,4.7467,0,1,0
22940008,22940001,22940003,0.00258,0,0.00088,0,0,0,0,0,4.7467,0,1,0
22940009,22940016,22940001,0.00161,0,0.0007,0,0,0,0,0,5.656,0,1,0
22940010,22940020,22940002,0.0024,0,0.00032,0,0,0,0,0,2.1824,0,1,0
22940011,22940019,22940003,0.00775,0,0.00081,0,0,0,0,0,2.1096,0,1,0
22940012,22940004,22940020,0.00345,0,0.0005,0,0,0,0,0,2.1824,0,1,0
22940013,22940007,22940004,0.00423,0,0.00058,0,0,0,0,0,2.1824,0,1,0
22940014,22940010,22940005,0.00376,0,0.0005,0,0,0,0,0,2.1824,0,1,0
22940015,22940005,22940013,0.00151,0,0.00019,0,0,0,0,0,2.4734,0,1,0
22940016,22940023,22940006,0.00186,0,0.00057,0,0,0,0,0,4.383,0,1,0
22940017,22940006,22940016,0.00303,0,0.00093,0,0,0,0,0,4.383,0,1,0
22940018,22940022,22940007,0.00349,0,0.00058,0,0,0,0,0,3.1099,0,1,0
22940019,22940011,22940007,0.0036,0,0.00046,0,0,0,0,0,2.4734,0,1,0
22940020,22940026,22940007,0.00331,0,0.00042,0,0,0,0,0,2.4734,0,1,0
22940021,22940009,22940021,0.00263,0,0.00051,0,0,0,0,0,2.4734,0,1,0
22940022,22940025,22940023,0.003,0,0.00092,0,0,0,0,0,4.383,0,1,0
22940023,22940013,22940021,0.00191,0,0.00045,0,0,0,0,0,3.7464,0,1,0
22940024,22940021,22940016,0.00308,0,0.00133,0,0,0,0,0,5.656,0,1,0
22940025,22940008,22940024,0.00168,0,0.0004,0,0,0,0,0,3.7464,0,1,0
22940026,22940012,22940024,0.0017,0,0.00058,0,0,0,0,0,4.7467,0,1,0
22940027,22940014,22940024,0.00072,0,0.00024,0,0,0,0,0,4.7467,0,1,0
22940028,22940027,1294,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22950001,22950020,1295,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22950002,22950015,22950020,0.00134,0,0.00088,0,0,0,0,0,7.2928,0,1,0
22950003,22950018,22950020,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22950004,22950019,22950020,0.00639,0,0.00419,0,0,0,0,0,7.2928,0,1,0
22950005,22950011,22950012,0.00157,0,0.00068,0,0,0,0,0,5.656,0,1,0
22950006,22950014,22950003,0.00289,0,0.00125,0,0,0,0,0,5.656,0,1,0
22950007,22950001,22950020,0.00138,0,0.00047,0,0,0,0,0,4.7467,0,1,0
22950008,22950000,22950002,0.00715,0,0.00099,0,0,0,0,0,2.4734,0,1,0
22950009,22950012,22950001,0.00214,0,0.00071,0,0,0,0,0,3.7464,0,1,0
22950010,22950008,22950001,0.00277,0,0.00085,0,0,0,0,0,4.383,0,1,0
22950011,22950016,22950002,0.00335,0,0.00103,0,0,0,0,0,4.383,0,1,0
22950012,22950002,22950009,0.00234,0,0.0017,0,0,0,0,0,6.1834,0,1,0
22950013,22950003,22950017,0.00196,0,0.00079,0,0,0,0,0,4.383,0,1,0
22950014,22950004,22950011,0.00221,0,0.00051,0,0,0,0,0,2.4734,0,1,0
22950015,22950017,22950004,0.00201,0,0.00033,0,0,0,0,0,2.4734,0,1,0
22950016,22950005,22950016,0.00067,0,0.0002,0,0,0,0,0,4.383,0,1,0
22950017,22950013,22950008,0.00435,0,0.00103,0,0,0,0,0,3.7464,0,1,0
22950018,22950009,22950014,0.002,0,0.00087,0,0,0,0,0,5.656,0,1,0
22950019,22950006,22950020,0.00077,0,0.00026,0,0,0,0,0,4.7467,0,1,0
22950020,22950007,22950020,0.0032,0,0.0011,0,0,0,0,0,3.7464,0,1,0
22950021,22950010,22950020,0.00332,0,0.00113,0,0,0,0,0,4.7467,0,1,0
22950022,22950021,1295,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22960001,22960015,1296,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22960002,22960014,22960013,0.00505,0,0.00218,0,0,0,0,0,5.656,0,1,0
22960003,22960013,22960015,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22960004,22960004,22960014,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22960005,22960002,22960001,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22960006,22960003,22960002,0.00255,0,0.00078,0,0,0,0,0,4.383,0,1,0
22960007,22960001,22960004,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
22960008,22960005,22960004,0.00064,0,0.00042,0,0,0,0,0,7.2928,0,1,0
22960009,22960006,22960005,0.00063,0,0.00019,0,0,0,0,0,4.383,0,1,0
22960010,22960008,22960006,0.00163,0,0.0005,0,0,0,0,0,4.383,0,1,0
22960011,22960007,22960006,0.00062,0,0.00019,0,0,0,0,0,4.383,0,1,0
22960012,22960009,22960008,0.0006,0,0.00018,0,0,0,0,0,4.383,0,1,0
22960013,22960010,22960008,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
22960014,22960011,22960010,0.00094,0,0.00029,0,0,0,0,0,4.383,0,1,0
22960015,22960000,22960015,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
22960016,22960012,22960015,0.00248,0,0.00107,0,0,0,0,0,5.656,0,1,0
22960017,22960016,1296,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22970001,22970029,1297,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22970002,22970023,22970029,0.00134,0,0.00088,0,0,0,0,0,7.2928,0,1,0
22970003,22970021,22970018,0.00112,0,0.00027,0,0,0,0,0,3.7464,0,1,0
22970004,22970005,22970026,0.00136,0,0.00046,0,0,0,0,0,4.7467,0,1,0
22970005,22970012,22970026,0.00397,0,0.0011,0,0,0,0,0,3.7464,0,1,0
22970006,22970026,22970029,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22970007,22970028,22970000,0.00234,0,0.00101,0,0,0,0,0,5.656,0,1,0
22970008,22970000,22970013,0.0022,0,0.00052,0,0,0,0,0,3.7464,0,1,0
22970009,22970019,22970001,0.00005,0,0.00002,0,0,0,0,0,5.656,0,1,0
22970010,22970001,22970006,0.00123,0,0.00026,0,0,0,0,0,3.1826,0,1,0
22970011,22970025,22970001,0.00118,0,0.00051,0,0,0,0,0,5.656,0,1,0
22970012,22970003,22970024,0.00296,0,0.00128,0,0,0,0,0,5.656,0,1,0
22970013,22970009,22970003,0.00167,0,0.00072,0,0,0,0,0,5.656,0,1,0
22970014,22970024,22970004,0.00124,0,0.00053,0,0,0,0,0,5.656,0,1,0
22970015,22970004,22970015,0.00116,0,0.0005,0,0,0,0,0,5.656,0,1,0
22970016,22970006,22970005,0.00126,0,0.00055,0,0,0,0,0,5.656,0,1,0
22970017,22970007,22970020,0.00878,0,0.00147,0,0,0,0,0,3.1099,0,1,0
22970018,22970013,22970009,0.00326,0,0.00042,0,0,0,0,0,2.4734,0,1,0
22970019,22970011,22970015,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
22970020,22970017,22970012,0.00183,0,0.00043,0,0,0,0,0,3.7464,0,1,0
22970021,22970014,22970013,0.00057,0,0.00013,0,0,0,0,0,3.7464,0,1,0
22970022,22970020,22970014,0.01241,0,0.00207,0,0,0,0,0,3.1099,0,1,0
22970023,22970015,22970021,0.00207,0,0.00089,0,0,0,0,0,5.656,0,1,0
22970024,22970022,22970019,0.0003,0,0.00013,0,0,0,0,0,5.656,0,1,0
22970025,22970018,22970017,0.00197,0,0.00047,0,0,0,0,0,3.7464,0,1,0
22970026,22970027,22970029,0.00639,0,0.00419,0,0,0,0,0,7.2928,0,1,0
22970027,22970002,22970029,0.00138,0,0.00047,0,0,0,0,0,4.7467,0,1,0
22970028,22970008,22970029,0.00077,0,0.00026,0,0,0,0,0,4.7467,0,1,0
22970029,22970010,22970029,0.0032,0,0.0011,0,0,0,0,0,3.7464,0,1,0
22970030,22970016,22970029,0.00332,0,0.00113,0,0,0,0,0,4.7467,0,1,0
22970031,22970030,1297,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22980001,22980036,1298,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
22980002,22980028,22980036,0.00134,0,0.00088,0,0,0,0,0,7.2928,0,1,0
22980003,22980025,22980022,0.00112,0,0.00027,0,0,0,0,0,3.7464,0,1,0
22980004,22980005,22980033,0.00136,0,0.00046,0,0,0,0,0,4.7467,0,1,0
22980005,22980013,22980033,0.00397,0,0.0011,0,0,0,0,0,3.7464,0,1,0
22980006,22980033,22980036,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
22980007,22980035,22980000,0.00234,0,0.00101,0,0,0,0,0,5.656,0,1,0
22980008,22980000,22980014,0.0022,0,0.00052,0,0,0,0,0,3.7464,0,1,0
22980009,22980023,22980001,0.00005,0,0.00002,0,0,0,0,0,5.656,0,1,0
22980010,22980001,22980006,0.00123,0,0.00026,0,0,0,0,0,3.1826,0,1,0
22980011,22980032,22980001,0.00118,0,0.00051,0,0,0,0,0,5.656,0,1,0
22980012,22980003,22980031,0.00296,0,0.00128,0,0,0,0,0,5.656,0,1,0
22980013,22980010,22980003,0.00167,0,0.00072,0,0,0,0,0,5.656,0,1,0
22980014,22980031,22980004,0.00124,0,0.00053,0,0,0,0,0,5.656,0,1,0
22980015,22980004,22980017,0.00116,0,0.0005,0,0,0,0,0,5.656,0,1,0
22980016,22980006,22980005,0.00126,0,0.00055,0,0,0,0,0,5.656,0,1,0
22980017,22980007,22980024,0.00878,0,0.00147,0,0,0,0,0,3.1099,0,1,0
22980018,22980014,22980010,0.00326,0,0.00042,0,0,0,0,0,2.4734,0,1,0
22980019,22980012,22980017,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
22980020,22980021,22980013,0.00183,0,0.00043,0,0,0,0,0,3.7464,0,1,0
22980021,22980016,22980014,0.00057,0,0.00013,0,0,0,0,0,3.7464,0,1,0
22980022,22980024,22980016,0.01241,0,0.00207,0,0,0,0,0,3.1099,0,1,0
22980023,22980017,22980025,0.00207,0,0.00089,0,0,0,0,0,5.656,0,1,0
22980024,22980026,22980023,0.0003,0,0.00013,0,0,0,0,0,5.656,0,1,0
22980025,22980022,22980021,0.00197,0,0.00047,0,0,0,0,0,3.7464,0,1,0
22980026,22980034,22980036,0.00639,0,0.00419,0,0,0,0,0,7.2928,0,1,0
22980027,22980002,22980036,0.00138,0,0.00047,0,0,0,0,0,4.7467,0,1,0
22980028,22980008,22980036,0.00077,0,0.00026,0,0,0,0,0,4.7467,0,1,0
22980029,22980011,22980036,0.0032,0,0.0011,0,0,0,0,0,3.7464,0,1,0
22980030,22980015,22980027,0.00047,0,0.00016,0,0,0,0,0,4.7467,0,1,0
22980031,22980019,22980036,0.00332,0,0.00113,0,0,0,0,0,4.7467,0,1,0
22980032,22980009,22980030,0.00021,0,0.00009,0,0,0,0,0,5.656,0,1,0
22980033,22980020,22980009,0.00066,0,0.00008,0,0,0,0,0,2.4734,0,1,0
22980034,22980029,22980018,0.00214,0,0.00027,0,0,0,0,0,2.4734,0,1,0
22980035,22980018,22980027,0.00157,0,0.0002,0,0,0,0,0,2.4734,0,1,0
22980036,22980030,22980019,0.00072,0,0.00031,0,0,0,0,0,5.656,0,1,0
22980037,22980027,22980020,0.00076,0,0.0001,0,0,0,0,0,2.4734,0,1,0
22980038,22980037,1298,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
22990001,22990024,1299,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
22990002,22990018,22990012,0.00302,0,0.00072,0,0,0,0,0,3.7464,0,1,0
22990003,22990020,22990010,0.00361,0,0.0005,0,0,0,0,0,2.1824,0,1,0
22990004,22990002,22990022,0.00117,0,0.00041,0,0,0,0,0,4.7467,0,1,0
22990005,22990009,22990018,0.00482,0,0.00114,0,0,0,0,0,3.7464,0,1,0
22990006,22990017,22990024,0.00092,0,0.0004,0,0,0,0,0,5.656,0,1,0
22990007,22990022,22990000,0.002,0,0.00069,0,0,0,0,0,4.7467,0,1,0
22990008,22990007,22990001,0.00726,0,0.00097,0,0,0,0,0,2.1824,0,1,0
22990009,22990008,22990001,0.0023,0,0.00038,0,0,0,0,0,2.1824,0,1,0
22990010,22990014,22990002,0.0013,0,0.00044,0,0,0,0,0,4.7467,0,1,0
22990011,22990004,22990019,0.0046,0,0.00077,0,0,0,0,0,3.1099,0,1,0
22990012,22990005,22990017,0.00236,0,0.00102,0,0,0,0,0,5.656,0,1,0
22990013,22990000,22990005,0.00372,0,0.00127,0,0,0,0,0,4.7467,0,1,0
22990014,22990010,22990006,0.00502,0,0.00065,0,0,0,0,0,2.1824,0,1,0
22990015,22990006,22990016,0.00128,0,0.00044,0,0,0,0,0,4.7467,0,1,0
22990016,22990019,22990007,0.00637,0,0.00081,0,0,0,0,0,2.4734,0,1,0
22990017,22990011,22990008,0.00039,0,0.00012,0,0,0,0,0,4.383,0,1,0
22990018,22990015,22990008,0.0046,0,0.00059,0,0,0,0,0,2.4734,0,1,0
22990019,22990012,22990006,0.0048,0,0.00061,0,0,0,0,0,2.4734,0,1,0
22990020,22990001,22990013,0.0036,0,0.00046,0,0,0,0,0,2.4734,0,1,0
22990021,22990016,22990013,0.00111,0,0.00038,0,0,0,0,0,4.7467,0,1,0
22990022,22990013,22990014,0.00221,0,0.00075,0,0,0,0,0,4.7467,0,1,0
22990023,22990021,22990024,0.00415,0,0.0018,0,0,0,0,0,5.656,0,1,0
22990024,22990023,22990024,0.0034,0,0.00147,0,0,0,0,0,5.656,0,1,0
22990025,22990003,22990024,0.00253,0,0.00109,0,0,0,0,0,5.656,0,1,0
22990026,22990025,1299,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
23000001,23000083,1300,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23000002,23000080,23000083,0.00389,0,0.00255,0,0,0,0,0,7.2928,0,1,0
23000003,23000079,23000060,0.00377,0,0.00039,0,0,0,0,0,2.1096,0,1,0
23000004,23000004,23000083,0.00217,0,0.00094,0,0,0,0,0,5.656,0,1,0
23000005,23000084,23000012,0.00425,0,0.00114,0,0,0,0,0,3.7464,0,1,0
23000006,23000043,23000000,0.00145,0,0.00035,0,0,0,0,0,3.7464,0,1,0
23000007,23000001,23000064,0.00128,0,0.00039,0,0,0,0,0,4.383,0,1,0
23000008,23000045,23000001,0.00401,0,0.00123,0,0,0,0,0,4.383,0,1,0
23000009,23000068,23000004,0.00245,0,0.00106,0,0,0,0,0,5.656,0,1,0
23000010,23000010,23000068,0.00245,0,0.00106,0,0,0,0,0,5.656,0,1,0
23000011,23000039,23000010,0.00258,0,0.00112,0,0,0,0,0,5.656,0,1,0
23000012,23000054,23000010,0.0032,0,0.00076,0,0,0,0,0,3.7464,0,1,0
23000013,23000060,23000011,0.00312,0,0.00052,0,0,0,0,0,3.1099,0,1,0
23000014,23000061,23000011,0.00722,0,0.00121,0,0,0,0,0,3.1099,0,1,0
23000015,23000011,23000041,0.00552,0,0.00092,0,0,0,0,0,3.1099,0,1,0
23000016,23000012,23000041,0.00215,0,0.00066,0,0,0,0,0,4.383,0,1,0
23000017,23000066,23000013,0.01094,0,0.00114,0,0,0,0,0,2.1096,0,1,0
23000018,23000041,23000014,0.00208,0,0.00064,0,0,0,0,0,4.383,0,1,0
23000019,23000014,23000045,0.00331,0,0.00101,0,0,0,0,0,4.383,0,1,0
23000020,23000085,23000043,0.00144,0,0.00034,0,0,0,0,0,3.7464,0,1,0
23000021,23000000,23000024,0.00038,0,0.00009,0,0,0,0,0,3.7464,0,1,0
23000022,23000086,23000049,0.00157,0,0.00035,0,0,0,0,0,2.4734,0,1,0
23000023,23000031,23000058,0.00173,0,0.00028,0,0,0,0,0,2.4734,0,1,0
23000024,23000058,23000039,0.00073,0,0.00022,0,0,0,0,0,4.383,0,1,0
23000025,23000081,23000039,0.00251,0,0.00077,0,0,0,0,0,4.383,0,1,0
23000026,23000024,23000039,0.00099,0,0.00023,0,0,0,0,0,3.7464,0,1,0
23000027,23000040,23000068,0.00785,0,0.001,0,0,0,0,0,2.4734,0,1,0
23000028,23000003,23000040,0.0057,0,0.00095,0,0,0,0,0,3.1099,0,1,0
23000029,23000013,23000040,0.01094,0,0.00114,0,0,0,0,0,2.1096,0,1,0
23000030,23000049,23000058,0.00148,0,0.00033,0,0,0,0,0,2.4734,0,1,0
23000031,23000064,23000054,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
23000032,23000037,23000078,0.00267,0,0.00034,0,0,0,0,0,2.4734,0,1,0
23000033,23000017,23000083,0.00121,0,0.00041,0,0,0,0,0,4.7467,0,1,0
23000034,23000052,23000002,0.00283,0,0.00122,0,0,0,0,0,5.656,0,1,0
23000035,23000073,23000008,0.00799,0,0.00133,0,0,0,0,0,3.1099,0,1,0
23000036,23000008,23000009,0.00331,0,0.00101,0,0,0,0,0,4.383,0,1,0
23000037,23000009,23000069,0.00276,0,0.00084,0,0,0,0,0,4.383,0,1,0
23000038,23000015,23000017,0.0012,0,0.00041,0,0,0,0,0,4.7467,0,1,0
23000039,23000038,23000015,0.00235,0,0.0008,0,0,0,0,0,4.7467,0,1,0
23000040,23000020,23000073,0.00209,0,0.00064,0,0,0,0,0,4.383,0,1,0
23000041,23000029,23000020,0.00407,0,0.00052,0,0,0,0,0,2.4734,0,1,0
23000042,23000034,23000020,0.00496,0,0.00152,0,0,0,0,0,4.383,0,1,0
23000043,23000069,23000023,0.00184,0,0.00044,0,0,0,0,0,3.7464,0,1,0
23000044,23000023,23000052,0.00185,0,0.0008,0,0,0,0,0,5.656,0,1,0
23000045,23000032,23000028,0.00814,0,0.00104,0,0,0,0,0,2.4734,0,1,0
23000046,23000078,23000029,0.00314,0,0.0004,0,0,0,0,0,2.4734,0,1,0
23000047,23000028,23000029,0.00616,0,0.00079,0,0,0,0,0,2.4734,0,1,0
23000048,23000050,23000032,0.00692,0,0.00089,0,0,0,0,0,2.4734,0,1,0
23000049,23000090,23000034,0.00354,0,0.00084,0,0,0,0,0,3.7464,0,1,0
23000050,23000074,23000037,0.0036,0,0.0006,0,0,0,0,0,3.1099,0,1,0
23000051,23000002,23000038,0.00142,0,0.00062,0,0,0,0,0,5.656,0,1,0
23000052,23000088,23000038,0.00191,0,0.00082,0,0,0,0,0,5.656,0,1,0
