QtBids,QBid1,QBid2,Tau,ForTime
112663,303395,303396,68,69
112663,303396,303396,69,69
112663,303395,303397,68,70
112663,303396,303397,69,70
112663,303397,303397,70,70
112664,303398,303398,68,68
112664,303398,303399,68,69
112664,303399,303399,69,69
112664,303398,303400,68,70
112664,303399,303400,69,70
112664,303400,303400,70,70
112665,303401,303401,68,68
112665,303401,303402,68,69
112665,303402,303402,69,69
112665,303401,303403,68,70
112665,303402,303403,69,70
112665,303403,303403,70,70
112666,303404,303404,68,68
112666,303404,303405,68,69
112666,303405,303405,69,69
112666,303404,303406,68,70
112666,303405,303406,69,70
112666,303406,303406,70,70
112667,303407,303407,68,68
112667,303407,303408,68,69
112667,303408,303408,69,69
112667,303407,303409,68,70
112667,303408,303409,69,70
112667,303409,303409,70,70
112668,303410,303410,68,68
112668,303410,303411,68,69
112668,303411,303411,69,69
112668,303410,303412,68,70
112668,303411,303412,69,70
112668,303412,303412,70,70
112669,303413,303413,68,68
112669,303413,303414,68,69
112669,303414,303414,69,69
112669,303413,303415,68,70
112669,303414,303415,69,70
112669,303415,303415,70,70
112670,303416,303416,68,68
112670,303416,303417,68,69
112670,303417,303417,69,69
112670,303416,303418,68,70
112670,303417,303418,69,70
112670,303418,303418,70,70
112671,303419,303419,68,68
112671,303419,303420,68,69
112671,303420,303420,69,69
112671,303419,303421,68,70
112671,303420,303421,69,70
112671,303421,303421,70,70
112672,303422,303422,68,68
112672,303422,303423,68,69
112672,303423,303423,69,69
112672,303422,303424,68,70
112672,303423,303424,69,70
112672,303424,303424,70,70
112673,303425,303425,68,68
112673,303425,303426,68,69
112673,303426,303426,69,69
112673,303425,303427,68,70
112673,303426,303427,69,70
112673,303427,303427,70,70
112674,303428,303428,68,68
112674,303428,303429,68,69
112674,303429,303429,69,69
112674,303428,303430,68,70
112674,303429,303430,69,70
112674,303430,303430,70,70
112675,303431,303431,68,68
112675,303431,303432,68,69
112675,303432,303432,69,69
112675,303431,303433,68,70
112675,303432,303433,69,70
112675,303433,303433,70,70
112676,303434,303434,68,68
112676,303434,303435,68,69
112676,303435,303435,69,69
112676,303434,303436,68,70
112676,303435,303436,69,70
112676,303436,303436,70,70
112677,303437,303437,68,68
112677,303437,303438,68,69
112677,303438,303438,69,69
112677,303437,303439,68,70
112677,303438,303439,69,70
112677,303439,303439,70,70
112678,303440,303440,68,68
112678,303440,303441,68,69
112678,303441,303441,69,69
112678,303440,303442,68,70
112678,303441,303442,69,70
112678,303442,303442,70,70
112679,303443,303443,68,68
112679,303443,303444,68,69
112679,303444,303444,69,69
112679,303443,303445,68,70
112679,303444,303445,69,70
112679,303445,303445,70,70
112680,303446,303446,68,68
112680,303446,303447,68,69
112680,303447,303447,69,69
112680,303446,303448,68,70
112680,303447,303448,69,70
112680,303448,303448,70,70
112681,303449,303449,68,68
112681,303449,303450,68,69
112681,303450,303450,69,69
112681,303449,303451,68,70
112681,303450,303451,69,70
112681,303451,303451,70,70
112682,303452,303452,68,68
112682,303452,303453,68,69
112682,303453,303453,69,69
112682,303452,303454,68,70
112682,303453,303454,69,70
112682,303454,303454,70,70
112683,303455,303455,68,68
112683,303455,303456,68,69
112683,303456,303456,69,69
112683,303455,303457,68,70
112683,303456,303457,69,70
112683,303457,303457,70,70
112684,303458,303458,68,68
112684,303458,303459,68,69
112684,303459,303459,69,69
112684,303458,303460,68,70
112684,303459,303460,69,70
112684,303460,303460,70,70
112685,303461,303461,68,68
112685,303461,303462,68,69
112685,303462,303462,69,69
112685,303461,303463,68,70
112685,303462,303463,69,70
112685,303463,303463,70,70
112686,303464,303464,68,68
112686,303464,303465,68,69
112686,303465,303465,69,69
112686,303464,303466,68,70
112686,303465,303466,69,70
112686,303466,303466,70,70
112687,303467,303467,68,68
112687,303467,303468,68,69
112687,303468,303468,69,69
112687,303467,303469,68,70
112687,303468,303469,69,70
112687,303469,303469,70,70
112688,303470,303470,68,68
112688,303470,303471,68,69
112688,303471,303471,69,69
112688,303470,303472,68,70
112688,303471,303472,69,70
112688,303472,303472,70,70
112689,303473,303473,68,68
112689,303473,303474,68,69
112689,303474,303474,69,69
112689,303473,303475,68,70
112689,303474,303475,69,70
112689,303475,303475,70,70
112690,303476,303476,68,68
112690,303476,303477,68,69
112690,303477,303477,69,69
112690,303476,303478,68,70
112690,303477,303478,69,70
112690,303478,303478,70,70
112691,303479,303479,68,68
112691,303479,303480,68,69
112691,303480,303480,69,69
112691,303479,303481,68,70
112691,303480,303481,69,70
112691,303481,303481,70,70
112692,303482,303482,68,68
112692,303482,303483,68,69
112692,303483,303483,69,69
112692,303482,303484,68,70
112692,303483,303484,69,70
112692,303484,303484,70,70
112693,303485,303485,68,68
112693,303485,303486,68,69
112693,303486,303486,69,69
112693,303485,303487,68,70
112693,303486,303487,69,70
112693,303487,303487,70,70
112694,303488,303488,68,68
112694,303488,303489,68,69
112694,303489,303489,69,69
112694,303488,303490,68,70
112694,303489,303490,69,70
112694,303490,303490,70,70
112695,303491,303491,68,68
112695,303491,303492,68,69
112695,303492,303492,69,69
112695,303491,303493,68,70
112695,303492,303493,69,70
112695,303493,303493,70,70
112696,303494,303494,68,68
112696,303494,303495,68,69
112696,303495,303495,69,69
112696,303494,303496,68,70
112696,303495,303496,69,70
112696,303496,303496,70,70
112697,303497,303497,68,68
112697,303497,303498,68,69
112697,303498,303498,69,69
112697,303497,303499,68,70
112697,303498,303499,69,70
112697,303499,303499,70,70
112698,303500,303500,68,68
112698,303500,303501,68,69
112698,303501,303501,69,69
112698,303500,303502,68,70
112698,303501,303502,69,70
112698,303502,303502,70,70
112699,303503,303503,68,68
112699,303503,303504,68,69
112699,303504,303504,69,69
112699,303503,303505,68,70
112699,303504,303505,69,70
112699,303505,303505,70,70
112700,303506,303506,68,68
112700,303506,303507,68,69
112700,303507,303507,69,69
112700,303506,303508,68,70
112700,303507,303508,69,70
112700,303508,303508,70,70
112701,303509,303509,68,68
112701,303509,303510,68,69
112701,303510,303510,69,69
112701,303509,303511,68,70
112701,303510,303511,69,70
112701,303511,303511,70,70
112702,303512,303512,68,68
112702,303512,303513,68,69
112702,303513,303513,69,69
112702,303512,303514,68,70
112702,303513,303514,69,70
112702,303514,303514,70,70
112703,303515,303515,68,68
112703,303515,303516,68,69
112703,303516,303516,69,69
112703,303515,303517,68,70
112703,303516,303517,69,70
112703,303517,303517,70,70
112704,303518,303518,68,68
112704,303518,303519,68,69
112704,303519,303519,69,69
112704,303518,303520,68,70
112704,303519,303520,69,70
112704,303520,303520,70,70
112705,303521,303521,68,68
112705,303521,303522,68,69
112705,303522,303522,69,69
112705,303521,303523,68,70
112705,303522,303523,69,70
112705,303523,303523,70,70
112706,303524,303524,68,68
112706,303524,303525,68,69
112706,303525,303525,69,69
112706,303524,303526,68,70
112706,303525,303526,69,70
112706,303526,303526,70,70
112707,303527,303527,68,68
112707,303527,303528,68,69
112707,303528,303528,69,69
112707,303527,303529,68,70
112707,303528,303529,69,70
112707,303529,303529,70,70
112708,303530,303530,68,68
112708,303530,303531,68,69
112708,303531,303531,69,69
112708,303530,303532,68,70
112708,303531,303532,69,70
112708,303532,303532,70,70
112709,303533,303533,68,68
112709,303533,303534,68,69
112709,303534,303534,69,69
112709,303533,303535,68,70
112709,303534,303535,69,70
112709,303535,303535,70,70
112710,303536,303536,68,68
112710,303536,303537,68,69
112710,303537,303537,69,69
112710,303536,303538,68,70
112710,303537,303538,69,70
112710,303538,303538,70,70
112711,303539,303539,68,68
112711,303539,303540,68,69
112711,303540,303540,69,69
112711,303539,303541,68,70
112711,303540,303541,69,70
112711,303541,303541,70,70
112712,303542,303542,68,68
112712,303542,303543,68,69
112712,303543,303543,69,69
112712,303542,303544,68,70
112712,303543,303544,69,70
112712,303544,303544,70,70
112713,303545,303545,68,68
112713,303545,303546,68,69
112713,303546,303546,69,69
112713,303545,303547,68,70
112713,303546,303547,69,70
112713,303547,303547,70,70
112714,303548,303548,68,68
112714,303548,303549,68,69
112714,303549,303549,69,69
112714,303548,303550,68,70
112714,303549,303550,69,70
112714,303550,303550,70,70
112715,303551,303551,68,68
112715,303551,303552,68,69
112715,303552,303552,69,69
112715,303551,303553,68,70
112715,303552,303553,69,70
112715,303553,303553,70,70
112716,303554,303554,68,68
112716,303554,303555,68,69
112716,303555,303555,69,69
112716,303554,303556,68,70
112716,303555,303556,69,70
112716,303556,303556,70,70
112717,303557,303557,68,68
112717,303557,303558,68,69
112717,303558,303558,69,69
112717,303557,303559,68,70
112717,303558,303559,69,70
112717,303559,303559,70,70
112718,303560,303560,68,68
112718,303560,303561,68,69
112718,303561,303561,69,69
112718,303560,303562,68,70
112718,303561,303562,69,70
112718,303562,303562,70,70
112719,303563,303563,68,68
112719,303563,303564,68,69
112719,303564,303564,69,69
112719,303563,303565,68,70
112719,303564,303565,69,70
112719,303565,303565,70,70
112720,303566,303566,68,68
112720,303566,303567,68,69
112720,303567,303567,69,69
112720,303566,303568,68,70
112720,303567,303568,69,70
112720,303568,303568,70,70
112721,303569,303569,68,68
112721,303569,303570,68,69
112721,303570,303570,69,69
112721,303569,303571,68,70
112721,303570,303571,69,70
112721,303571,303571,70,70
112722,303572,303572,68,68
112722,303572,303573,68,69
112722,303573,303573,69,69
112722,303572,303574,68,70
112722,303573,303574,69,70
112722,303574,303574,70,70
112723,303575,303575,68,68
112723,303575,303576,68,69
112723,303576,303576,69,69
112723,303575,303577,68,70
112723,303576,303577,69,70
112723,303577,303577,70,70
112724,303578,303578,68,68
112724,303578,303579,68,69
112724,303579,303579,69,69
112724,303578,303580,68,70
112724,303579,303580,69,70
112724,303580,303580,70,70
112725,303581,303581,68,68
112725,303581,303582,68,69
112725,303582,303582,69,69
112725,303581,303583,68,70
112725,303582,303583,69,70
112725,303583,303583,70,70
112726,303584,303584,68,68
112726,303584,303585,68,69
112726,303585,303585,69,69
112726,303584,303586,68,70
112726,303585,303586,69,70
112726,303586,303586,70,70
112727,303587,303587,68,68
112727,303587,303588,68,69
112727,303588,303588,69,69
112727,303587,303589,68,70
112727,303588,303589,69,70
112727,303589,303589,70,70
112728,303590,303590,68,68
112728,303590,303591,68,69
112728,303591,303591,69,69
112728,303590,303592,68,70
112728,303591,303592,69,70
112728,303592,303592,70,70
112729,303593,303593,68,68
112729,303593,303594,68,69
112729,303594,303594,69,69
112729,303593,303595,68,70
112729,303594,303595,69,70
112729,303595,303595,70,70
112730,303596,303596,68,68
112730,303596,303597,68,69
112730,303597,303597,69,69
112730,303596,303598,68,70
112730,303597,303598,69,70
112730,303598,303598,70,70
112731,303599,303599,68,68
112731,303599,303600,68,69
112731,303600,303600,69,69
112731,303599,303601,68,70
112731,303600,303601,69,70
112731,303601,303601,70,70
112732,303602,303602,68,68
112732,303602,303603,68,69
112732,303603,303603,69,69
112732,303602,303604,68,70
112732,303603,303604,69,70
112732,303604,303604,70,70
112733,303605,303605,68,68
112733,303605,303606,68,69
112733,303606,303606,69,69
112733,303605,303607,68,70
112733,303606,303607,69,70
112733,303607,303607,70,70
112734,303608,303608,68,68
112734,303608,303609,68,69
112734,303609,303609,69,69
112734,303608,303610,68,70
112734,303609,303610,69,70
112734,303610,303610,70,70
112735,303611,303611,68,68
112735,303611,303612,68,69
112735,303612,303612,69,69
112735,303611,303613,68,70
112735,303612,303613,69,70
112735,303613,303613,70,70
112736,303614,303614,68,68
112736,303614,303615,68,69
112736,303615,303615,69,69
112736,303614,303616,68,70
112736,303615,303616,69,70
112736,303616,303616,70,70
112737,303617,303617,68,68
112737,303617,303618,68,69
112737,303618,303618,69,69
112737,303617,303619,68,70
112737,303618,303619,69,70
112737,303619,303619,70,70
112738,303620,303620,68,68
112738,303620,303621,68,69
112738,303621,303621,69,69
112738,303620,303622,68,70
112738,303621,303622,69,70
112738,303622,303622,70,70
112739,303623,303623,68,68
112739,303623,303624,68,69
112739,303624,303624,69,69
112739,303623,303625,68,70
112739,303624,303625,69,70
112739,303625,303625,70,70
112740,303626,303626,68,68
112740,303626,303627,68,69
112740,303627,303627,69,69
112740,303626,303628,68,70
112740,303627,303628,69,70
112740,303628,303628,70,70
112741,303629,303629,68,68
112741,303629,303630,68,69
112741,303630,303630,69,69
112741,303629,303631,68,70
112741,303630,303631,69,70
112741,303631,303631,70,70
112742,303632,303632,68,68
112742,303632,303633,68,69
112742,303633,303633,69,69
112742,303632,303634,68,70
112742,303633,303634,69,70
112742,303634,303634,70,70
112743,303635,303635,68,68
112743,303635,303636,68,69
112743,303636,303636,69,69
112743,303635,303637,68,70
112743,303636,303637,69,70
112743,303637,303637,70,70
112744,303638,303638,68,68
112744,303638,303639,68,69
112744,303639,303639,69,69
112744,303638,303640,68,70
112744,303639,303640,69,70
112744,303640,303640,70,70
112745,303641,303641,68,68
112745,303641,303642,68,69
112745,303642,303642,69,69
112745,303641,303643,68,70
112745,303642,303643,69,70
112745,303643,303643,70,70
112746,303644,303644,68,68
112746,303644,303645,68,69
112746,303645,303645,69,69
112746,303644,303646,68,70
112746,303645,303646,69,70
112746,303646,303646,70,70
112747,303647,303647,68,68
112747,303647,303648,68,69
112747,303648,303648,69,69
112747,303647,303649,68,70
112747,303648,303649,69,70
112747,303649,303649,70,70
112748,303650,303650,68,68
112748,303650,303651,68,69
112748,303651,303651,69,69
112748,303650,303652,68,70
112748,303651,303652,69,70
112748,303652,303652,70,70
112749,303653,303653,68,68
112749,303653,303654,68,69
112749,303654,303654,69,69
112749,303653,303655,68,70
112749,303654,303655,69,70
112749,303655,303655,70,70
112750,303656,303656,68,68
112750,303656,303657,68,69
112750,303657,303657,69,69
112750,303656,303658,68,70
112750,303657,303658,69,70
112750,303658,303658,70,70
112751,303659,303659,68,68
112751,303659,303660,68,69
112751,303660,303660,69,69
112751,303659,303661,68,70
112751,303660,303661,69,70
112751,303661,303661,70,70
112752,303662,303662,68,68
112752,303662,303663,68,69
112752,303663,303663,69,69
112752,303662,303664,68,70
112752,303663,303664,69,70
112752,303664,303664,70,70
112753,303665,303665,68,68
112753,303665,303666,68,69
112753,303666,303666,69,69
112753,303665,303667,68,70
112753,303666,303667,69,70
112753,303667,303667,70,70
112754,303668,303668,68,68
112754,303668,303669,68,69
112754,303669,303669,69,69
112754,303668,303670,68,70
112754,303669,303670,69,70
112754,303670,303670,70,70
112755,303671,303671,68,68
112755,303671,303672,68,69
112755,303672,303672,69,69
112755,303671,303673,68,70
112755,303672,303673,69,70
112755,303673,303673,70,70
112756,303674,303674,68,68
112756,303674,303675,68,69
112756,303675,303675,69,69
112756,303674,303676,68,70
112756,303675,303676,69,70
112756,303676,303676,70,70
112757,303677,303677,68,68
112757,303677,303678,68,69
112757,303678,303678,69,69
112757,303677,303679,68,70
112757,303678,303679,69,70
112757,303679,303679,70,70
112758,303680,303680,68,68
112758,303680,303681,68,69
112758,303681,303681,69,69
112758,303680,303682,68,70
112758,303681,303682,69,70
112758,303682,303682,70,70
112759,303683,303683,68,68
112759,303683,303684,68,69
112759,303684,303684,69,69
112759,303683,303685,68,70
112759,303684,303685,69,70
112759,303685,303685,70,70
112760,303686,303686,68,68
112760,303686,303687,68,69
112760,303687,303687,69,69
112760,303686,303688,68,70
112760,303687,303688,69,70
112760,303688,303688,70,70
112761,303689,303689,68,68
112761,303689,303690,68,69
112761,303690,303690,69,69
112761,303689,303691,68,70
112761,303690,303691,69,70
112761,303691,303691,70,70
112762,303692,303692,68,68
112762,303692,303693,68,69
112762,303693,303693,69,69
112762,303692,303694,68,70
112762,303693,303694,69,70
112762,303694,303694,70,70
112763,303695,303695,68,68
112763,303695,303696,68,69
112763,303696,303696,69,69
112763,303695,303697,68,70
112763,303696,303697,69,70
112763,303697,303697,70,70
112764,303698,303698,68,68
112764,303698,303699,68,69
112764,303699,303699,69,69
112764,303698,303700,68,70
112764,303699,303700,69,70
112764,303700,303700,70,70
112765,303701,303701,68,68
112765,303701,303702,68,69
112765,303702,303702,69,69
112765,303701,303703,68,70
112765,303702,303703,69,70
112765,303703,303703,70,70
112766,303704,303704,68,68
112766,303704,303705,68,69
112766,303705,303705,69,69
112766,303704,303706,68,70
112766,303705,303706,69,70
112766,303706,303706,70,70
112767,303707,303707,68,68
112767,303707,303708,68,69
112767,303708,303708,69,69
112767,303707,303709,68,70
112767,303708,303709,69,70
112767,303709,303709,70,70
112768,303710,303710,68,68
112768,303710,303711,68,69
112768,303711,303711,69,69
112768,303710,303712,68,70
112768,303711,303712,69,70
112768,303712,303712,70,70
112769,303713,303713,68,68
112769,303713,303714,68,69
112769,303714,303714,69,69
112769,303713,303715,68,70
112769,303714,303715,69,70
112769,303715,303715,70,70
112770,303716,303716,68,68
112770,303716,303717,68,69
112770,303717,303717,69,69
112770,303716,303718,68,70
112770,303717,303718,69,70
112770,303718,303718,70,70
112771,303719,303719,68,68
112771,303719,303720,68,69
112771,303720,303720,69,69
112771,303719,303721,68,70
112771,303720,303721,69,70
112771,303721,303721,70,70
112772,303722,303722,68,68
112772,303722,303723,68,69
112772,303723,303723,69,69
112772,303722,303724,68,70
112772,303723,303724,69,70
112772,303724,303724,70,70
112773,303725,303725,68,68
112773,303725,303726,68,69
112773,303726,303726,69,69
112773,303725,303727,68,70
112773,303726,303727,69,70
112773,303727,303727,70,70
112774,303728,303728,68,68
112774,303728,303729,68,69
112774,303729,303729,69,69
112774,303728,303730,68,70
112774,303729,303730,69,70
112774,303730,303730,70,70
112775,303731,303731,68,68
112775,303731,303732,68,69
112775,303732,303732,69,69
112775,303731,303733,68,70
112775,303732,303733,69,70
112775,303733,303733,70,70
112776,303734,303734,68,68
112776,303734,303735,68,69
112776,303735,303735,69,69
112776,303734,303736,68,70
112776,303735,303736,69,70
112776,303736,303736,70,70
112777,303737,303737,68,68
112777,303737,303738,68,69
112777,303738,303738,69,69
112777,303737,303739,68,70
112777,303738,303739,69,70
112777,303739,303739,70,70
112778,303740,303740,68,68
112778,303740,303741,68,69
112778,303741,303741,69,69
112778,303740,303742,68,70
112778,303741,303742,69,70
112778,303742,303742,70,70
112779,303743,303743,68,68
112779,303743,303744,68,69
112779,303744,303744,69,69
112779,303743,303745,68,70
112779,303744,303745,69,70
112779,303745,303745,70,70
112780,303746,303746,68,68
112780,303746,303747,68,69
112780,303747,303747,69,69
112780,303746,303748,68,70
112780,303747,303748,69,70
112780,303748,303748,70,70
112781,303749,303749,68,68
112781,303749,303750,68,69
112781,303750,303750,69,69
112781,303749,303751,68,70
112781,303750,303751,69,70
112781,303751,303751,70,70
112782,303752,303752,68,68
112782,303752,303753,68,69
112782,303753,303753,69,69
112782,303752,303754,68,70
112782,303753,303754,69,70
112782,303754,303754,70,70
112783,303755,303755,68,68
112783,303755,303756,68,69
112783,303756,303756,69,69
112783,303755,303757,68,70
112783,303756,303757,69,70
112783,303757,303757,70,70
112784,303758,303758,68,68
112784,303758,303759,68,69
112784,303759,303759,69,69
112784,303758,303760,68,70
112784,303759,303760,69,70
112784,303760,303760,70,70
112785,303761,303761,68,68
112785,303761,303762,68,69
112785,303762,303762,69,69
112785,303761,303763,68,70
112785,303762,303763,69,70
112785,303763,303763,70,70
112786,303764,303764,68,68
112786,303764,303765,68,69
112786,303765,303765,69,69
112786,303764,303766,68,70
112786,303765,303766,69,70
112786,303766,303766,70,70
112787,303767,303767,68,68
112787,303767,303768,68,69
112787,303768,303768,69,69
112787,303767,303769,68,70
112787,303768,303769,69,70
112787,303769,303769,70,70
112788,303770,303770,68,68
112788,303770,303771,68,69
112788,303771,303771,69,69
112788,303770,303772,68,70
112788,303771,303772,69,70
112788,303772,303772,70,70
112789,303773,303773,68,68
112789,303773,303774,68,69
112789,303774,303774,69,69
112789,303773,303775,68,70
112789,303774,303775,69,70
112789,303775,303775,70,70
112790,303776,303776,68,68
112790,303776,303777,68,69
112790,303777,303777,69,69
112790,303776,303778,68,70
112790,303777,303778,69,70
112790,303778,303778,70,70
112791,303779,303779,68,68
112791,303779,303780,68,69
112791,303780,303780,69,69
112791,303779,303781,68,70
112791,303780,303781,69,70
112791,303781,303781,70,70
112792,303782,303782,68,68
112792,303782,303783,68,69
112792,303783,303783,69,69
112792,303782,303784,68,70
112792,303783,303784,69,70
112792,303784,303784,70,70
112793,303785,303785,68,68
112793,303785,303786,68,69
112793,303786,303786,69,69
112793,303785,303787,68,70
112793,303786,303787,69,70
112793,303787,303787,70,70
112794,303788,303788,68,68
112794,303788,303789,68,69
112794,303789,303789,69,69
112794,303788,303790,68,70
112794,303789,303790,69,70
112794,303790,303790,70,70
112795,303791,303791,68,68
112795,303791,303792,68,69
112795,303792,303792,69,69
112795,303791,303793,68,70
112795,303792,303793,69,70
112795,303793,303793,70,70
112796,303794,303794,68,68
112796,303794,303795,68,69
112796,303795,303795,69,69
112796,303794,303796,68,70
112796,303795,303796,69,70
112796,303796,303796,70,70
112797,303797,303797,68,68
112797,303797,303798,68,69
112797,303798,303798,69,69
112797,303797,303799,68,70
112797,303798,303799,69,70
112797,303799,303799,70,70
112798,303800,303800,68,68
112798,303800,303801,68,69
112798,303801,303801,69,69
112798,303800,303802,68,70
112798,303801,303802,69,70
112798,303802,303802,70,70
112799,303803,303803,68,68
112799,303803,303804,68,69
112799,303804,303804,69,69
112799,303803,303805,68,70
112799,303804,303805,69,70
112799,303805,303805,70,70
112800,303806,303806,68,68
112800,303806,303807,68,69
112800,303807,303807,69,69
112800,303806,303808,68,70
112800,303807,303808,69,70
112800,303808,303808,70,70
112801,303809,303809,68,68
112801,303809,303810,68,69
112801,303810,303810,69,69
112801,303809,303811,68,70
112801,303810,303811,69,70
112801,303811,303811,70,70
112802,303812,303812,68,68
112802,303812,303813,68,69
112802,303813,303813,69,69
112802,303812,303814,68,70
112802,303813,303814,69,70
112802,303814,303814,70,70
112803,303815,303815,68,68
112803,303815,303816,68,69
112803,303816,303816,69,69
112803,303815,303817,68,70
112803,303816,303817,69,70
112803,303817,303817,70,70
112804,303818,303818,68,68
112804,303818,303819,68,69
112804,303819,303819,69,69
112804,303818,303820,68,70
112804,303819,303820,69,70
112804,303820,303820,70,70
112805,303821,303821,68,68
112805,303821,303822,68,69
112805,303822,303822,69,69
112805,303821,303823,68,70
112805,303822,303823,69,70
112805,303823,303823,70,70
112806,303824,303824,68,68
112806,303824,303825,68,69
112806,303825,303825,69,69
112806,303824,303826,68,70
112806,303825,303826,69,70
112806,303826,303826,70,70
112807,303827,303827,68,68
112807,303827,303828,68,69
112807,303828,303828,69,69
112807,303827,303829,68,70
112807,303828,303829,69,70
112807,303829,303829,70,70
112808,303830,303830,68,68
112808,303830,303831,68,69
112808,303831,303831,69,69
112808,303830,303832,68,70
112808,303831,303832,69,70
112808,303832,303832,70,70
112809,303833,303833,68,68
112809,303833,303834,68,69
112809,303834,303834,69,69
112809,303833,303835,68,70
112809,303834,303835,69,70
112809,303835,303835,70,70
112810,303836,303836,68,68
112810,303836,303837,68,69
112810,303837,303837,69,69
112810,303836,303838,68,70
112810,303837,303838,69,70
112810,303838,303838,70,70
112811,303839,303839,68,68
112811,303839,303840,68,69
112811,303840,303840,69,69
112811,303839,303841,68,70
112811,303840,303841,69,70
112811,303841,303841,70,70
112812,303842,303842,68,68
112812,303842,303843,68,69
112812,303843,303843,69,69
112812,303842,303844,68,70
112812,303843,303844,69,70
112812,303844,303844,70,70
112813,303845,303845,68,68
112813,303845,303846,68,69
112813,303846,303846,69,69
112813,303845,303847,68,70
112813,303846,303847,69,70
112813,303847,303847,70,70
112814,303848,303848,68,68
112814,303848,303849,68,69
112814,303849,303849,69,69
112814,303848,303850,68,70
112814,303849,303850,69,70
112814,303850,303850,70,70
112815,303851,303851,68,68
112815,303851,303852,68,69
112815,303852,303852,69,69
112815,303851,303853,68,70
112815,303852,303853,69,70
112815,303853,303853,70,70
112816,303854,303854,68,68
112816,303854,303855,68,69
112816,303855,303855,69,69
112816,303854,303856,68,70
112816,303855,303856,69,70
112816,303856,303856,70,70
112817,303857,303857,68,68
112817,303857,303858,68,69
112817,303858,303858,69,69
112817,303857,303859,68,70
112817,303858,303859,69,70
112817,303859,303859,70,70
112818,303860,303860,68,68
112818,303860,303861,68,69
112818,303861,303861,69,69
112818,303860,303862,68,70
112818,303861,303862,69,70
112818,303862,303862,70,70
112819,303863,303863,68,68
112819,303863,303864,68,69
112819,303864,303864,69,69
112819,303863,303865,68,70
112819,303864,303865,69,70
112819,303865,303865,70,70
112820,303866,303866,68,68
112820,303866,303867,68,69
112820,303867,303867,69,69
112820,303866,303868,68,70
112820,303867,303868,69,70
112820,303868,303868,70,70
112821,303869,303869,68,68
112821,303869,303870,68,69
112821,303870,303870,69,69
112821,303869,303871,68,70
112821,303870,303871,69,70
112821,303871,303871,70,70
112822,303872,303872,68,68
112822,303872,303873,68,69
112822,303873,303873,69,69
112822,303872,303874,68,70
112822,303873,303874,69,70
112822,303874,303874,70,70
112823,303875,303875,68,68
112823,303875,303876,68,69
112823,303876,303876,69,69
112823,303875,303877,68,70
112823,303876,303877,69,70
112823,303877,303877,70,70
112824,303878,303878,68,68
112824,303878,303879,68,69
112824,303879,303879,69,69
112824,303878,303880,68,70
112824,303879,303880,69,70
112824,303880,303880,70,70
112825,303881,303881,68,68
112825,303881,303882,68,69
112825,303882,303882,69,69
112825,303881,303883,68,70
112825,303882,303883,69,70
112825,303883,303883,70,70
112826,303884,303884,68,68
112826,303884,303885,68,69
112826,303885,303885,69,69
112826,303884,303886,68,70
112826,303885,303886,69,70
112826,303886,303886,70,70
112827,303887,303887,68,68
112827,303887,303888,68,69
112827,303888,303888,69,69
112827,303887,303889,68,70
112827,303888,303889,69,70
112827,303889,303889,70,70
112828,303890,303890,68,68
112828,303890,303891,68,69
112828,303891,303891,69,69
112828,303890,303892,68,70
112828,303891,303892,69,70
112828,303892,303892,70,70
112829,303893,303893,68,68
112829,303893,303894,68,69
112829,303894,303894,69,69
112829,303893,303895,68,70
112829,303894,303895,69,70
112829,303895,303895,70,70
112830,303896,303896,68,68
112830,303896,303897,68,69
112830,303897,303897,69,69
112830,303896,303898,68,70
112830,303897,303898,69,70
112830,303898,303898,70,70
112831,303899,303899,68,68
112831,303899,303900,68,69
112831,303900,303900,69,69
112831,303899,303901,68,70
112831,303900,303901,69,70
112831,303901,303901,70,70
112832,303902,303902,68,68
112832,303902,303903,68,69
112832,303903,303903,69,69
112832,303902,303904,68,70
112832,303903,303904,69,70
112832,303904,303904,70,70
112833,303905,303905,68,68
112833,303905,303906,68,69
112833,303906,303906,69,69
112833,303905,303907,68,70
112833,303906,303907,69,70
112833,303907,303907,70,70
112834,303908,303908,68,68
112834,303908,303909,68,69
112834,303909,303909,69,69
112834,303908,303910,68,70
112834,303909,303910,69,70
112834,303910,303910,70,70
112835,303911,303911,68,68
112835,303911,303912,68,69
112835,303912,303912,69,69
112835,303911,303913,68,70
112835,303912,303913,69,70
112835,303913,303913,70,70
112836,303914,303914,68,68
112836,303914,303915,68,69
112836,303915,303915,69,69
112836,303914,303916,68,70
112836,303915,303916,69,70
112836,303916,303916,70,70
112837,303917,303917,68,68
112837,303917,303918,68,69
112837,303918,303918,69,69
112837,303917,303919,68,70
112837,303918,303919,69,70
112837,303919,303919,70,70
112838,303920,303920,68,68
112838,303920,303921,68,69
112838,303921,303921,69,69
112838,303920,303922,68,70
112838,303921,303922,69,70
112838,303922,303922,70,70
112839,303923,303923,68,68
112839,303923,303924,68,69
112839,303924,303924,69,69
112839,303923,303925,68,70
112839,303924,303925,69,70
112839,303925,303925,70,70
112840,303926,303926,68,68
112840,303926,303927,68,69
112840,303927,303927,69,69
112840,303926,303928,68,70
112840,303927,303928,69,70
112840,303928,303928,70,70
112841,303929,303929,68,68
112841,303929,303930,68,69
112841,303930,303930,69,69
112841,303929,303931,68,70
112841,303930,303931,69,70
112841,303931,303931,70,70
112842,303932,303932,68,68
112842,303932,303933,68,69
