ID,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,NodeFrom,NodeTo,DecNetFrom,DecNetTo,Tap,Shift
2844,0,0,0.00017562,0.378247253,-10,10,-10,10,156.840665,2566,3097,IT_Transmission,IT_Transmission,1,0
2845,0,0,0.000257117,0.54520154,-10,10,-10,10,198.680084,2525,2949,IT_Transmission,IT_Transmission,1,0
2846,0,0,0.000287534,0.684786271,-10,10,-10,10,198.680084,2525,3016,IT_Transmission,IT_Transmission,1,0
2847,0,0,0.000151515,0.32733988,-10,10,-10,10,198.680084,2526,2624,IT_Transmission,IT_Transmission,1,0
2848,0,0,0.000001148,0.003284347,-10,10,-10,10,198.680084,2526,2962,IT_Transmission,IT_Transmission,1,0
2849,0,0,0.000316804,0.751020595,-10,10,-10,10,198.680084,2527,2837,IT_Transmission,IT_Transmission,1,0
2850,0,0,0.000184573,0.366204649,-10,10,-10,10,90.309129,2528,2400,IT_Transmission,IT_Transmission,1,0
2851,0,0,0.000141185,0.478967216,-10,10,-10,10,90.309129,2528,3123,IT_Transmission,IT_Transmission,1,0
2852,0,0,0.000271465,1.432522519,-10,10,-10,10,114.772615,2562,2693,IT_Transmission,IT_Transmission,1,0
2853,0,0,0.000045225,0.350330307,-10,10,-10,10,329.228218,2530,2675,IT_Transmission,IT_Transmission,1,0
2854,0,0,0.000059688,4.028798525,-10,10,-10,10,156.840665,2530,2894,IT_Transmission,IT_Transmission,1,0
2855,0,0,0.000001722,0.005473911,-10,10,-10,10,198.680084,2522,2530,IT_Transmission,IT_Transmission,1,0
2856,0,0,0.00000528,0.010947822,-10,10,-10,10,113.1722,2498,3173,IT_Transmission,IT_Transmission,1,0
2857,0,0,0.00021522,0.514000247,-10,10,-10,10,156.840665,2532,2719,IT_Transmission,IT_Transmission,1,0
2858,0,0,0.000011478,0.026274773,-10,10,-10,10,156.840665,2532,2856,IT_Transmission,IT_Transmission,1,0
2859,0,0,0.000082071,0.362372911,-10,10,-10,10,131.005395,2632,2882,IT_Transmission,IT_Transmission,1,0
2860,0,0,0.000006313,0.013684778,-10,10,-10,10,128.033196,2633,2605,IT_Transmission,IT_Transmission,1,0
2861,0,0,0.000018939,0.118236478,-10,10,-10,10,131.005395,2635,2861,IT_Transmission,IT_Transmission,1,0
2862,0,0,0.000182507,0.395763768,-10,10,-10,10,105.170125,2605,2828,IT_Transmission,IT_Transmission,1,0
2863,0,0,0.000094697,0.217861659,-10,10,-10,10,198.680084,2576,2575,IT_Transmission,IT_Transmission,1,0
2864,0,0,0.00010101,0.700660613,-10,10,-10,10,198.680084,2576,2890,IT_Transmission,IT_Transmission,1,0
2865,0,0,0.000094697,0.226619917,-10,10,-10,10,131.005395,2535,3100,IT_Transmission,IT_Transmission,1,0
2866,0,0,0.000167126,0.377699862,-10,10,-10,10,198.680084,2575,2849,IT_Transmission,IT_Transmission,1,0
2867,0,0,0.000032886,0.067876497,-10,10,-10,10,112.029046,2638,2617,IT_Transmission,IT_Transmission,1,0
2868,0,0,0.000242195,0.454882007,-10,10,-10,10,105.627386,2638,2944,IT_Transmission,IT_Transmission,1,0
2869,0,0,0.000428719,0.858856642,-10,10,-10,10,96.024897,2640,2810,IT_Transmission,IT_Transmission,1,0
2870,0,0,0.000063131,0.148342989,-10,10,-10,10,105.627386,2643,2642,IT_Transmission,IT_Transmission,1,0
2871,0,0,0.000285813,0.606509343,-10,10,-10,10,156.840665,2643,2785,IT_Transmission,IT_Transmission,1,0
2872,0,0,0.000173898,0.350330307,-10,10,-10,10,131.005395,2636,2777,IT_Transmission,IT_Transmission,1,0
2873,0,0,0.000090106,0.189944713,-10,10,-10,10,156.840665,2647,2786,IT_Transmission,IT_Transmission,1,0
2874,0,0,0.000434171,0.8183497,-10,10,-10,10,156.840665,2642,2972,IT_Transmission,IT_Transmission,1,0
2875,0,0,0.000092401,0.221146006,-10,10,-10,10,205.767636,2639,2781,IT_Transmission,IT_Transmission,1,0
2876,0,0,0.000223083,1.233272157,-10,10,-10,10,205.767636,2648,2640,IT_Transmission,IT_Transmission,1,0
2877,0,0,0.000000574,0.001642173,-10,10,-10,10,156.840665,2648,2858,IT_Transmission,IT_Transmission,1,0
2878,0,0,0.000000574,0.001642173,-10,10,-10,10,156.840665,2648,2858,IT_Transmission,IT_Transmission,1,0
2879,0,0,0.000157427,0.958481823,-10,10,-10,10,156.840665,2654,2670,IT_Transmission,IT_Transmission,1,0
2880,0,0,0.000000574,0.001642173,-10,10,-10,10,156.840665,2654,3060,IT_Transmission,IT_Transmission,1,0
2881,0,0,0.00004775,0.107836047,-10,10,-10,10,156.840665,2657,2849,IT_Transmission,IT_Transmission,1,0
2882,0,0,0.000138889,0.339929876,-10,10,-10,10,156.840665,2657,2866,IT_Transmission,IT_Transmission,1,0
2883,0,0,0.000107266,0.255631646,-10,10,-10,10,100000,2657,2974,IT_Transmission,IT_Transmission,1,0
2884,0,0,0.000001148,0.001642173,-10,10,-10,10,156.840665,2658,2733,IT_Transmission,IT_Transmission,1,0
2885,0,0,0.00025023,0.597751086,-10,10,-10,10,156.840665,2658,2792,IT_Transmission,IT_Transmission,1,0
2886,0,0,0.000094697,0.611435863,-10,10,-10,10,156.840665,2659,2792,IT_Transmission,IT_Transmission,1,0
2887,0,0,0.000231692,2.986018472,-10,10,-10,10,196.622408,2723,2881,IT_Transmission,IT_Transmission,1,0
2888,0,0,0.000114038,0.269316423,-10,10,-10,10,205.767636,2723,3032,IT_Transmission,IT_Transmission,1,0
2889,0,0,0.000069731,0.166406896,-10,10,-10,10,196.622408,2663,2898,IT_Transmission,IT_Transmission,1,0
2890,0,0,0.000214474,0.522211113,-10,10,-10,10,110.885893,2661,2468,IT_Transmission,IT_Transmission,1,0
2891,0,0,0.000017218,0.039959551,-10,10,-10,10,156.840665,2661,2825,IT_Transmission,IT_Transmission,1,0
2892,0,0,0.000002296,0.148342989,-10,10,-10,10,156.840665,2667,2668,IT_Transmission,IT_Transmission,1,0
2893,0,0,0.000051079,0.122068216,-10,10,-10,10,156.840665,2667,3019,IT_Transmission,IT_Transmission,1,0
2894,0,0,0.000070018,0.581876744,-10,10,-10,10,156.840665,2668,2412,IT_Transmission,IT_Transmission,1,0
2895,0,0,0.00021436,0.780579714,-10,10,-10,10,156.840665,2660,2850,IT_Transmission,IT_Transmission,1,0
2896,0,0,0.000029844,0.071708235,-10,10,-10,10,156.840665,2674,2675,IT_Transmission,IT_Transmission,1,0
2897,0,0,0.000064853,0.154911682,-10,10,-10,10,156.840665,2674,2700,IT_Transmission,IT_Transmission,1,0
2898,0,0,0.000106749,0.313655103,-10,10,-10,10,156.840665,2670,2669,IT_Transmission,IT_Transmission,1,0
2899,0,0,0.00026343,0.625668032,-10,10,-10,10,156.840665,2673,2870,IT_Transmission,IT_Transmission,1,0
2900,0,0,0.000153524,0.345951178,-10,10,-10,10,137.178424,2618,2699,IT_Transmission,IT_Transmission,1,0
2901,0,0,0.000175562,0.395763768,-10,10,-10,10,137.178424,2618,2736,IT_Transmission,IT_Transmission,1,0
2902,0,0,0.000119949,0.390289857,-10,10,-10,10,156.840665,2676,2656,IT_Transmission,IT_Transmission,1,0
2903,0,0,0.000070592,0.32241336,-10,10,-10,10,156.840665,2676,2815,IT_Transmission,IT_Transmission,1,0
2904,0,0,0.000010044,0.01970608,-10,10,-10,10,198.680084,2677,3046,IT_Transmission,IT_Transmission,1,0
2905,0,0,0.000002296,0.00492652,-10,10,-10,10,198.680084,2677,3146,IT_Transmission,IT_Transmission,1,0
2906,0,0,0.000012626,0.02955912,-10,10,-10,10,156.840665,2669,3000,IT_Transmission,IT_Transmission,1,0
2907,0,0,0.000393136,0.890605326,-10,10,-10,10,156.840665,2678,2799,IT_Transmission,IT_Transmission,1,0
2908,0,0,0.000226125,0.531516762,-10,10,-10,10,156.840665,2678,3145,IT_Transmission,IT_Transmission,1,0
2909,0,0,0.000038338,0.199250362,-10,10,-10,10,100000,2619,2687,IT_Transmission,IT_Transmission,1,0
2910,0,0,0.000126837,0.876373157,-10,10,-10,10,156.840665,2619,3167,IT_Transmission,IT_Transmission,1,0
2911,0,0,0.000230142,0.478967216,-10,10,-10,10,156.840665,2688,3175,IT_Transmission,IT_Transmission,1,0
2912,0,0,0.000092975,0.19322906,-10,10,-10,10,156.840665,2688,2930,IT_Transmission,IT_Transmission,1,0
2913,0,0,0.000035009,0.075539972,-10,10,-10,10,137.178424,2690,2624,IT_Transmission,IT_Transmission,1,0
2914,0,0,0.000103248,0.222240788,-10,10,-10,10,137.178424,2690,3084,IT_Transmission,IT_Transmission,1,0
2915,0,0,0.000096189,0.233736001,-10,10,-10,10,100000,2696,2578,IT_Transmission,IT_Transmission,1,0
2916,0,0,0.000115932,0.251252517,-10,10,-10,10,156.840665,2691,2438,IT_Transmission,IT_Transmission,1,0
2917,0,0,0.000241621,0.521116331,-10,10,-10,10,156.840665,2691,2862,IT_Transmission,IT_Transmission,1,0
2918,0,0,0.000224403,1.179627829,-10,10,-10,10,156.840665,2693,2701,IT_Transmission,IT_Transmission,1,0
2919,0,0,0.000061926,0.133563429,-10,10,-10,10,156.840665,2694,2695,IT_Transmission,IT_Transmission,1,0
2920,0,0,0.000143767,0.653037587,-10,10,-10,10,156.840665,2694,2821,IT_Transmission,IT_Transmission,1,0
2921,0,0,0.000043101,0.103456919,-10,10,-10,10,198.680084,2679,2891,IT_Transmission,IT_Transmission,1,0
2922,0,0,0.000000574,0.001642173,-10,10,-10,10,198.680084,2716,2714,IT_Transmission,IT_Transmission,1,0
2923,0,0,0.000095271,0.203629491,-10,10,-10,10,198.680084,2716,2789,IT_Transmission,IT_Transmission,1,0
2924,0,0,0.000128501,0.28738033,-10,10,-10,10,121.174274,2680,2645,IT_Transmission,IT_Transmission,1,0
2925,0,0,0.00001211,0.027369555,-10,10,-10,10,156.840665,2680,2681,IT_Transmission,IT_Transmission,1,0
2926,0,0,0.000165863,0.371131168,-10,10,-10,10,156.840665,2680,2789,IT_Transmission,IT_Transmission,1,0
2927,0,0,0.000254821,1.60659289,-10,10,-10,10,156.840665,2706,2707,IT_Transmission,IT_Transmission,1,0
2928,0,0,0.000019513,0.038317377,-10,10,-10,10,156.840665,2706,2710,IT_Transmission,IT_Transmission,1,0
2929,0,0,0.000297291,2.103076621,-10,10,-10,10,156.840665,2706,2845,IT_Transmission,IT_Transmission,1,0
2930,0,0,0.00000287,0.007116084,-10,10,-10,10,188.391702,2701,2703,IT_Transmission,IT_Transmission,1,0
2931,0,0,0.000048209,0.120426043,-10,10,-10,10,131.005395,2703,2614,IT_Transmission,IT_Transmission,1,0
2932,0,0,0.000096993,0.73897799,-10,10,-10,10,198.680084,2704,3036,IT_Transmission,IT_Transmission,1,0
2933,0,0,0.000129706,0.237020348,-10,10,-10,10,105.627386,2704,3096,IT_Transmission,IT_Transmission,1,0
2934,0,0,0.000270317,0.297780761,-10,10,-10,10,156.840665,2705,2708,IT_Transmission,IT_Transmission,1,0
2935,0,0,0.000243343,0.547391104,-10,10,-10,10,156.840665,2705,3070,IT_Transmission,IT_Transmission,1,0
2936,0,0,0.000336892,0.83312926,-10,10,-10,10,100000,2705,3160,IT_Transmission,IT_Transmission,1,0
2937,0,0,0.000015496,0.027916946,-10,10,-10,10,198.680084,2709,2710,IT_Transmission,IT_Transmission,1,0
2938,0,0,0.000301309,2.113477052,-10,10,-10,10,198.680084,2709,2840,IT_Transmission,IT_Transmission,1,0
2939,0,0,0.000126837,0.299970325,-10,10,-10,10,198.680084,2708,3065,IT_Transmission,IT_Transmission,1,0
2940,0,0,0.000097567,0.233736001,-10,10,-10,10,156.840665,2699,3154,IT_Transmission,IT_Transmission,1,0
2941,0,0,0.000031566,0.071708235,-10,10,-10,10,156.840665,2700,3008,IT_Transmission,IT_Transmission,1,0
2942,0,0,0.000220386,0.494841558,-10,10,-10,10,210.34025,2718,2717,IT_Transmission,IT_Transmission,1,0
2943,0,0,0.00004534,0.010947822,-10,10,-10,10,198.680084,2904,2897,IT_Transmission,IT_Transmission,1,0
2944,0,0,0.00011708,0.280264245,-10,10,-10,10,198.680084,2904,2923,IT_Transmission,IT_Transmission,1,0
2945,0,0,0.000041322,0.097983008,-10,10,-10,10,198.680084,2904,3095,IT_Transmission,IT_Transmission,1,0
2946,0,0,0.000106175,0.253989472,-10,10,-10,10,198.680084,2720,3094,IT_Transmission,IT_Transmission,1,0
2947,0,0,0.000122245,0.841340127,-10,10,-10,10,156.840665,2687,2885,IT_Transmission,IT_Transmission,1,0
2948,0,0,0.000043618,0.010400431,-10,10,-10,10,97.853942,2811,2812,IT_Transmission,IT_Transmission,1,0
2949,0,0,0.000112087,0.022443035,-10,10,-10,10,198.680084,2721,2403,IT_Transmission,IT_Transmission,1,0
2950,0,0,0.000059688,0.16366994,-10,10,-10,10,100000,2621,2721,IT_Transmission,IT_Transmission,1,0
2951,0,0,0.000062213,0.142869078,-10,10,-10,10,198.680084,2620,2971,IT_Transmission,IT_Transmission,1,0
2952,0,0,0.000164888,0.378247253,-10,10,-10,10,198.680084,2620,3161,IT_Transmission,IT_Transmission,1,0
2953,0,0,0.000370753,0.751020595,-10,10,-10,10,114.772615,2737,2877,IT_Transmission,IT_Transmission,1,0
2954,0,0,0.000017792,0.038317377,-10,10,-10,10,114.772615,2737,2889,IT_Transmission,IT_Transmission,1,0
2955,0,0,0.00007174,0.172428198,-10,10,-10,10,114.772615,2729,2950,IT_Transmission,IT_Transmission,1,0
2956,0,0,0.000008724,0.018611298,-10,10,-10,10,137.178424,2730,2731,IT_Transmission,IT_Transmission,1,0
2957,0,0,0.000026974,0.06459215,-10,10,-10,10,114.772615,2730,3066,IT_Transmission,IT_Transmission,1,0
2958,0,0,0.000127984,0.275337725,-10,10,-10,10,198.908715,2733,2732,IT_Transmission,IT_Transmission,1,0
2959,0,0,0.000102158,0.315297276,-10,10,-10,10,194.336101,2734,2806,IT_Transmission,IT_Transmission,1,0
2960,0,0,0.000068297,0.132468647,-10,10,-10,10,114.772615,2736,2775,IT_Transmission,IT_Transmission,1,0
2961,0,0,0.000044135,0.369488995,-10,10,-10,10,100000,2735,2947,IT_Transmission,IT_Transmission,1,0
2962,0,0,0.000206669,0.409448546,-10,10,-10,10,114.772615,2739,3031,IT_Transmission,IT_Transmission,1,0
2963,0,0,0.000320248,0.790980145,-10,10,-10,10,100000,2739,3160,IT_Transmission,IT_Transmission,1,0
2964,0,0,0.000359275,0.77346363,-10,10,-10,10,156.840665,2738,3018,IT_Transmission,IT_Transmission,1,0
2965,0,0,0.00000109,0.002189564,-10,10,-10,10,137.178424,2740,2794,IT_Transmission,IT_Transmission,1,0
2966,0,0,0.00016351,0.390837248,-10,10,-10,10,97.16805,2744,2507,IT_Transmission,IT_Transmission,1,0
2967,0,0,0.000257117,0.576950224,-10,10,-10,10,131.005395,2761,2924,IT_Transmission,IT_Transmission,1,0
2968,0,0,0.000027548,0.060760413,-10,10,-10,10,131.005395,2761,3144,IT_Transmission,IT_Transmission,1,0
2969,0,0,0.000126837,0.269863814,-10,10,-10,10,131.005395,2762,2948,IT_Transmission,IT_Transmission,1,0
2970,0,0,0.000342631,0.806854487,-10,10,-10,10,131.005395,2762,3125,IT_Transmission,IT_Transmission,1,0
2971,0,0,0.000342631,0.806854487,-10,10,-10,10,131.005395,2762,3125,IT_Transmission,IT_Transmission,1,0
2972,0,0,0.000107323,0.256179037,-10,10,-10,10,198.680084,2764,2901,IT_Transmission,IT_Transmission,1,0
2973,0,0,0.000059114,0.123710389,-10,10,-10,10,131.005395,2764,2626,IT_Transmission,IT_Transmission,1,0
2974,0,0,0.000010904,0.026274773,-10,10,-10,10,198.680084,2759,3144,IT_Transmission,IT_Transmission,1,0
2975,0,0,0.000030705,0.101267354,-10,10,-10,10,137.178424,2747,2752,IT_Transmission,IT_Transmission,1,0
2976,0,0,0.000423554,0.916332708,-10,10,-10,10,131.005395,2747,3017,IT_Transmission,IT_Transmission,1,0
2977,0,0,0.000036961,0.101267354,-10,10,-10,10,137.178424,2748,2752,IT_Transmission,IT_Transmission,1,0
2978,0,0,0.000134929,1.990861445,-10,10,-10,10,90.309129,2772,2400,IT_Transmission,IT_Transmission,1,0
2979,0,0,0.000018365,0.895531846,-10,10,-10,10,198.680084,2774,2628,IT_Transmission,IT_Transmission,1,0
2980,0,0,0.000079201,0.189944713,-10,10,-10,10,156.840665,2786,2776,IT_Transmission,IT_Transmission,1,0
2981,0,0,0.000001722,0.003284347,-10,10,-10,10,205.767636,2781,2782,IT_Transmission,IT_Transmission,1,0
2982,0,0,0.000257691,0.620194121,-10,10,-10,10,198.680084,2787,2785,IT_Transmission,IT_Transmission,1,0
2983,0,0,0.000203168,0.48115678,-10,10,-10,10,198.680084,2784,2863,IT_Transmission,IT_Transmission,1,0
2984,0,0,0.000276056,0.593919348,-10,10,-10,10,156.840665,2784,2955,IT_Transmission,IT_Transmission,1,0
2985,0,0,0.000083219,0.197060797,-10,10,-10,10,198.680084,2784,3009,IT_Transmission,IT_Transmission,1,0
2986,0,0,0.000198577,0.466924612,-10,10,-10,10,198.680084,2785,2862,IT_Transmission,IT_Transmission,1,0
2987,0,0,0.000161846,0.384815946,-10,10,-10,10,198.680084,2779,2860,IT_Transmission,IT_Transmission,1,0
2988,0,0,0.000002296,0.005473911,-10,10,-10,10,198.680084,2770,2889,IT_Transmission,IT_Transmission,1,0
2989,0,0,0.000076905,0.183923411,-10,10,-10,10,198.680084,2770,3130,IT_Transmission,IT_Transmission,1,0
2990,0,0,0.000089187,0.192134277,-10,10,-10,10,156.840665,2789,3084,IT_Transmission,IT_Transmission,1,0
2991,0,0,0.000104052,0.839150562,-10,10,-10,10,156.840665,2793,2879,IT_Transmission,IT_Transmission,1,0
2992,0,0,0.000199725,0.435723319,-10,10,-10,10,114.315353,2769,3062,IT_Transmission,IT_Transmission,1,0
2993,0,0,0.000026458,0.057476066,-10,10,-10,10,137.178424,2847,2848,IT_Transmission,IT_Transmission,1,0
2994,0,0,0.00018222,0.435723319,-10,10,-10,10,210.34025,2816,2541,IT_Transmission,IT_Transmission,1,0
2995,0,0,0.000004591,0.010400431,-10,10,-10,10,97.853942,2816,2819,IT_Transmission,IT_Transmission,1,0
2996,0,0,0.000001148,0.002189564,-10,10,-10,10,137.178424,2795,2794,IT_Transmission,IT_Transmission,1,0
2997,0,0,0.000002181,0.00492652,-10,10,-10,10,198.680084,2798,2796,IT_Transmission,IT_Transmission,1,0
2998,0,0,0.000001722,0.005473911,-10,10,-10,10,198.680084,2798,2801,IT_Transmission,IT_Transmission,1,0
2999,0,0,0.000031164,0.170786024,-10,10,-10,10,196.622408,2799,2800,IT_Transmission,IT_Transmission,1,0
3000,0,0,0.000508494,1.200428691,-10,10,-10,10,158.44108,2799,3151,IT_Transmission,IT_Transmission,1,0
3001,0,0,0.000217516,1.063033524,-10,10,-10,10,97.853942,2818,2861,IT_Transmission,IT_Transmission,1,0
3002,0,0,0.000051653,0.242494259,-10,10,-10,10,194.336101,2656,3027,IT_Transmission,IT_Transmission,1,0
3003,0,0,0.000010904,0.0246326,-10,10,-10,10,198.680084,2862,2853,IT_Transmission,IT_Transmission,1,0
3004,0,0,0.000369031,0.869257073,-10,10,-10,10,198.680084,2820,2944,IT_Transmission,IT_Transmission,1,0
3005,0,0,0.000168159,0.395763768,-10,10,-10,10,198.680084,2820,3030,IT_Transmission,IT_Transmission,1,0
3006,0,0,0.000054522,0.374415515,-10,10,-10,10,198.680084,2831,2832,IT_Transmission,IT_Transmission,1,0
3007,0,0,0.000206038,0.431891581,-10,10,-10,10,198.680084,2854,3010,IT_Transmission,IT_Transmission,1,0
3008,0,0,0.000435032,0.858856642,-10,10,-10,10,100000,2833,2629,IT_Transmission,IT_Transmission,1,0
3009,0,0,0.000084366,0.308181192,-10,10,-10,10,198.680084,2832,2821,IT_Transmission,IT_Transmission,1,0
3010,0,0,0.000257117,0.557791535,-10,10,-10,10,198.680084,2834,2948,IT_Transmission,IT_Transmission,1,0
3011,0,0,0.000293274,0.691902355,-10,10,-10,10,198.680084,2834,3077,IT_Transmission,IT_Transmission,1,0
3012,0,0,0.000069387,0.226619917,-10,10,-10,10,106.313279,2840,2697,IT_Transmission,IT_Transmission,1,0
3013,0,0,0.000378271,0.790432754,-10,10,-10,10,102.883818,2840,2794,IT_Transmission,IT_Transmission,1,0
3014,0,0,0.000012626,0.031201293,-10,10,-10,10,198.680084,2840,2845,IT_Transmission,IT_Transmission,1,0
3015,0,0,0.000237603,0.491557211,-10,10,-10,10,102.883818,2840,2956,IT_Transmission,IT_Transmission,1,0
3016,0,0,0.000116563,0.328434662,-10,10,-10,10,121.174274,2840,2995,IT_Transmission,IT_Transmission,1,0
3017,0,0,0.000029385,0.180091673,-10,10,-10,10,164.614109,2840,2554,IT_Transmission,IT_Transmission,1,0
3018,0,0,0.000002525,0.006021302,-10,10,-10,10,198.680084,2851,2796,IT_Transmission,IT_Transmission,1,0
3019,0,0,0.000352789,2.024252302,-10,10,-10,10,196.622408,2800,2727,IT_Transmission,IT_Transmission,1,0
3020,0,0,0.00024736,0.5107159,-10,10,-10,10,114.772615,2852,2991,IT_Transmission,IT_Transmission,1,0
3021,0,0,0.00052686,1.116677852,-10,10,-10,10,114.772615,2852,3016,IT_Transmission,IT_Transmission,1,0
3022,0,0,0.000043044,0.079919101,-10,10,-10,10,198.680084,2805,2803,IT_Transmission,IT_Transmission,1,0
3023,0,0,0.000033861,0.062949977,-10,10,-10,10,97.853942,2805,3056,IT_Transmission,IT_Transmission,1,0
3024,0,0,0.000270432,0.498673296,-10,10,-10,10,112.029046,2596,2617,IT_Transmission,IT_Transmission,1,0
3025,0,0,0.000079832,0.154911682,-10,10,-10,10,198.680084,2596,2847,IT_Transmission,IT_Transmission,1,0
3026,0,0,0.000000574,0.001642173,-10,10,-10,10,194.336101,2807,2809,IT_Transmission,IT_Transmission,1,0
3027,0,0,0.00008781,0.209103402,-10,10,-10,10,194.336101,2807,3163,IT_Transmission,IT_Transmission,1,0
3028,0,0,0.000299759,0.87254142,-10,10,-10,10,194.336101,2809,3122,IT_Transmission,IT_Transmission,1,0
3029,0,0,0.000071625,0.156006465,-10,10,-10,10,121.174274,2808,2447,IT_Transmission,IT_Transmission,1,0
3030,0,0,0.000051653,4.182068034,-10,10,-10,10,196.622408,2808,2453,IT_Transmission,IT_Transmission,1,0
3031,0,0,0.000182507,0.41656463,-10,10,-10,10,97.853942,2815,2822,IT_Transmission,IT_Transmission,1,0
3032,0,0,0.000156566,0.372773342,-10,10,-10,10,100000,2812,2745,IT_Transmission,IT_Transmission,1,0
3033,0,0,0.00015295,0.365657257,-10,10,-10,10,198.680084,2863,2507,IT_Transmission,IT_Transmission,1,0
3034,0,0,0.00017958,0.429154626,-10,10,-10,10,210.34025,2866,2405,IT_Transmission,IT_Transmission,1,0
3035,0,0,0.000021235,0.083750839,-10,10,-10,10,198.680084,2860,3075,IT_Transmission,IT_Transmission,1,0
3036,0,0,0.000539371,1.129267847,-10,10,-10,10,198.680084,3175,3178,IT_Transmission,IT_Transmission,1,0
3037,0,0,0.000118515,0.478419825,-10,10,-10,10,210.34025,2869,2727,IT_Transmission,IT_Transmission,1,0
3038,0,0,0.00035124,0.707229306,-10,10,-10,10,198.680084,2869,2969,IT_Transmission,IT_Transmission,1,0
3039,0,0,0.000171602,0.350877698,-10,10,-10,10,198.680084,2869,2629,IT_Transmission,IT_Transmission,1,0
3040,0,0,0.000046717,0.100719963,-10,10,-10,10,156.840665,2856,2857,IT_Transmission,IT_Transmission,1,0
3041,0,0,0.000135101,0.321865969,-10,10,-10,10,156.840665,2856,3009,IT_Transmission,IT_Transmission,1,0
3042,0,0,0.000167585,0.397405941,-10,10,-10,10,194.336101,2836,3051,IT_Transmission,IT_Transmission,1,0
3043,0,0,0.000141185,0.301612498,-10,10,-10,10,198.680084,2837,3132,IT_Transmission,IT_Transmission,1,0
3044,0,0,0.000315083,1.144594798,-10,10,-10,10,198.680084,2822,3171,IT_Transmission,IT_Transmission,1,0
3045,0,0,0.000003329,0.007116084,-10,10,-10,10,137.178424,2864,2865,IT_Transmission,IT_Transmission,1,0
3046,0,0,0.000016414,0.038864768,-10,10,-10,10,198.680084,2864,3020,IT_Transmission,IT_Transmission,1,0
3047,0,0,0.000078225,0.250157735,-10,10,-10,10,194.336101,2846,2735,IT_Transmission,IT_Transmission,1,0
3048,0,0,0.000128616,0.306539018,-10,10,-10,10,156.840665,2850,2944,IT_Transmission,IT_Transmission,1,0
3049,0,0,0.000040806,3.671352134,-10,10,-10,10,196.622408,2872,2867,IT_Transmission,IT_Transmission,1,0
3050,0,0,0.00026343,0.625668032,-10,10,-10,10,156.840665,2871,2870,IT_Transmission,IT_Transmission,1,0
3051,0,0,0.000001148,0.113309959,-10,10,-10,10,198.680084,2879,2876,IT_Transmission,IT_Transmission,1,0
3052,0,0,0.000224403,0.484441127,-10,10,-10,10,146.323652,2876,3155,IT_Transmission,IT_Transmission,1,0
3053,0,0,0.000089532,0.723103648,-10,10,-10,10,198.680084,2877,2999,IT_Transmission,IT_Transmission,1,0
3054,0,0,0.000255567,0.610888472,-10,10,-10,10,198.680084,2877,3130,IT_Transmission,IT_Transmission,1,0
3055,0,0,0.000049357,0.314749885,-10,10,-10,10,194.336101,2878,2846,IT_Transmission,IT_Transmission,1,0
3056,0,0,0.000073462,0.5107159,-10,10,-10,10,146.323652,2878,2992,IT_Transmission,IT_Transmission,1,0
3057,0,0,0.000122475,0.691902355,-10,10,-10,10,192.049794,2880,2521,IT_Transmission,IT_Transmission,1,0
3058,0,0,0.000074036,0.176259935,-10,10,-10,10,146.323652,2881,2901,IT_Transmission,IT_Transmission,1,0
3059,0,0,0.000158402,0.355256826,-10,10,-10,10,146.323652,2885,2886,IT_Transmission,IT_Transmission,1,0
3060,0,0,0.000075184,0.559433708,-10,10,-10,10,146.323652,2885,2999,IT_Transmission,IT_Transmission,1,0
3061,0,0,0.000071166,0.170786024,-10,10,-10,10,146.323652,2886,2505,IT_Transmission,IT_Transmission,1,0
3062,0,0,0.000041322,0.09907779,-10,10,-10,10,146.323652,2882,3022,IT_Transmission,IT_Transmission,1,0
3063,0,0,0.000072142,0.169691242,-10,10,-10,10,210.34025,2887,2473,IT_Transmission,IT_Transmission,1,0
3064,0,0,0.00005326,0.125352563,-10,10,-10,10,210.34025,2887,2542,IT_Transmission,IT_Transmission,1,0
3065,0,0,0.000003788,0.304896845,-10,10,-10,10,100000,2906,2910,IT_Transmission,IT_Transmission,1,0
3066,0,0,0.000272842,0.592277174,-10,10,-10,10,131.005395,2906,3156,IT_Transmission,IT_Transmission,1,0
3067,0,0,0.000052801,0.026822164,-10,10,-10,10,146.323652,2889,2477,IT_Transmission,IT_Transmission,1,0
3068,0,0,0.000047635,0.102909528,-10,10,-10,10,146.323652,2890,2970,IT_Transmission,IT_Transmission,1,0
3069,0,0,0.000094123,0.212387748,-10,10,-10,10,146.323652,2892,3008,IT_Transmission,IT_Transmission,1,0
3070,0,0,0.000064681,0.154911682,-10,10,-10,10,179.932366,2891,2892,IT_Transmission,IT_Transmission,1,0
3071,0,0,0.005704775,11.74427614,-10,10,-10,10,198.680084,2895,3077,IT_Transmission,IT_Transmission,1,0
3072,0,0,0.000145776,0.343214222,-10,10,-10,10,105.398756,2903,2902,IT_Transmission,IT_Transmission,1,0
3073,0,0,0.000121097,0.250705126,-10,10,-10,10,105.398756,2903,3050,IT_Transmission,IT_Transmission,1,0
3074,0,0,0.000005165,0.472398523,-10,10,-10,10,198.680084,2898,2901,IT_Transmission,IT_Transmission,1,0
3075,0,0,0.000004419,0.010400431,-10,10,-10,10,198.680084,2905,2425,IT_Transmission,IT_Transmission,1,0
