ID,QtBid,QPHPFrom,QPHPTo,QPHPSlope,QPHPOffset,QPHPConstr
103578,111727,-1,-1,0.05,0,0
103579,111728,-1,-1,0.05,0,0
103580,111728,-1,-1,0.05,0,0
103581,111728,-1,-1,0.05,0,0
105854,112578,-1,-1,0.141539,0,1
105855,112578,-1,-1,0.141539,0,0
105856,112579,-1,-1,0.141539,0,1
105857,112579,-1,-1,0.141539,0,0
105858,112580,-1,-1,0.141539,0,1
105859,112580,-1,-1,0.141539,0,0
105860,112581,-1,-1,0.141539,0,1
105861,112581,-1,-1,0.141539,0,0
105862,112582,-1,-1,0.141539,0,1
105863,112582,-1,-1,0.141539,0,0
105864,112583,-1,-1,0.141539,0,1
105865,112583,-1,-1,0.141539,0,0
103582,111729,-1,-1,0.05,0,0
103583,111729,-1,-1,0.05,0,0
103584,111729,-1,-1,0.05,0,0
103585,111730,-1,-1,0.05,0,0
103586,111730,-1,-1,0.05,0,0
103587,111730,-1,-1,0.05,0,0
103588,111731,-1,-1,0.05,0,0
103589,111731,-1,-1,0.05,0,0
103590,111731,-1,-1,0.05,0,0
105866,112584,-1,-1,0.141539,0,1
105867,112584,-1,-1,0.141539,0,0
105868,112585,-1,-1,0.141539,0,1
105869,112585,-1,-1,0.141539,0,0
103591,111732,-1,-1,0.05,0,0
103592,111732,-1,-1,0.05,0,0
103593,111732,-1,-1,0.05,0,0
103594,111733,-1,-1,0.05,0,0
103595,111733,-1,-1,0.05,0,0
103596,111733,-1,-1,0.05,0,0
105870,112586,-1,-1,0.141539,0,1
105871,112586,-1,-1,0.141539,0,0
105872,112587,-1,-1,0.141539,0,1
105873,112587,-1,-1,0.141539,0,0
103597,111734,-1,-1,0.05,0,0
103598,111734,-1,-1,0.05,0,0
103599,111734,-1,-1,0.05,0,0
103600,111735,-1,-1,0.05,0,0
103601,111735,-1,-1,0.05,0,0
103602,111735,-1,-1,0.05,0,0
103603,111736,-1,-1,0.05,0,0
103604,111736,-1,-1,0.05,0,0
103605,111736,-1,-1,0.05,0,0
103606,111737,-1,-1,0.05,0,0
103607,111737,-1,-1,0.05,0,0
103608,111737,-1,-1,0.05,0,0
105874,112588,-1,-1,0.141539,0,1
105875,112588,-1,-1,0.141539,0,0
105876,112589,-1,-1,0.141539,0,1
105877,112589,-1,-1,0.141539,0,0
105878,112590,-1,-1,0.141539,0,1
105879,112590,-1,-1,0.141539,0,0
103609,111738,-1,-1,0.05,0,0
103610,111738,-1,-1,0.05,0,0
103611,111738,-1,-1,0.05,0,0
103612,111739,-1,-1,0.05,0,0
103613,111739,-1,-1,0.05,0,0
103614,111739,-1,-1,0.05,0,0
103615,111740,-1,-1,0.05,0,0
103616,111740,-1,-1,0.05,0,0
103617,111740,-1,-1,0.05,0,0
103618,111741,-1,-1,0.05,0,0
103619,111741,-1,-1,0.05,0,0
103620,111741,-1,-1,0.05,0,0
103621,111742,-1,-1,0.05,0,0
103622,111742,-1,-1,0.05,0,0
103623,111742,-1,-1,0.05,0,0
103624,111743,-1,-1,0.05,0,0
103625,111743,-1,-1,0.05,0,0
103626,111743,-1,-1,0.05,0,0
105880,112591,-1,-1,0.141539,0,1
105881,112591,-1,-1,0.141539,0,0
105882,112592,-1,-1,0.141539,0,1
105883,112592,-1,-1,0.141539,0,0
105884,112593,-1,-1,0.141539,0,1
105885,112593,-1,-1,0.141539,0,0
103627,111744,-1,-1,0.05,0,0
103628,111744,-1,-1,0.05,0,0
103629,111744,-1,-1,0.05,0,0
103630,111745,-1,-1,0.05,0,0
103631,111745,-1,-1,0.05,0,0
103632,111745,-1,-1,0.05,0,0
105886,112594,-1,-1,0.141539,0,1
105887,112594,-1,-1,0.141539,0,0
105888,112595,-1,-1,0.141539,0,1
105889,112595,-1,-1,0.141539,0,0
103633,111746,-1,-1,0.05,0,0
103634,111746,-1,-1,0.05,0,0
103635,111746,-1,-1,0.05,0,0
105890,112596,-1,-1,0.141539,0,1
105891,112596,-1,-1,0.141539,0,0
105892,112597,-1,-1,0.141539,0,1
105893,112597,-1,-1,0.141539,0,0
105894,112598,-1,-1,0.141539,0,1
105895,112598,-1,-1,0.141539,0,0
103636,111747,-1,-1,0.05,0,0
103637,111747,-1,-1,0.05,0,0
103638,111747,-1,-1,0.05,0,0
103639,111748,-1,-1,0.05,0,0
103640,111748,-1,-1,0.05,0,0
103641,111748,-1,-1,0.05,0,0
103642,111749,-1,-1,0.05,0,0
103643,111749,-1,-1,0.05,0,0
103644,111749,-1,-1,0.05,0,0
103645,111750,-1,-1,0.05,0,0
103646,111750,-1,-1,0.05,0,0
103647,111750,-1,-1,0.05,0,0
105896,112599,-1,-1,0.141539,0,1
105897,112599,-1,-1,0.141539,0,0
105898,112600,-1,-1,0.141539,0,1
105899,112600,-1,-1,0.141539,0,0
105900,112601,-1,-1,0.141539,0,1
105901,112601,-1,-1,0.141539,0,0
103648,111751,-1,-1,0.05,0,0
103649,111751,-1,-1,0.05,0,0
103650,111751,-1,-1,0.05,0,0
103651,111752,-1,-1,0.05,0,0
103652,111752,-1,-1,0.05,0,0
103653,111752,-1,-1,0.05,0,0
103654,111753,-1,-1,0.05,0,0
103655,111753,-1,-1,0.05,0,0
103656,111753,-1,-1,0.05,0,0
103657,111754,-1,-1,0.05,0,0
103658,111754,-1,-1,0.05,0,0
103659,111754,-1,-1,0.05,0,0
103660,111755,-1,-1,0.05,0,0
103661,111755,-1,-1,0.05,0,0
103662,111755,-1,-1,0.05,0,0
105902,112602,-1,-1,0.141539,0,1
105903,112602,-1,-1,0.141539,0,0
105904,112603,-1,-1,0.141539,0,1
105905,112603,-1,-1,0.141539,0,0
105906,112604,-1,-1,0.141539,0,1
105907,112604,-1,-1,0.141539,0,0
103663,111756,-1,-1,0.05,0,0
103664,111756,-1,-1,0.05,0,0
103665,111756,-1,-1,0.05,0,0
103666,111757,-1,-1,0.05,0,0
103667,111757,-1,-1,0.05,0,0
103668,111757,-1,-1,0.05,0,0
105908,112605,-1,-1,0.141539,0,1
105909,112605,-1,-1,0.141539,0,0
105910,112606,-1,-1,0.141539,0,1
105911,112606,-1,-1,0.141539,0,0
103669,111758,-1,-1,0.05,0,0
103670,111758,-1,-1,0.05,0,0
103671,111758,-1,-1,0.05,0,0
105912,112607,-1,-1,0.141539,0,1
105913,112607,-1,-1,0.141539,0,0
105914,112608,-1,-1,0.141539,0,1
105915,112608,-1,-1,0.141539,0,0
103672,111759,-1,-1,0.05,0,0
103673,111759,-1,-1,0.05,0,0
103674,111759,-1,-1,0.05,0,0
105916,112609,-1,-1,0.141539,0,1
105917,112609,-1,-1,0.141539,0,0
105918,112610,-1,-1,0.141539,0,1
105919,112610,-1,-1,0.141539,0,0
105920,112611,-1,-1,0.141539,0,1
105921,112611,-1,-1,0.141539,0,0
105922,112612,-1,-1,0.141539,0,1
105923,112612,-1,-1,0.141539,0,0
103675,111760,-1,-1,0.05,0,0
103676,111760,-1,-1,0.05,0,0
103677,111760,-1,-1,0.05,0,0
105924,112613,-1,-1,0.141539,0,1
105925,112613,-1,-1,0.141539,0,0
105926,112614,-1,-1,0.141539,0,1
105927,112614,-1,-1,0.141539,0,0
103678,111761,-1,-1,0.05,0,0
103679,111761,-1,-1,0.05,0,0
103680,111761,-1,-1,0.05,0,0
105928,112615,-1,-1,0.141539,0,1
105929,112615,-1,-1,0.141539,0,0
105930,112616,-1,-1,0.141539,0,1
105931,112616,-1,-1,0.141539,0,0
103681,111762,-1,-1,0.05,0,0
103682,111762,-1,-1,0.05,0,0
103683,111762,-1,-1,0.05,0,0
103684,111763,-1,-1,0.05,0,0
103685,111763,-1,-1,0.05,0,0
103686,111763,-1,-1,0.05,0,0
105932,112617,-1,-1,0.141539,0,1
105933,112617,-1,-1,0.141539,0,0
105934,112618,-1,-1,0.141539,0,1
105935,112618,-1,-1,0.141539,0,0
103687,111764,-1,-1,0.05,0,0
103688,111764,-1,-1,0.05,0,0
103689,111764,-1,-1,0.05,0,0
103690,111765,-1,-1,0.05,0,0
103691,111765,-1,-1,0.05,0,0
103692,111765,-1,-1,0.05,0,0
103693,111766,-1,-1,0.05,0,0
103694,111766,-1,-1,0.05,0,0
103695,111766,-1,-1,0.05,0,0
103696,111767,-1,-1,0.05,0,0
103697,111767,-1,-1,0.05,0,0
103698,111767,-1,-1,0.05,0,0
103699,111768,-1,-1,0.05,0,0
103700,111768,-1,-1,0.05,0,0
103701,111768,-1,-1,0.05,0,0
105936,112619,-1,-1,0.141539,0,1
105937,112619,-1,-1,0.141539,0,0
105938,112620,-1,-1,0.141539,0,1
105939,112620,-1,-1,0.141539,0,0
105940,112621,-1,-1,0.141539,0,1
105941,112621,-1,-1,0.141539,0,0
105942,112622,-1,-1,0.141539,0,1
105943,112622,-1,-1,0.141539,0,0
103702,111769,-1,-1,0.05,0,0
103703,111769,-1,-1,0.05,0,0
103704,111769,-1,-1,0.05,0,0
105944,112623,-1,-1,0.141539,0,1
105945,112623,-1,-1,0.141539,0,0
105946,112624,-1,-1,0.141539,0,1
105947,112624,-1,-1,0.141539,0,0
103705,111770,-1,-1,0.05,0,0
103706,111770,-1,-1,0.05,0,0
103707,111770,-1,-1,0.05,0,0
103708,111771,-1,-1,0.05,0,0
103709,111771,-1,-1,0.05,0,0
103710,111771,-1,-1,0.05,0,0
103711,111772,-1,-1,0.05,0,0
103712,111772,-1,-1,0.05,0,0
103713,111772,-1,-1,0.05,0,0
103714,111773,-1,-1,0.05,0,0
103715,111773,-1,-1,0.05,0,0
103716,111773,-1,-1,0.05,0,0
105948,112625,-1,-1,0.141539,0,1
105949,112625,-1,-1,0.141539,0,0
105950,112626,-1,-1,0.141539,0,1
105951,112626,-1,-1,0.141539,0,0
105952,112627,-1,-1,0.141539,0,1
105953,112627,-1,-1,0.141539,0,0
105954,112628,-1,-1,0.141539,0,1
105955,112628,-1,-1,0.141539,0,0
103717,111774,-1,-1,0.05,0,0
103718,111774,-1,-1,0.05,0,0
103719,111774,-1,-1,0.05,0,0
103720,111775,-1,-1,0.05,0,0
103721,111775,-1,-1,0.05,0,0
103722,111775,-1,-1,0.05,0,0
103723,111776,-1,-1,0.05,0,0
103724,111776,-1,-1,0.05,0,0
103725,111776,-1,-1,0.05,0,0
103726,111777,-1,-1,0.05,0,0
103727,111777,-1,-1,0.05,0,0
103728,111777,-1,-1,0.05,0,0
103729,111778,-1,-1,0.05,0,0
103730,111778,-1,-1,0.05,0,0
103731,111778,-1,-1,0.05,0,0
105956,112629,-1,-1,0.141539,0,1
105957,112629,-1,-1,0.141539,0,0
105958,112630,-1,-1,0.141539,0,1
105959,112630,-1,-1,0.141539,0,0
103732,111779,-1,-1,0.05,0,0
103733,111779,-1,-1,0.05,0,0
103734,111779,-1,-1,0.05,0,0
105960,112631,-1,-1,0.141539,0,1
105961,112631,-1,-1,0.141539,0,0
105962,112632,-1,-1,0.141539,0,1
105963,112632,-1,-1,0.141539,0,0
105964,112633,-1,-1,0.141539,0,1
105965,112633,-1,-1,0.141539,0,0
105966,112634,-1,-1,0.141539,0,1
105967,112634,-1,-1,0.141539,0,0
103735,111780,-1,-1,0.05,0,0
103736,111780,-1,-1,0.05,0,0
103737,111780,-1,-1,0.05,0,0
103738,111781,-1,-1,0.05,0,0
103739,111781,-1,-1,0.05,0,0
103740,111781,-1,-1,0.05,0,0
103741,111782,-1,-1,0.05,0,0
103742,111782,-1,-1,0.05,0,0
103743,111782,-1,-1,0.05,0,0
105968,112635,-1,-1,0.141539,0,1
105969,112635,-1,-1,0.141539,0,0
105970,112636,-1,-1,0.141539,0,1
105971,112636,-1,-1,0.141539,0,0
103744,111783,-1,-1,0.05,0,0
103745,111783,-1,-1,0.05,0,0
103746,111783,-1,-1,0.05,0,0
105972,112637,-1,-1,0.141539,0,1
105973,112637,-1,-1,0.141539,0,0
105974,112638,-1,-1,0.141539,0,1
105975,112638,-1,-1,0.141539,0,0
103747,111784,-1,-1,0.05,0,0
103748,111784,-1,-1,0.05,0,0
103749,111784,-1,-1,0.05,0,0
105976,112639,-1,-1,0.141539,0,1
105977,112639,-1,-1,0.141539,0,0
105978,112640,-1,-1,0.141539,0,1
105979,112640,-1,-1,0.141539,0,0
105980,112641,-1,-1,0.141539,0,1
105981,112641,-1,-1,0.141539,0,0
105982,112642,-1,-1,0.141539,0,1
105983,112642,-1,-1,0.141539,0,0
103750,111785,-1,-1,0.05,0,0
103751,111785,-1,-1,0.05,0,0
103752,111785,-1,-1,0.05,0,0
103753,111786,-1,-1,0.05,0,0
103754,111786,-1,-1,0.05,0,0
103755,111786,-1,-1,0.05,0,0
103756,111787,-1,-1,0.05,0,0
103757,111787,-1,-1,0.05,0,0
103758,111787,-1,-1,0.05,0,0
105984,112643,-1,-1,0.141539,0,1
105985,112643,-1,-1,0.141539,0,0
105986,112644,-1,-1,0.141539,0,1
105987,112644,-1,-1,0.141539,0,0
103759,111788,-1,-1,0.05,0,0
103760,111788,-1,-1,0.05,0,0
103761,111788,-1,-1,0.05,0,0
105988,112645,-1,-1,0.141539,0,1
105989,112645,-1,-1,0.141539,0,0
105990,112646,-1,-1,0.141539,0,1
105991,112646,-1,-1,0.141539,0,0
105992,112647,-1,-1,0.141539,0,1
105993,112647,-1,-1,0.141539,0,0
103762,111789,-1,-1,0.05,0,0
103763,111789,-1,-1,0.05,0,0
103764,111789,-1,-1,0.05,0,0
105994,112648,-1,-1,0.141539,0,1
105995,112648,-1,-1,0.141539,0,0
105996,112649,-1,-1,0.141539,0,1
105997,112649,-1,-1,0.141539,0,0
105998,112650,-1,-1,0.141539,0,1
105999,112650,-1,-1,0.141539,0,0
103765,111790,-1,-1,0.05,0,0
103766,111790,-1,-1,0.05,0,0
103767,111790,-1,-1,0.05,0,0
106000,112651,-1,-1,0.141539,0,1
106001,112651,-1,-1,0.141539,0,0
106002,112652,-1,-1,0.141539,0,1
106003,112652,-1,-1,0.141539,0,0
103768,111791,-1,-1,0.05,0,0
103769,111791,-1,-1,0.05,0,0
103770,111791,-1,-1,0.05,0,0
103771,111792,-1,-1,0.05,0,0
103772,111792,-1,-1,0.05,0,0
103773,111792,-1,-1,0.05,0,0
103774,111793,-1,-1,0.05,0,0
103775,111793,-1,-1,0.05,0,0
103776,111793,-1,-1,0.05,0,0
106004,112653,-1,-1,0.141539,0,1
106005,112653,-1,-1,0.141539,0,0
106006,112654,-1,-1,0.141539,0,1
106007,112654,-1,-1,0.141539,0,0
103777,111794,-1,-1,0.05,0,0
103778,111794,-1,-1,0.05,0,0
103779,111794,-1,-1,0.05,0,0
103780,111795,-1,-1,0.05,0,0
103781,111795,-1,-1,0.05,0,0
103782,111795,-1,-1,0.05,0,0
103783,111796,-1,-1,0.05,0,0
103784,111796,-1,-1,0.05,0,0
103785,111796,-1,-1,0.05,0,0
106008,112655,-1,-1,0.141539,0,1
106009,112655,-1,-1,0.141539,0,0
106010,112656,-1,-1,0.141539,0,1
106011,112656,-1,-1,0.141539,0,0
103786,111797,-1,-1,0.05,0,0
103787,111797,-1,-1,0.05,0,0
103788,111797,-1,-1,0.05,0,0
106012,112657,-1,-1,0.141539,0,1
106013,112657,-1,-1,0.141539,0,0
106014,112658,-1,-1,0.141539,0,1
106015,112658,-1,-1,0.141539,0,0
103789,111798,-1,-1,0.05,0,0
103790,111798,-1,-1,0.05,0,0
103791,111798,-1,-1,0.05,0,0
103792,111799,-1,-1,0.05,0,0
103793,111799,-1,-1,0.05,0,0
103794,111799,-1,-1,0.05,0,0
106016,112659,-1,-1,0.141539,0,1
106017,112659,-1,-1,0.141539,0,0
106018,112660,-1,-1,0.141539,0,1
106019,112660,-1,-1,0.141539,0,0
106020,112661,-1,-1,0.141539,0,1
106021,112661,-1,-1,0.141539,0,0
106022,112662,-1,-1,0.141539,0,1
106023,112662,-1,-1,0.141539,0,0
106024,112663,-1,-1,0.141539,0,1
106025,112663,-1,-1,0.141539,0,0
103795,111800,-1,-1,0.05,0,0
103796,111800,-1,-1,0.05,0,0
103797,111800,-1,-1,0.05,0,0
103798,111801,-1,-1,0.05,0,0
103799,111801,-1,-1,0.05,0,0
103800,111801,-1,-1,0.05,0,0
103801,111802,-1,-1,0.05,0,0
103802,111802,-1,-1,0.05,0,0
103803,111802,-1,-1,0.05,0,0
103804,111803,-1,-1,0.05,0,0
103805,111803,-1,-1,0.05,0,0
103806,111803,-1,-1,0.05,0,0
106026,112664,-1,-1,0.141539,0,1
106027,112664,-1,-1,0.141539,0,0
106028,112665,-1,-1,0.141539,0,1
106029,112665,-1,-1,0.141539,0,0
106030,112666,-1,-1,0.141539,0,1
106031,112666,-1,-1,0.141539,0,0
106032,112667,-1,-1,0.141539,0,1
106033,112667,-1,-1,0.141539,0,0
106034,112668,-1,-1,0.141539,0,1
106035,112668,-1,-1,0.141539,0,0
106036,112669,-1,-1,0.141539,0,1
106037,112669,-1,-1,0.141539,0,0
103807,111804,-1,-1,0.05,0,0
103808,111804,-1,-1,0.05,0,0
103809,111804,-1,-1,0.05,0,0
106038,112670,-1,-1,0.141539,0,1
106039,112670,-1,-1,0.141539,0,0
106040,112671,-1,-1,0.141539,0,1
106041,112671,-1,-1,0.141539,0,0
103810,111805,-1,-1,0.05,0,0
103811,111805,-1,-1,0.05,0,0
103812,111805,-1,-1,0.05,0,0
103813,111806,-1,-1,0.05,0,0
103814,111806,-1,-1,0.05,0,0
103815,111806,-1,-1,0.05,0,0
106042,112672,-1,-1,0.141539,0,1
106043,112672,-1,-1,0.141539,0,0
106044,112673,-1,-1,0.141539,0,1
106045,112673,-1,-1,0.141539,0,0
106046,112674,-1,-1,0.141539,0,1
106047,112674,-1,-1,0.141539,0,0
106048,112675,-1,-1,0.141539,0,1
106049,112675,-1,-1,0.141539,0,0
106050,112676,-1,-1,0.141539,0,1
106051,112676,-1,-1,0.141539,0,0
106052,112677,-1,-1,0.141539,0,1
106053,112677,-1,-1,0.141539,0,0
106054,112678,-1,-1,0.141539,0,1
106055,112678,-1,-1,0.141539,0,0
106056,112679,-1,-1,0.141539,0,1
106057,112679,-1,-1,0.141539,0,0
103816,111807,-1,-1,0.05,0,0
103817,111807,-1,-1,0.05,0,0
103818,111807,-1,-1,0.05,0,0
103819,111808,-1,-1,0.05,0,0
103820,111808,-1,-1,0.05,0,0
103821,111808,-1,-1,0.05,0,0
103822,111809,-1,-1,0.05,0,0
103823,111809,-1,-1,0.05,0,0
103824,111809,-1,-1,0.05,0,0
103825,111810,-1,-1,0.05,0,0
103826,111810,-1,-1,0.05,0,0
103827,111810,-1,-1,0.05,0,0
106058,112680,-1,-1,0.141539,0,1
106059,112680,-1,-1,0.141539,0,0
106060,112681,-1,-1,0.141539,0,1
106061,112681,-1,-1,0.141539,0,0
106062,112682,-1,-1,0.141539,0,1
106063,112682,-1,-1,0.141539,0,0
106064,112683,-1,-1,0.141539,0,1
106065,112683,-1,-1,0.141539,0,0
106066,112684,-1,-1,0.141539,0,1
106067,112684,-1,-1,0.141539,0,0
106068,112685,-1,-1,0.141539,0,1
106069,112685,-1,-1,0.141539,0,0
103828,111811,-1,-1,0.05,0,0
103829,111811,-1,-1,0.05,0,0
103830,111811,-1,-1,0.05,0,0
103831,111812,-1,-1,0.05,0,0
103832,111812,-1,-1,0.05,0,0
103833,111812,-1,-1,0.05,0,0
106070,112686,-1,-1,0.141539,0,1
106071,112686,-1,-1,0.141539,0,0
106072,112687,-1,-1,0.141539,0,1
106073,112687,-1,-1,0.141539,0,0
103834,111813,-1,-1,0.05,0,0
103835,111813,-1,-1,0.05,0,0
103836,111813,-1,-1,0.05,0,0
106074,112688,-1,-1,0.141539,0,1
106075,112688,-1,-1,0.141539,0,0
106076,112689,-1,-1,0.141539,0,1
106077,112689,-1,-1,0.141539,0,0
103837,111814,-1,-1,0.05,0,0
103838,111814,-1,-1,0.05,0,0
103839,111814,-1,-1,0.05,0,0
103840,111815,-1,-1,0.05,0,0
103841,111815,-1,-1,0.05,0,0
103842,111815,-1,-1,0.05,0,0
103843,111816,-1,-1,0.05,0,0
103844,111816,-1,-1,0.05,0,0
103845,111816,-1,-1,0.05,0,0
103846,111817,-1,-1,0.05,0,0
103847,111817,-1,-1,0.05,0,0
103848,111817,-1,-1,0.05,0,0
103849,111818,-1,-1,0.05,0,0
103850,111818,-1,-1,0.05,0,0
103851,111818,-1,-1,0.05,0,0
103852,111819,-1,-1,0.05,0,0
103853,111819,-1,-1,0.05,0,0
103854,111819,-1,-1,0.05,0,0
106078,112690,-1,-1,0.141539,0,1
106079,112690,-1,-1,0.141539,0,0
106080,112691,-1,-1,0.141539,0,1
106081,112691,-1,-1,0.141539,0,0
106082,112692,-1,-1,0.141539,0,1
106083,112692,-1,-1,0.141539,0,0
103855,111820,-1,-1,0.05,0,0
103856,111820,-1,-1,0.05,0,0
103857,111820,-1,-1,0.05,0,0
103858,111821,-1,-1,0.05,0,0
103859,111821,-1,-1,0.05,0,0
103860,111821,-1,-1,0.05,0,0
106084,112693,-1,-1,0.141539,0,1
106085,112693,-1,-1,0.141539,0,0
106086,112694,-1,-1,0.141539,0,1
106087,112694,-1,-1,0.141539,0,0
106088,112695,-1,-1,0.141539,0,1
106089,112695,-1,-1,0.141539,0,0
103861,111822,-1,-1,0.05,0,0
103862,111822,-1,-1,0.05,0,0
103863,111822,-1,-1,0.05,0,0
103864,111823,-1,-1,0.05,0,0
103865,111823,-1,-1,0.05,0,0
103866,111823,-1,-1,0.05,0,0
106090,112696,-1,-1,0.141539,0,1
106091,112696,-1,-1,0.141539,0,0
106092,112697,-1,-1,0.141539,0,1
106093,112697,-1,-1,0.141539,0,0
106094,112698,-1,-1,0.141539,0,1
106095,112698,-1,-1,0.141539,0,0
103867,111824,-1,-1,0.05,0,0
103868,111824,-1,-1,0.05,0,0
103869,111824,-1,-1,0.05,0,0
103870,111825,-1,-1,0.05,0,0
103871,111825,-1,-1,0.05,0,0
103872,111825,-1,-1,0.05,0,0
103873,111826,-1,-1,0.05,0,0
103874,111826,-1,-1,0.05,0,0
103875,111826,-1,-1,0.05,0,0
106096,112699,-1,-1,0.141539,0,1
106097,112699,-1,-1,0.141539,0,0
106098,112700,-1,-1,0.141539,0,1
106099,112700,-1,-1,0.141539,0,0
103876,111827,-1,-1,0.05,0,0
103877,111827,-1,-1,0.05,0,0
103878,111827,-1,-1,0.05,0,0
106100,112701,-1,-1,0.141539,0,1
106101,112701,-1,-1,0.141539,0,0
106102,112702,-1,-1,0.141539,0,1
106103,112702,-1,-1,0.141539,0,0
103879,111828,-1,-1,0.05,0,0
103880,111828,-1,-1,0.05,0,0
103881,111828,-1,-1,0.05,0,0
106104,112703,-1,-1,0.141539,0,1
106105,112703,-1,-1,0.141539,0,0
106106,112704,-1,-1,0.141539,0,1
106107,112704,-1,-1,0.141539,0,0
103882,111829,-1,-1,0.05,0,0
103883,111829,-1,-1,0.05,0,0
103884,111829,-1,-1,0.05,0,0
106108,112705,-1,-1,0.141539,0,1
106109,112705,-1,-1,0.141539,0,0
106110,112706,-1,-1,0.141539,0,1
106111,112706,-1,-1,0.141539,0,0
106112,112707,-1,-1,0.141539,0,1
106113,112707,-1,-1,0.141539,0,0
103885,111830,-1,-1,0.05,0,0
103886,111830,-1,-1,0.05,0,0
103887,111830,-1,-1,0.05,0,0
103888,111831,-1,-1,0.05,0,0
103889,111831,-1,-1,0.05,0,0
103890,111831,-1,-1,0.05,0,0
103891,111832,-1,-1,0.05,0,0
103892,111832,-1,-1,0.05,0,0
103893,111832,-1,-1,0.05,0,0
103894,111833,-1,-1,0.05,0,0
103895,111833,-1,-1,0.05,0,0
103896,111833,-1,-1,0.05,0,0
103897,111834,-1,-1,0.05,0,0
103898,111834,-1,-1,0.05,0,0
103899,111834,-1,-1,0.05,0,0
103900,111835,-1,-1,0.05,0,0
103901,111835,-1,-1,0.05,0,0
103902,111835,-1,-1,0.05,0,0
106114,112708,-1,-1,0.141539,0,1
106115,112708,-1,-1,0.141539,0,0
106116,112709,-1,-1,0.141539,0,1
106117,112709,-1,-1,0.141539,0,0
103903,111836,-1,-1,0.05,0,0
103904,111836,-1,-1,0.05,0,0
103905,111836,-1,-1,0.05,0,0
106118,112710,-1,-1,0.141539,0,1
106119,112710,-1,-1,0.141539,0,0
106120,112711,-1,-1,0.141539,0,1
106121,112711,-1,-1,0.141539,0,0
103906,111837,-1,-1,0.05,0,0
103907,111837,-1,-1,0.05,0,0
103908,111837,-1,-1,0.05,0,0
103909,111838,-1,-1,0.05,0,0
103910,111838,-1,-1,0.05,0,0
103911,111838,-1,-1,0.05,0,0
106122,112712,-1,-1,0.141539,0,1
106123,112712,-1,-1,0.141539,0,0
106124,112713,-1,-1,0.141539,0,1
106125,112713,-1,-1,0.141539,0,0
106126,112714,-1,-1,0.141539,0,1
106127,112714,-1,-1,0.141539,0,0
106128,112715,-1,-1,0.141539,0,1
106129,112715,-1,-1,0.141539,0,0
106130,112716,-1,-1,0.141539,0,1
106131,112716,-1,-1,0.141539,0,0
106132,112717,-1,-1,0.141539,0,1
106133,112717,-1,-1,0.141539,0,0
103912,111839,-1,-1,0.05,0,0
103913,111839,-1,-1,0.05,0,0
103914,111839,-1,-1,0.05,0,0
103915,111840,-1,-1,0.05,0,0
103916,111840,-1,-1,0.05,0,0
103917,111840,-1,-1,0.05,0,0
106134,112718,-1,-1,0.141539,0,1
106135,112718,-1,-1,0.141539,0,0
106136,112719,-1,-1,0.141539,0,1
106137,112719,-1,-1,0.141539,0,0
106138,112720,-1,-1,0.141539,0,1
106139,112720,-1,-1,0.141539,0,0
106140,112721,-1,-1,0.141539,0,1
106141,112721,-1,-1,0.141539,0,0
103918,111841,-1,-1,0.05,0,0
103919,111841,-1,-1,0.05,0,0
103920,111841,-1,-1,0.05,0,0
103921,111842,-1,-1,0.05,0,0
103922,111842,-1,-1,0.05,0,0
103923,111842,-1,-1,0.05,0,0
106142,112722,-1,-1,0.141539,0,1
106143,112722,-1,-1,0.141539,0,0
106144,112723,-1,-1,0.141539,0,1
106145,112723,-1,-1,0.141539,0,0
103924,111843,-1,-1,0.05,0,0
103925,111843,-1,-1,0.05,0,0
103926,111843,-1,-1,0.05,0,0
106146,112724,-1,-1,0.141539,0,1
106147,112724,-1,-1,0.141539,0,0
106148,112725,-1,-1,0.141539,0,1
106149,112725,-1,-1,0.141539,0,0
103927,111844,-1,-1,0.05,0,0
103928,111844,-1,-1,0.05,0,0
103929,111844,-1,-1,0.05,0,0
103930,111845,-1,-1,0.05,0,0
103931,111845,-1,-1,0.05,0,0
103932,111845,-1,-1,0.05,0,0
103933,111846,-1,-1,0.05,0,0
103934,111846,-1,-1,0.05,0,0
103935,111846,-1,-1,0.05,0,0
103936,111847,-1,-1,0.05,0,0
103937,111847,-1,-1,0.05,0,0
103938,111847,-1,-1,0.05,0,0
103939,111848,-1,-1,0.05,0,0
103940,111848,-1,-1,0.05,0,0
103941,111848,-1,-1,0.05,0,0
103942,111849,-1,-1,0.05,0,0
103943,111849,-1,-1,0.05,0,0
103944,111849,-1,-1,0.05,0,0
103945,111850,-1,-1,0.05,0,0
103946,111850,-1,-1,0.05,0,0
103947,111850,-1,-1,0.05,0,0
106150,112726,-1,-1,0.141539,0,1
106151,112726,-1,-1,0.141539,0,0
106152,112727,-1,-1,0.141539,0,1
106153,112727,-1,-1,0.141539,0,0
103948,111851,-1,-1,0.05,0,0
103949,111851,-1,-1,0.05,0,0
103950,111851,-1,-1,0.05,0,0
103951,111852,-1,-1,0.05,0,0
103952,111852,-1,-1,0.05,0,0
103953,111852,-1,-1,0.05,0,0
103954,111853,-1,-1,0.05,0,0
103955,111853,-1,-1,0.05,0,0
103956,111853,-1,-1,0.05,0,0
106154,112728,-1,-1,0.141539,0,1
106155,112728,-1,-1,0.141539,0,0
106156,112729,-1,-1,0.141539,0,1
