Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,Xlb_orig,Price_orig
10490012,2862,8056,6329,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10490012,2862,8057,6330,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10490012,2862,8057,6331,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10490012,2862,8058,6332,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10490012,2862,8058,6333,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10540000,2863,8059,6334,2,0,43.5546,-1.35,43.5546,0,1,0,0,0,43.5546
10540000,2863,8059,6335,2,0,63.5546,0.378,63.5546,0,1,0,0,0,63.5546
10540000,2863,8060,6336,3,0,43.5546,-1.32511,43.5546,0,1,0,0,0,43.5546
10540000,2863,8060,6337,3,0,63.5546,0.3626,63.5546,0,1,0,0,0,63.5546
10540000,2863,8061,6338,4,0,43.5546,-1.34154,43.5546,0,1,0,0,0,43.5546
10540000,2863,8061,6339,4,0,63.5546,0.401728,63.5546,0,1,0,0,0,63.5546
10610000,2864,8062,6340,2,0,43.5546,-0.144,43.5546,0,1,0,0,0,43.5546
10610000,2864,8062,6341,2,0,63.5546,0.036,63.5546,0,1,0,0,0,63.5546
10610000,2864,8063,6342,3,0,43.5546,-0.144,43.5546,0,1,0,0,0,43.5546
10610000,2864,8063,6343,3,0,63.5546,0.036,63.5546,0,1,0,0,0,63.5546
10610000,2864,8064,6344,4,0,43.5546,-0.144,43.5546,0,1,0,0,0,43.5546
10610000,2864,8064,6345,4,0,63.5546,0.036,63.5546,0,1,0,0,0,63.5546
10610004,2865,8065,6346,2,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10610004,2865,8065,6347,2,0,63.5546,0.000696019,63.5546,0,1,0,0,0,63.5546
10610004,2865,8066,6348,3,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10610004,2865,8066,6349,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610004,2865,8067,6350,4,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10610004,2865,8067,6351,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10610005,2866,8068,6352,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610005,2866,8068,6353,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610005,2866,8069,6354,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610005,2866,8069,6355,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610005,2866,8070,6356,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610005,2866,8070,6357,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610008,2867,8071,6358,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610008,2867,8071,6359,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610008,2867,8072,6360,3,0,43.5546,-0.00325489,43.5546,0,1,0,0,0,43.5546
10610008,2867,8072,6361,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610008,2867,8073,6362,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610008,2867,8073,6363,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610010,2868,8074,6364,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610010,2868,8074,6365,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610010,2868,8075,6366,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610010,2868,8075,6367,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10610010,2868,8076,6368,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10610010,2868,8076,6369,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10630000,2869,8077,6370,2,0,43.5546,-0.768,43.5546,0,1,0,0,0,43.5546
10630000,2869,8077,6371,2,0,63.5546,0.282,63.5546,0,1,0,0,0,63.5546
10630000,2869,8078,6372,3,0,43.5546,-0.768587,43.5546,0,1,0,0,0,43.5546
10630000,2869,8078,6373,3,0,63.5546,0.280385,63.5546,0,1,0,0,0,63.5546
10630000,2869,8079,6374,4,0,43.5546,-0.777849,43.5546,0,1,0,0,0,43.5546
10630000,2869,8079,6375,4,0,63.5546,0.294,63.5546,0,1,0,0,0,63.5546
10660000,2870,8080,6376,2,0,43.5546,-0.786,43.5546,0,1,0,0,0,43.5546
10660000,2870,8080,6377,2,0,63.5546,0.318,63.5546,0,1,0,0,0,63.5546
10660000,2870,8081,6378,3,0,43.5546,-0.778048,43.5546,0,1,0,0,0,43.5546
10660000,2870,8081,6379,3,0,63.5546,0.301699,63.5546,0,1,0,0,0,63.5546
10660000,2870,8082,6380,4,0,43.5546,-0.783946,43.5546,0,1,0,0,0,43.5546
10660000,2870,8082,6381,4,0,63.5546,0.323148,63.5546,0,1,0,0,0,63.5546
10670000,2871,8083,6382,2,0,43.5546,-0.15,43.5546,0,1,0,0,0,43.5546
10670000,2871,8083,6383,2,0,63.5546,0.054,63.5546,0,1,0,0,0,63.5546
10670000,2871,8084,6384,3,0,43.5546,-0.14283,43.5546,0,1,0,0,0,43.5546
10670000,2871,8084,6385,3,0,63.5546,0.0568162,63.5546,0,1,0,0,0,63.5546
10670000,2871,8085,6386,4,0,43.5546,-0.141946,43.5546,0,1,0,0,0,43.5546
10670000,2871,8085,6387,4,0,63.5546,0.06,63.5546,0,1,0,0,0,63.5546
10670002,2872,8086,6388,2,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10670002,2872,8086,6389,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670002,2872,8087,6390,3,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10670002,2872,8087,6391,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670002,2872,8088,6392,4,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10670002,2872,8088,6393,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670005,2873,8089,6394,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670005,2873,8089,6395,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670005,2873,8090,6396,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670005,2873,8090,6397,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670005,2873,8091,6398,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670005,2873,8091,6399,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670008,2874,8092,6400,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670008,2874,8092,6401,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670008,2874,8093,6402,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670008,2874,8093,6403,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670008,2874,8094,6404,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670008,2874,8094,6405,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670014,2875,8095,6406,2,0,43.5546,-0.018,43.5546,0,1,0,0,0,43.5546
10670014,2875,8095,6407,2,0,63.5546,0.012,63.5546,0,1,0,0,0,63.5546
10670014,2875,8096,6408,3,0,43.5546,-0.018,43.5546,0,1,0,0,0,43.5546
10670014,2875,8096,6409,3,0,63.5546,0.0115724,63.5546,0,1,0,0,0,63.5546
10670014,2875,8097,6410,4,0,43.5546,-0.018,43.5546,0,1,0,0,0,43.5546
10670014,2875,8097,6411,4,0,63.5546,0.012,63.5546,0,1,0,0,0,63.5546
10670015,2876,8098,6412,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670015,2876,8098,6413,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670015,2876,8099,6414,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670015,2876,8099,6415,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670015,2876,8100,6416,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670015,2876,8100,6417,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670016,2877,8101,6418,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670016,2877,8101,6419,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670016,2877,8102,6420,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670016,2877,8102,6421,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670016,2877,8103,6422,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670016,2877,8103,6423,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670020,2878,8104,6424,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670020,2878,8104,6425,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670020,2878,8105,6426,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670020,2878,8105,6427,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670020,2878,8106,6428,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670020,2878,8106,6429,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670022,2879,8107,6430,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670022,2879,8107,6431,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670022,2879,8108,6432,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670022,2879,8108,6433,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670022,2879,8109,6434,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670022,2879,8109,6435,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670026,2880,8110,6436,2,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10670026,2880,8110,6437,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670026,2880,8111,6438,3,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10670026,2880,8111,6439,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670026,2880,8112,6440,4,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10670026,2880,8112,6441,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670028,2881,8113,6442,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670028,2881,8113,6443,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670028,2881,8114,6444,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670028,2881,8114,6445,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670028,2881,8115,6446,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670028,2881,8115,6447,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10670031,2882,8116,6448,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670031,2882,8116,6449,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670031,2882,8117,6450,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670031,2882,8117,6451,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670031,2882,8118,6452,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670031,2882,8118,6453,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670037,2883,8119,6454,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670037,2883,8119,6455,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670037,2883,8120,6456,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670037,2883,8120,6457,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10670037,2883,8121,6458,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10670037,2883,8121,6459,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700000,2884,8122,6460,2,0,43.5546,-0.066,43.5546,0,1,0,0,0,43.5546
10700000,2884,8122,6461,2,0,63.5546,0.018,63.5546,0,1,0,0,0,63.5546
10700000,2884,8123,6462,3,0,43.5546,-0.066,43.5546,0,1,0,0,0,43.5546
10700000,2884,8123,6463,3,0,63.5546,0.018,63.5546,0,1,0,0,0,63.5546
10700000,2884,8124,6464,4,0,43.5546,-0.066,43.5546,0,1,0,0,0,43.5546
10700000,2884,8124,6465,4,0,63.5546,0.0212997,63.5546,0,1,0,0,0,63.5546
10700013,2885,8125,6466,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700013,2885,8125,6467,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700013,2885,8126,6468,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700013,2885,8126,6469,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700013,2885,8127,6470,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700013,2885,8127,6471,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700015,2886,8128,6472,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700015,2886,8128,6473,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700015,2886,8129,6474,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700015,2886,8129,6475,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700015,2886,8130,6476,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700015,2886,8130,6477,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700034,2887,8131,6478,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700034,2887,8131,6479,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10700034,2887,8132,6480,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700034,2887,8132,6481,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10700034,2887,8133,6482,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700034,2887,8133,6483,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10700035,2888,8134,6484,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700035,2888,8134,6485,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10700035,2888,8135,6486,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700035,2888,8135,6487,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10700035,2888,8136,6488,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700035,2888,8136,6489,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10700036,2889,8137,6490,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700036,2889,8137,6491,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700036,2889,8138,6492,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700036,2889,8138,6493,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700036,2889,8139,6494,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700036,2889,8139,6495,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700039,2890,8140,6496,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700039,2890,8140,6497,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700039,2890,8141,6498,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700039,2890,8141,6499,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700039,2890,8142,6500,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700039,2890,8142,6501,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700044,2891,8143,6502,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700044,2891,8143,6503,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700044,2891,8144,6504,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700044,2891,8144,6505,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700044,2891,8145,6506,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10700044,2891,8145,6507,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700046,2892,8146,6508,2,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10700046,2892,8146,6509,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700046,2892,8147,6510,3,0,43.5546,-0.00990954,43.5546,0,1,0,0,0,43.5546
10700046,2892,8147,6511,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700046,2892,8148,6512,4,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10700046,2892,8148,6513,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700056,2893,8149,6514,2,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10700056,2893,8149,6515,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700056,2893,8150,6516,3,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10700056,2893,8150,6517,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10700056,2893,8151,6518,4,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10700056,2893,8151,6519,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730000,2894,8152,6520,2,0,43.5546,-0.09,43.5546,0,1,0,0,0,43.5546
10730000,2894,8152,6521,2,0,63.5546,0.036,63.5546,0,1,0,0,0,63.5546
10730000,2894,8153,6522,3,0,43.5546,-0.09,43.5546,0,1,0,0,0,43.5546
10730000,2894,8153,6523,3,0,63.5546,0.036,63.5546,0,1,0,0,0,63.5546
10730000,2894,8154,6524,4,0,43.5546,-0.09,43.5546,0,1,0,0,0,43.5546
10730000,2894,8154,6525,4,0,63.5546,0.036,63.5546,0,1,0,0,0,63.5546
10730004,2895,8155,6526,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730004,2895,8155,6527,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730004,2895,8156,6528,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730004,2895,8156,6529,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730004,2895,8157,6530,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730004,2895,8157,6531,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730006,2896,8158,6532,2,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10730006,2896,8158,6533,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730006,2896,8159,6534,3,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10730006,2896,8159,6535,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730006,2896,8160,6536,4,0,43.5546,-0.012,43.5546,0,1,0,0,0,43.5546
10730006,2896,8160,6537,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730014,2897,8161,6538,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730014,2897,8161,6539,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730014,2897,8162,6540,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730014,2897,8162,6541,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730014,2897,8163,6542,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730014,2897,8163,6543,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730017,2898,8164,6544,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730017,2898,8164,6545,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730017,2898,8165,6546,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730017,2898,8165,6547,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730017,2898,8166,6548,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730017,2898,8166,6549,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730018,2899,8167,6550,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730018,2899,8167,6551,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730018,2899,8168,6552,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730018,2899,8168,6553,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730018,2899,8169,6554,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730018,2899,8169,6555,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730021,2900,8170,6556,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730021,2900,8170,6557,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730021,2900,8171,6558,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730021,2900,8171,6559,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730021,2900,8172,6560,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730021,2900,8172,6561,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730029,2901,8173,6562,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730029,2901,8173,6563,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730029,2901,8174,6564,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730029,2901,8174,6565,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730029,2901,8175,6566,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730029,2901,8175,6567,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730035,2902,8176,6568,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730035,2902,8176,6569,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730035,2902,8177,6570,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730035,2902,8177,6571,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730035,2902,8178,6572,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730035,2902,8178,6573,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730038,2903,8179,6574,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730038,2903,8179,6575,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730038,2903,8180,6576,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730038,2903,8180,6577,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730038,2903,8181,6578,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730038,2903,8181,6579,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730040,2904,8182,6580,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730040,2904,8182,6581,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730040,2904,8183,6582,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730040,2904,8183,6583,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730040,2904,8184,6584,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730040,2904,8184,6585,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10730046,2905,8185,6586,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730046,2905,8185,6587,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730046,2905,8186,6588,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730046,2905,8186,6589,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730046,2905,8187,6590,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730046,2905,8187,6591,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730053,2906,8188,6592,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730053,2906,8188,6593,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730053,2906,8189,6594,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730053,2906,8189,6595,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10730053,2906,8190,6596,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10730053,2906,8190,6597,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10760000,2907,8191,6598,2,0,43.5546,-0.138,43.5546,0,1,0,0,0,43.5546
10760000,2907,8191,6599,2,0,63.5546,0.054,63.5546,0,1,0,0,0,63.5546
10760000,2907,8192,6600,3,0,43.5546,-0.138,43.5546,0,1,0,0,0,43.5546
10760000,2907,8192,6601,3,0,63.5546,0.0492803,63.5546,0,1,0,0,0,63.5546
10760000,2907,8193,6602,4,0,43.5546,-0.138,43.5546,0,1,0,0,0,43.5546
10760000,2907,8193,6603,4,0,63.5546,0.0558834,63.5546,0,1,0,0,0,63.5546
10760004,2908,8194,6604,2,0,43.5546,-0.00496658,43.5546,0,1,0,0,0,43.5546
10760004,2908,8194,6605,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760004,2908,8195,6606,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760004,2908,8195,6607,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760004,2908,8196,6608,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760004,2908,8196,6609,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760009,2909,8197,6610,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760009,2909,8197,6611,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760009,2909,8198,6612,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760009,2909,8198,6613,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760009,2909,8199,6614,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760009,2909,8199,6615,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760011,2910,8200,6616,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760011,2910,8200,6617,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760011,2910,8201,6618,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760011,2910,8201,6619,3,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760011,2910,8202,6620,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760011,2910,8202,6621,4,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760017,2911,8203,6622,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760017,2911,8203,6623,2,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10760017,2911,8204,6624,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760017,2911,8204,6625,3,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10760017,2911,8205,6626,4,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760017,2911,8205,6627,4,0,63.5546,0.006,63.5546,0,1,0,0,0,63.5546
10760019,2912,8206,6628,2,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
10760019,2912,8206,6629,2,0,63.5546,0,63.5546,0,1,0,0,0,63.5546
10760019,2912,8207,6630,3,0,43.5546,-0.006,43.5546,0,1,0,0,0,43.5546
